,geoid,state,county_fips,tract,county_name,tot_pop_2050,tot_pop_pov_det_2050,tot_pop_civ_ni_2050,tot_hh_2050,pop_zvhhs_2050,tot_fam_2050,tot_pop_over5_2050,pop_hus_rent50_2050,pop_minority_2050,pop_over75_2050,pop_spfam_2050,pop_lep_2050,pop_below200_2050,pop_disability_2050,pct_minority_2050,pct_over75_2050,pct_spfam_2050,pct_lep_2050,pct_below200_2050,pct_disab_2050,pct_zvhhs_2050,pct_hus_rent50_2050,over75_halfsd_2050,minority_halfsd_2050,spfam_halfsd_2050,disab_halfsd_2050,lep_halfsd_2050,below200_halfsd_2050,zvhh_halfsd_2050,hus_rent50_halfsd_2050,pct_over75_2040,pct_minority_2040,pct_spfam_2040,pct_lep_2040,pct_below200_2040,pct_disab_2040,pct_zvhhs_2040,pct_hus_rent50_2040,coc_flag_pba2035,coc_flag_acs2016,coc_flag_pba2040,coc_flag_pba2050,gain_loss_pba2040_pba2050,coc_class,gain_loss_acs2016_pba2050
113,06075030800,06,075,030800,San Francisco County,6584,6543,6543,2278,135,1734,6261,69,3453,526,76,435,316,578,0.524453219927096,0.0798906439854192,0.04382929642445214,0.06947771921418304,0.0482958887360538,0.08833868256151613,0.05926251097453907,0.030289727831431083,0,0,0,0,0,0,0,0,0.09139213602550501,0.485476443499823,0.042526579111945,0.048984241503702,0.05737265415549599,0.08967730433232302,0.07739212007504699,0.03306181121226601,0.0,0,0,0,0,,0
114,06075025402,06,075,025402,San Francisco County,3284,3284,3284,1118,106,728,3105,42,1985,205,56,161,456,289,0.6044457978075518,0.06242387332521315,0.07692307692307693,0.05185185185185185,0.13885505481120586,0.08800243605359317,0.09481216457960644,0.03756708407871199,0,0,0,0,0,0,0,0,0.03894128384545201,0.625494371767569,0.2456608811749,0.093895155938952,0.17681071211199,0.047778454047474,0.039451114922812995,0.016,0.0,0,0,0,0,,0
115,06075047901,06,075,047901,San Francisco County,7597,7578,7578,2669,405,1464,7052,222,4648,637,88,595,1181,666,0.611820455442938,0.08384888771883638,0.060109289617486336,0.08437322745320476,0.15584586962259173,0.08788598574821853,0.15174222555264144,0.08317721993255901,1,0,0,0,0,0,1,0,0.08887536143661501,0.5729721503576322,0.14744801512287303,0.10136674259681099,0.255078661982587,0.115715162676489,0.128440366972477,0.150884086444008,0.0,0,0,0,0,,0
116,06075026200,06,075,026200,San Francisco County,7583,7563,7573,1995,175,1529,7417,134,7093,579,125,1866,2337,637,0.9353817750230781,0.0763550046155875,0.08175277959450622,0.2515841984629904,0.30900436334787784,0.0841146177208504,0.08771929824561403,0.06716791979949875,0,1,0,0,1,1,0,0,0.06088725054023099,0.884454048557265,0.07191149354640401,0.238809899947341,0.27647359020158196,0.09012219959266803,0.14454732510288099,0.058390320883745,0.0,1,0,1,1,High,0
117,06075021600,06,075,021600,San Francisco County,4345,4345,4345,2116,257,1051,4205,17,1902,322,121,38,552,420,0.4377445339470656,0.07410817031070195,0.11512844909609896,0.009036860879904877,0.12704257767548907,0.09666283084004602,0.12145557655954632,0.008034026465028356,0,0,0,0,0,0,0,0,0.074971164936563,0.454671280276817,0.141860465116279,0.0,0.131718569780854,0.081199538638985,0.07969275084013401,0.05520883341334599,0.0,0,0,0,0,,0
118,06075030900,06,075,030900,San Francisco County,7314,7291,7309,2343,55,1820,7169,0,4189,933,170,522,715,652,0.5727372162975116,0.12756357670221494,0.0934065934065934,0.07281350258055516,0.09806610890138527,0.08920508961554248,0.023474178403755867,0.0,1,0,0,0,0,0,0,0,0.12267714156217,0.5360326333282971,0.054140127388535,0.032674653804262994,0.079860584937112,0.083308134260659,0.061591103507271,0.006050129645635,0.0,0,0,0,0,,0
119,06013338302,06,013,338302,Contra Costa County,6094,6051,6051,2122,32,1860,5692,47,1928,645,72,62,564,385,0.3163767640301937,0.10584181161798492,0.03870967741935484,0.010892480674631059,0.0932077342588002,0.0636258469674434,0.015080113100848256,0.022148916116870875,1,0,0,0,0,0,0,0,0.09843546284224199,0.30638852672751005,0.065031982942431,0.013299232736573,0.10377049180327902,0.07,0.035208047553727,0.025818349469802004,0.0,0,0,0,0,,0
120,06013349000,06,013,349000,Contra Costa County,5598,5548,5536,2103,178,1451,5430,230,1591,531,111,315,1091,542,0.28420864594498035,0.09485530546623794,0.07649896623018608,0.0580110497237569,0.19664744051910601,0.09790462427745664,0.08464098906324298,0.10936757013789823,1,0,0,0,0,0,0,0,0.079172468669186,0.321265168092302,0.079248366013072,0.042381860563679,0.219051446945338,0.073219658976931,0.06283280085197,0.12134344528710699,0.0,0,0,0,0,,0
121,06013357000,06,013,357000,Contra Costa County,3170,3148,3170,1424,56,750,3033,121,1126,150,86,107,592,443,0.355205047318612,0.0473186119873817,0.11466666666666668,0.03527860204418068,0.1880559085133418,0.13974763406940066,0.03932584269662921,0.08497191011235955,0,0,0,1,0,0,0,0,0.05008891523414401,0.27474807350326,0.12206047032474801,0.0025396825396830002,0.17990515708358,0.086865671641791,0.039765319426336,0.09945872801082499,0.0,0,0,0,0,,0
122,06013307101,06,013,307101,Contra Costa County,4340,4304,4335,1449,39,1041,4087,100,2342,342,151,148,1477,796,0.5396313364055301,0.07880184331797235,0.14505283381364073,0.03621238071935405,0.34316914498141265,0.18362168396770476,0.02691511387163561,0.06901311249137336,0,0,0,1,0,1,0,0,0.084823475469968,0.5813846859238879,0.167747914735867,0.053563001415762,0.325069508804449,0.207205139972464,0.07821982467970301,0.077344284736482,0.0,0,0,0,0,,0
123,06013307202,06,013,307202,Contra Costa County,4305,4305,4305,1555,238,1119,3756,590,3802,65,655,253,2555,788,0.8831591173054588,0.015098722415795587,0.5853440571939231,0.06735889243876464,0.5934959349593496,0.1830429732868757,0.15305466237942122,0.37942122186495175,0,1,1,1,0,1,1,1,0.010659395141298999,0.863906792265741,0.47058823529411803,0.07969222313822501,0.707121364092277,0.17699553792761497,0.18243243243243198,0.348187311178248,1.0,1,1,1,0,Highest,0
124,06013307204,06,013,307204,Contra Costa County,4238,4216,4227,1291,56,1083,4051,34,2956,223,113,258,1247,718,0.6974988201982067,0.05261915998112317,0.10433979686057247,0.06368797827696865,0.2957779886148008,0.1698604211024367,0.043377226955848176,0.026336173508907827,0,0,0,1,0,1,0,0,0.039661426844014,0.6425634824667471,0.18794964028777,0.07436096049574001,0.319034852546917,0.141783809985458,0.046337817638266006,0.102391629297459,0.0,0,0,0,0,,0
125,06013317000,06,013,317000,Contra Costa County,2061,2061,2061,1006,46,424,1995,144,517,82,173,23,497,161,0.25084910237748664,0.039786511402231925,0.4080188679245283,0.011528822055137843,0.2411450752062106,0.07811741872877244,0.04572564612326044,0.14314115308151093,0,0,1,0,0,0,0,1,0.032698675496689,0.390728476821192,0.19073083778966102,0.016868512110727,0.293046357615894,0.139072847682119,0.027128157156221,0.156673114119923,0.0,0,0,0,0,,0
126,06013321101,06,013,321101,Contra Costa County,6483,6100,6144,2340,86,1705,6155,81,2335,543,81,28,687,473,0.3601727595249113,0.08375751966682092,0.04750733137829912,0.00454914703493095,0.11262295081967215,0.07698567708333333,0.03675213675213675,0.03461538461538462,1,0,0,0,0,0,0,0,0.07288332848414301,0.343759092231597,0.136599423631124,0.018099547511312,0.18411330049261102,0.12807881773399002,0.02124248496994,0.068465565847765,0.0,0,0,0,0,,0
127,06013321102,06,013,321102,Contra Costa County,6938,6915,6906,2631,16,2008,6621,13,2294,343,232,0,353,566,0.3306428365523206,0.04943787835110983,0.11553784860557767,0.0,0.05104844540853218,0.08195771792644077,0.006081337894336754,0.004941087039148613,0,0,0,0,0,0,0,0,0.05960945529290901,0.345617383644105,0.085204375359816,0.007504127269999001,0.084862722067244,0.07292899408284,0.004798818752307,0.0,0.0,0,0,0,0,,0
128,06013321103,06,013,321103,Contra Costa County,4616,4616,4616,1798,18,1316,4271,22,1151,530,117,36,306,383,0.24935008665511266,0.11481802426343155,0.08890577507598785,0.008428939358464059,0.06629116117850953,0.08297227036395148,0.010011123470522805,0.012235817575083428,1,0,0,0,0,0,0,0,0.09090909090909101,0.259538389072068,0.050580431177446,0.002307100743399,0.053697597739049,0.10169891458235002,0.010752688172043001,0.017921146953405,0.0,0,0,0,0,,0
129,06055201700,06,055,201700,Napa County,5633,4471,5614,1619,36,1172,5479,111,2274,266,80,247,842,527,0.40369252618498136,0.047221729096396235,0.06825938566552901,0.04508121920058405,0.1883247595616193,0.09387246170288564,0.022235948116121063,0.06856084002470661,0,0,0,0,0,0,0,0,0.08582153216174701,0.410168913154752,0.07892595606183901,0.030728241563055,0.28376651043885803,0.141828159835363,0.017381228273465,0.063482466747279,0.0,0,0,0,0,,0
130,06055200703,06,055,200703,Napa County,2840,2826,2840,1099,9,821,2766,0,267,210,46,0,191,307,0.09401408450704224,0.07394366197183097,0.05602923264311815,0.0,0.06758669497523001,0.10809859154929577,0.00818926296633303,0.0,0,0,0,0,0,0,0,0,0.094444444444444,0.16111111111111098,0.085297418630752,0.0,0.07311977715877399,0.08576388888888901,0.010919017288444001,0.005602240896359,0.0,0,0,0,0,,0
131,06055200802,06,055,200802,Napa County,6042,5939,5974,2362,157,1468,5661,152,2776,723,278,131,1089,385,0.4594505130751407,0.11966236345580933,0.1893732970027248,0.0231407878466702,0.18336420272773196,0.06444593237361902,0.06646909398814564,0.06435224386113463,1,0,1,0,0,0,0,0,0.10241194486983199,0.26493108728943304,0.262256809338521,0.026545086119554,0.208121827411168,0.081960860298392,0.063438256658596,0.106164383561644,0.0,0,0,0,0,,0
132,06055200201,06,055,200201,Napa County,3491,3442,3444,1295,31,783,3261,112,1543,245,138,423,1243,398,0.4419936980807792,0.07018046405041535,0.17624521072796934,0.1297148114075437,0.3611272515979082,0.11556329849012775,0.023938223938223938,0.08648648648648649,0,0,0,0,1,1,0,0,0.048490687219010994,0.42035966602440605,0.11779769526248401,0.07850162866449499,0.383063182269269,0.09087958455047099,0.043613707165109004,0.139240506329114,0.0,0,0,0,0,,0
133,06055201800,06,055,201800,Napa County,1745,1742,1745,720,15,464,1673,23,466,66,48,77,379,249,0.2670487106017192,0.037822349570200565,0.10344827586206896,0.04602510460251046,0.21756601607347875,0.14269340974212033,0.02083333333333333,0.031944444444444435,0,0,0,1,0,0,0,0,,,,,,,,,,0,0,0,0,,0
134,06055200203,06,055,200203,Napa County,2352,2352,2352,844,59,534,2168,122,1217,87,46,119,645,249,0.5174319727891157,0.03698979591836735,0.08614232209737828,0.05488929889298893,0.27423469387755106,0.10586734693877553,0.06990521327014218,0.14454976303317535,0,0,0,0,0,0,0,1,0.024579560155239,0.378180250107805,0.122340425531915,0.09287646528403999,0.307028891763691,0.09831824062095698,0.06499429874572402,0.14285714285714302,0.0,0,0,0,0,,0
135,06055201900,06,055,201900,Napa County,1260,1257,1254,548,20,298,1219,36,376,127,0,55,163,147,0.2984126984126984,0.1007936507936508,0.0,0.04511894995898277,0.12967382657120127,0.11722488038277512,0.0364963503649635,0.06569343065693431,1,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,,0
136,06055201500,06,055,201500,Napa County,1984,1968,1984,744,5,523,1944,21,715,300,6,117,354,244,0.36038306451612906,0.15120967741935484,0.011472275334608031,0.060185185185185175,0.1798780487804878,0.12298387096774195,0.006720430107526882,0.028225806451612906,1,0,0,1,0,0,0,0,0.094444444444444,0.40470085470085504,0.043219076005961,0.08060230292294099,0.12693631669535302,0.12136752136752099,0.0,0.020380434782608998,0.0,0,0,0,0,,0
137,06055202000,06,055,202000,Napa County,5285,5221,5201,2082,147,1346,5001,116,2468,527,245,799,1556,852,0.4669820245979186,0.09971617786187324,0.18202080237741453,0.15976804639072187,0.2980271978548171,0.16381465102864834,0.07060518731988473,0.055715658021133534,1,0,1,1,1,1,0,0,0.09572845156369199,0.40980167810831397,0.191629955947137,0.163277511961722,0.32877503852080103,0.166121899634686,0.032921810699589,0.12251502542764699,0.0,0,0,1,1,High,1
138,06055201300,06,055,201300,Napa County,2982,2537,2537,1368,135,692,2948,194,590,873,83,50,620,471,0.1978537894030852,0.29275653923541245,0.1199421965317919,0.016960651289009497,0.2443831296807253,0.18565234528971225,0.0986842105263158,0.14181286549707606,1,0,0,1,0,0,0,1,0.314410480349345,0.142089351696339,0.06611570247933901,0.011961722488038,0.20064856100527,0.182704019488429,0.110941086457536,0.10470779220779199,0.0,0,0,0,0,,0
139,06055200501,06,055,200501,Napa County,5255,5218,5218,1648,89,1164,4906,191,3540,165,230,784,1601,332,0.6736441484300666,0.03139866793529972,0.19759450171821305,0.15980432123929886,0.3068225373706401,0.06362591031046377,0.054004854368932036,0.1158980582524272,0,0,1,0,1,1,0,0,0.035557184750733,0.525843108504399,0.24830508474576302,0.151922281934684,0.482405511078012,0.055893746541229,0.03523194362889,0.142102172636524,0.0,0,0,0,0,,0
140,06055200503,06,055,200503,Napa County,1683,1683,1683,687,61,310,1590,143,839,59,3,140,672,196,0.4985145573380868,0.035056446821152706,0.00967741935483871,0.0880503144654088,0.3992869875222816,0.1164587046939988,0.08879184861717612,0.2081513828238719,0,0,0,0,0,1,0,1,0.033490011750881,0.596357226792009,0.097560975609756,0.22333125389893901,0.423280423280423,0.129259694477086,0.045871559633027,0.18238993710691798,0.0,0,0,0,0,,0
141,06097151402,06,097,151402,Sonoma County,9917,9917,9893,3516,324,2042,9356,574,6314,291,583,1078,5006,1228,0.6366844811939094,0.029343551477261268,0.28550440744368266,0.1152201795639162,0.5047897549662196,0.12412817143434753,0.09215017064846416,0.1632536973833902,0,0,1,1,0,1,0,1,0.029915929686647,0.6098919095971179,0.261330761812922,0.11834319526627197,0.465141731421692,0.118503118503119,0.10314167160640199,0.16138673042438698,1.0,0,1,1,0,High,1
142,06097152100,06,097,152100,Sonoma County,3158,2373,2400,1062,32,471,3034,212,1044,206,43,125,671,335,0.3305889803673211,0.06523115896136795,0.09129511677282376,0.04119973632168754,0.2827644332069111,0.13958333333333334,0.030131826741996232,0.19962335216572505,0,0,0,1,0,1,0,1,0.06310679611650499,0.384101941747573,0.12984496124031,0.065479974570884,0.39010989010989006,0.09793211080764698,0.047892720306513,0.153100775193798,0.0,0,0,0,0,,0
143,06097152300,06,097,152300,Sonoma County,4181,4132,4158,1794,136,990,3987,115,819,431,59,27,540,478,0.19588615163836404,0.10308538627122696,0.0595959595959596,0.0067720090293453715,0.13068731848983542,0.11495911495911496,0.0758082497212932,0.0641025641025641,1,0,0,0,0,0,0,0,0.132568084627504,0.193562907945082,0.071557971014493,0.013323643410853,0.16361167684996603,0.12607320379575201,0.12913385826771698,0.08597046413502099,0.0,0,0,0,0,,0
144,06097152400,06,097,152400,Sonoma County,9433,9340,9376,3969,178,2618,9172,181,1780,1628,88,250,647,1586,0.18869924732322696,0.17258560373158066,0.03361344537815126,0.02725686873092019,0.06927194860813704,0.16915529010238908,0.04484756865709247,0.045603426555807514,1,0,0,1,0,0,0,0,0.1,0.26942740286298605,0.081919884518225,0.0027521964644859993,0.082790023802132,0.117610710607621,0.04577550523496499,0.082785488190894,0.0,0,0,0,0,,0
145,06097152600,06,097,152600,Sonoma County,8190,8157,8176,3052,46,2311,7949,104,1494,706,150,89,874,687,0.1824175824175824,0.0862026862026862,0.06490696668109043,0.011196376902755064,0.10714723550324874,0.08402641878669276,0.015072083879423331,0.034076015727391884,1,0,0,0,0,0,0,0,0.07096206983170099,0.203968852047224,0.056416881998277,0.0051553035184949995,0.12449748743718599,0.09371859296482402,0.033805537669028,0.042715231788079004,0.0,0,0,0,0,,0
146,06097153102,06,097,153102,Sonoma County,5735,5653,5660,1454,83,1220,5284,98,4496,124,282,850,1955,492,0.7839581517000872,0.021621621621621626,0.23114754098360654,0.16086298258894774,0.3458340704050946,0.08692579505300352,0.05708390646492435,0.06740027510316368,0,1,1,0,1,1,0,0,0.038761061946903,0.728318584070796,0.1,0.156911344137274,0.451062284365353,0.12119584675975699,0.05659075224292599,0.159717314487633,1.0,1,1,1,0,High,0
147,06097153705,06,097,153705,Sonoma County,4078,4016,4078,1851,73,832,4025,158,909,342,106,69,1124,703,0.22290338401177048,0.08386463952918098,0.12740384615384615,0.017142857142857144,0.2798804780876494,0.17238842569887197,0.03943814154511075,0.08535926526202052,1,0,0,1,0,0,0,0,0.039437396580254,0.166850523993381,0.126730564430245,0.009404388714734,0.311325966850829,0.18836183121897399,0.049906425452277,0.134506599622879,0.0,0,0,0,0,,0
148,06097153706,06,097,153706,Sonoma County,4638,4638,4629,2065,59,1147,4408,146,732,312,87,32,987,740,0.15782664941785252,0.06727037516170763,0.07585004359197907,0.007259528130671506,0.2128072445019405,0.15986174119680274,0.028571428571428567,0.07070217917675545,0,0,0,1,0,0,0,0,0.049311094996374,0.116751269035533,0.05247225025227,0.022272842318400002,0.266585956416465,0.119410200628475,0.012486427795874,0.038590604026846,0.0,0,0,0,0,,0
149,06097154302,06,097,154302,Sonoma County,3369,3340,3351,1733,31,840,3318,138,338,257,21,11,780,467,0.10032650638171564,0.07628376372810923,0.025,0.003315250150693189,0.2335329341317365,0.13936138466129513,0.017888055395268318,0.07963069821119446,0,0,0,1,0,0,0,0,,,,,,,,,,0,0,0,0,,0
150,06097153902,06,097,153902,Sonoma County,4451,4367,4394,1648,43,1170,4171,193,2133,246,222,538,1179,455,0.4792181532239946,0.05526847899348461,0.18974358974358974,0.12898585471110047,0.2699793908861919,0.10355029585798817,0.026092233009708737,0.1171116504854369,0,0,1,0,1,0,0,0,0.045604137282558,0.485190409026798,0.221408966148216,0.13803302933201902,0.429048414023372,0.07912297426120099,0.06453634085213,0.21405335068314899,0.0,0,0,0,0,,0
151,06097150303,06,097,150303,Sonoma County,4403,4382,4403,2310,148,1132,4259,15,656,1141,72,10,615,769,0.1489893254599137,0.2591414944356121,0.0636042402826855,0.0023479690068091107,0.14034687357371065,0.17465364524188054,0.06406926406926408,0.006493506493506494,1,0,0,1,0,0,0,0,0.213867627194957,0.161188653759568,0.031275720164609,0.024245196706313,0.248442906574394,0.208535178777393,0.023906179521876,0.061700182815356,0.0,0,0,0,0,,0
152,06097150304,06,097,150304,Sonoma County,6055,6022,6055,2172,28,1436,5563,156,2420,304,283,258,1391,751,0.3996696944673823,0.05020644095788605,0.19707520891364905,0.04637785367607406,0.23098638326137494,0.1240297274979356,0.01289134438305709,0.0718232044198895,0,0,1,1,0,0,0,0,0.038521522145976,0.475358702432938,0.13903061224489802,0.13514868025392598,0.41528343250861294,0.09451029320025,0.024346257889991,0.173793103448276,0.0,0,0,0,0,,0
153,06097150601,06,097,150601,Sonoma County,4443,4429,4402,1414,49,1147,4216,94,1847,208,192,226,856,399,0.41571010578438,0.04681521494485708,0.16739319965126415,0.053605313092979126,0.1932716188755927,0.09064061790095412,0.034653465346534656,0.06647807637906647,0,0,0,0,0,0,0,0,0.042857142857142996,0.429055690072639,0.19906103286385,0.11210418794688498,0.31912832929782103,0.08571428571428599,0.050922509225092,0.080416976917349,0.0,0,0,0,0,,0
154,06097151203,06,097,151203,Sonoma County,4742,4742,4742,1880,76,1229,4495,233,973,222,206,64,1301,631,0.20518768452129904,0.04681568958245466,0.1676159479251424,0.014238042269187987,0.2743568114719528,0.13306621678616615,0.04042553191489362,0.12393617021276596,0,0,0,1,0,0,0,0,0.043023723361480005,0.240048250904704,0.17017691659646203,0.015042372881356,0.23059911540007996,0.106008496864252,0.065149948293692,0.130276185513288,0.0,0,0,0,0,,0
155,06097151401,06,097,151401,Sonoma County,7623,7589,7598,2520,105,1734,7223,293,4224,154,295,495,1931,1000,0.5541125541125541,0.020202020202020204,0.1701268742791234,0.06853108126817113,0.2544472262485176,0.13161358252171626,0.04166666666666666,0.11626984126984127,0,0,0,1,0,0,0,0,0.014482852848749998,0.6308238830441321,0.215648854961832,0.11264851857422199,0.468966472707121,0.061540570175439006,0.036639857015192,0.174660633484163,0.0,0,0,0,0,,0
156,06097150901,06,097,150901,Sonoma County,5067,5027,5020,2035,169,1255,4807,255,2001,188,170,208,1589,567,0.3949082297217288,0.037102822182751134,0.13545816733067728,0.043270230913251516,0.3160930972747165,0.11294820717131475,0.08304668304668304,0.12530712530712532,0,0,0,0,0,1,0,0,0.017667207499549,0.4854876509825129,0.20390824129141896,0.061787642471506,0.41211465657112,0.075175770686858,0.103844233649526,0.115169964485033,0.0,0,0,0,0,,0
157,06097151201,06,097,151201,Sonoma County,7352,7344,7331,2899,49,1744,6977,410,2647,370,301,172,2732,900,0.360038084874864,0.05032644178454842,0.17259174311926606,0.0246524294109216,0.3720043572984749,0.12276633474287273,0.016902380131079683,0.1414280786478096,0,0,0,1,0,1,0,1,0.077653149266609,0.346706931262583,0.210675752413401,0.039823681410549,0.32196315486470894,0.149539435808866,0.036254839845125,0.159646017699115,0.0,0,0,0,0,,0
158,06097151308,06,097,151308,Sonoma County,4753,4748,4700,1890,117,1094,4133,357,1669,452,218,61,1449,812,0.3511466442247002,0.09509783294761204,0.19926873857404026,0.014759254778611178,0.30518112889637744,0.1727659574468085,0.061904761904761914,0.18888888888888888,1,0,1,1,0,1,0,1,0.12328482328482301,0.29313929313929304,0.127045235803657,0.049120549120549,0.315022888056596,0.132067510548523,0.14137419673751903,0.21225937183384,1.0,0,1,1,0,High,1
159,06097151309,06,097,151309,Sonoma County,5147,5147,5147,1979,85,1368,4792,164,1372,270,156,34,844,459,0.2665630464348164,0.05245774237419856,0.11403508771929825,0.0070951585976627716,0.16397901690305033,0.08917816203613756,0.04295098534613441,0.0828701364325417,0,0,0,0,0,0,0,0,0.045933014354067,0.256650717703349,0.20583596214511,0.07205731832139199,0.24669856459330106,0.11311004784689,0.046185781006745995,0.130155329405463,0.0,0,0,0,0,,0
160,06097152502,06,097,152502,Sonoma County,3775,3725,3725,1493,117,763,3514,153,1436,398,77,177,995,414,0.3803973509933775,0.10543046357615894,0.10091743119266056,0.05036994877632328,0.2671140939597316,0.11114093959731544,0.0783657066309444,0.10247823174815808,1,0,0,0,0,0,0,0,0.09578434184112401,0.28305133352452,0.18931475029036,0.026453398954168,0.25667828106852497,0.11498257839721301,0.061068702290076,0.060393258426965996,0.0,0,0,0,0,,0
161,06097150202,06,097,150202,Sonoma County,4707,4691,4691,2237,97,1220,4606,209,1264,510,101,64,672,468,0.2685362226471213,0.10834926704907584,0.08278688524590164,0.013894919669995658,0.1432530377318269,0.09976550842037946,0.04336164506034868,0.0934286991506482,1,0,0,0,0,0,0,0,0.07520111927247299,0.26827562084645,0.033009708737864,0.07948382270432001,0.324599964832073,0.067204772767152,0.054827175208582005,0.093951612903226,0.0,0,0,0,0,,0
162,06097150800,06,097,150800,Sonoma County,5402,5111,5111,2001,35,1240,5215,272,1491,518,140,198,1078,459,0.2760088855979267,0.0958904109589041,0.1129032258064516,0.03796740172579099,0.21091762864410096,0.0898063001369595,0.017491254372813594,0.1359320339830085,1,0,0,0,0,0,0,0,0.094046264694729,0.26905574516496,0.122918318794607,0.063885006987423,0.25851703406813603,0.068937875751503,0.038779731127198,0.13660062565172099,0.0,0,0,0,0,,0
163,06097151503,06,097,151503,Sonoma County,3351,3351,3351,1333,0,1055,3251,8,356,272,51,25,172,292,0.10623694419576246,0.08116980005968367,0.04834123222748815,0.007689941556444171,0.05132796180244703,0.08713816771113099,0.0,0.0060015003750937745,1,0,0,0,0,0,0,0,0.09827586206896602,0.075287356321839,0.045070422535211,0.016622922134733,0.068103448275862,0.08448275862068999,0.021198830409356998,0.008040935672515001,0.0,0,0,0,0,,0
164,06097151700,06,097,151700,Sonoma County,7344,7110,7158,2860,287,1705,6802,432,2451,921,246,214,1787,893,0.33374183006535946,0.12540849673202614,0.14428152492668622,0.03146133490149956,0.2513361462728551,0.12475551830120145,0.10034965034965036,0.15104895104895105,1,0,0,1,0,0,0,1,0.12312885236278301,0.287936601115351,0.194271481942715,0.005265677357587,0.29385898407884803,0.101743745261562,0.059733717164447996,0.10173160173160199,0.0,0,0,0,0,,0
165,06097151800,06,097,151800,Sonoma County,5112,4903,4934,2116,144,1201,4756,208,1602,378,92,16,1262,487,0.3133802816901409,0.07394366197183097,0.07660283097418817,0.00336417157275021,0.2573934325922904,0.09870287798946087,0.06805293005671077,0.09829867674858224,0,0,0,0,0,0,0,0,0.078680670720472,0.20526994656347897,0.131696428571429,0.008714175058094999,0.17229536348025198,0.15148646089755702,0.05157170923379199,0.064,0.0,0,0,0,0,,0
166,06097152702,06,097,152702,Sonoma County,5644,5146,5160,1955,73,1306,5378,197,2098,284,304,147,1342,933,0.3717221828490432,0.05031892274982282,0.2327718223583461,0.02733358125697285,0.26078507578701904,0.1808139534883721,0.03734015345268543,0.10076726342710997,0,0,1,1,0,0,0,0,0.050089766606821996,0.357809694793537,0.259198691741619,0.015044753380308,0.33025540275049103,0.11412183544303801,0.057344064386318,0.19214876033057898,0.0,0,0,0,0,,0
167,06097151204,06,097,151204,Sonoma County,3263,3251,3263,1285,64,783,3056,117,1129,142,68,237,862,320,0.3460006129328839,0.04351823475329451,0.08684546615581099,0.0775523560209424,0.26514918486619504,0.09806926141587496,0.04980544747081712,0.09105058365758754,0,0,0,0,0,0,0,0,0.036940836940837,0.340836940836941,0.19041769041769002,0.028783382789317,0.30335454019664504,0.05147484094852501,0.072946175637394,0.152974504249292,0.0,0,0,0,0,,0
168,06097153401,06,097,153401,Sonoma County,6374,6333,6345,2677,74,1595,6184,370,1290,437,298,28,1658,785,0.2023846877941638,0.06855977408220898,0.18683385579937306,0.004527813712807244,0.2618032528027791,0.12371946414499604,0.02764288382517744,0.1382144191258872,0,0,1,1,0,0,0,0,0.076520699447018,0.195337019877447,0.160807291666667,0.029742641393127003,0.318359963822731,0.103163892637577,0.032586558044807,0.17322291235334697,0.0,0,0,0,0,,0
169,06097152903,06,097,152903,Sonoma County,5436,5436,5436,1545,187,1192,5013,226,3722,214,327,964,2529,681,0.6846946284032377,0.039367181751287714,0.27432885906040266,0.19230001994813484,0.4652317880794702,0.12527593818984548,0.12103559870550162,0.14627831715210354,0,0,1,1,1,1,0,1,0.028012279355334003,0.7160399079048348,0.13153310104529597,0.19061461794019896,0.5888393722146871,0.112049117421335,0.072847682119205,0.17905405405405397,1.0,1,1,1,0,High,0
170,06097153001,06,097,153001,Sonoma County,6985,6793,6979,2548,519,1354,6604,416,3590,227,324,602,2326,1153,0.5139584824624195,0.032498210450966354,0.2392909896602659,0.09115687462144156,0.3424113057559252,0.1652099154606677,0.20368916797488226,0.16326530612244894,0,0,1,1,0,1,1,1,0.037398137369033996,0.569703143189756,0.24352331606217603,0.08920741989882001,0.45625546806649203,0.12434402332361501,0.09867330016583802,0.138842281879195,0.0,1,0,1,1,High,0
171,06097153006,06,097,153006,Sonoma County,8204,8197,8164,2823,133,2003,7622,151,3765,577,395,469,2678,839,0.4589224768405656,0.07033154558751828,0.19720419370943584,0.061532406192600364,0.3267048920336709,0.10276825085742283,0.04711300035423308,0.053489195890896214,0,0,1,0,0,1,0,0,0.08994708994709,0.32495590828924203,0.21096774193548395,0.034428050134856,0.359905521110127,0.139599882318329,0.084027526258602,0.107908351810791,0.0,0,0,0,0,,0
172,06001400700,06,001,400700,Alameda County,5116,5106,5116,1947,291,910,4833,219,3084,202,138,283,1920,659,0.6028146989835811,0.03948397185301016,0.15164835164835164,0.05855576246637699,0.3760282021151585,0.12881157154026585,0.14946070878274267,0.11248073959938366,0,0,0,1,0,1,0,0,0.06460418562329401,0.658325750682439,0.24918032786885197,0.022201002625925,0.48430391264786204,0.180163785259327,0.20212765957446802,0.24830699774266396,1.0,1,1,0,-1,,-1
