geoid,state,county_fip,tract,tot_pop,tot_pop_po,tot_pop_ci,tot_hh,pop_zvhhs,tot_fam,tot_pop_ov,pop_hus_re,pop_minori,pop_over75,pop_spfam,pop_lep,pop_below2,pop_disabi,pct_minori,pct_over75,pct_spfam,pct_lep,pct_below2,pct_disab,pct_zvhhs,pct_hus_re,over75_1_2,minori_1_2,spfam_1_2,disab_1_2,lep_1_2,below2_1_2,zvhh_1_2,hus_re_1_2,coc_2035,coc_2040,coc_2050,c2040_2050,coc_class
06013302010,06,013,302010,11803,11658,11798,3233,99,2907,10934,61,6229,446,315,658,789,1248,0.5277471829195967,0.037787003304244685,0.10835913312693499,0.06017925736235595,0.06767884714359239,0.105780640786574,0.030621713578719456,0.018867924528301886,0,0,0,0,0,0,0,0,0,0,0,0,NA
06013303102,06,013,303102,9218,9182,9168,2783,16,2294,8714,117,4678,339,197,187,1601,1032,0.5074853547407246,0.036775873291386416,0.08587619877942458,0.02145971999081937,0.17436288390328905,0.112565445026178,0.005749191519942508,0.04204096298957959,0,0,0,0,0,0,0,0,0,0,0,0,NA
06013303103,06,013,303103,13027,13027,13013,4123,163,3274,12256,540,6914,588,421,455,4089,1289,0.5307438397175098,0.045137023105857065,0.128588882101405,0.03712467362924282,0.3138865433330775,0.09905479136248367,0.0395343196701431,0.1309725927722532,0,0,0,0,0,1,0,0,0,0,0,0,NA
06013303201,06,013,303201,11847,11818,11818,3120,53,2825,11239,238,7122,342,518,327,2852,1338,0.6011648518612307,0.02886806786528235,0.18336283185840707,0.029095115223774358,0.2413267896429176,0.11321712641732949,0.016987179487179486,0.07628205128205129,0,0,1,0,0,0,0,0,0,0,0,0,NA
06013303202,06,013,303202,7294,7269,7264,2332,41,1917,6865,95,3095,163,167,133,1001,535,0.4243213600219358,0.02234713463120373,0.08711528429838289,0.019373634377276037,0.13770807538863666,0.07365088105726872,0.01758147512864494,0.040737564322469985,0,0,0,0,0,0,0,0,0,0,0,0,NA
06013303203,06,013,303203,10134,10123,10123,3043,185,2682,9391,239,4849,843,420,283,1624,1281,0.47848825735149003,0.08318531675547661,0.15659955257270694,0.030135235864125226,0.1604267509631532,0.1265435147683493,0.060795267827801515,0.07854091357213276,1,0,0,1,0,0,0,0,0,0,0,0,NA
06013303204,06,013,303204,4535,4535,4535,1601,98,1175,4288,216,2109,244,165,294,1299,786,0.46504961411245865,0.05380374862183021,0.14042553191489363,0.06856343283582089,0.286438809261301,0.1733186328555678,0.061211742660836975,0.13491567770143661,0,0,0,1,0,1,0,0,0,0,0,0,NA
06013303205,06,013,303205,8818,8818,8818,3454,136,2406,8634,60,3009,1669,238,126,1117,1455,0.34123383987298705,0.18927194375141757,0.09891936824605153,0.014593467685892982,0.12667271490133816,0.16500340213200274,0.03937463810075275,0.017371163867979156,1,0,0,1,0,0,0,0,0,0,0,0,NA
06013304001,06,013,304001,4966,4966,4966,1777,83,1422,4693,72,2314,300,85,75,392,497,0.46596858638743455,0.060410793395086586,0.05977496483825598,0.015981248668229277,0.07893677003624648,0.10008054772452678,0.04670793472144063,0.04051772650534609,0,0,0,0,0,0,0,0,0,0,0,0,NA
06013304002,06,013,304002,1483,1394,1400,463,31,315,1407,12,606,144,44,132,333,200,0.4086311530681052,0.09710047201618341,0.13968253968253969,0.09381663113006397,0.23888091822094693,0.14285714285714285,0.06695464362850972,0.02591792656587473,1,0,0,1,0,0,0,0,0,0,0,0,NA
06013304003,06,013,304003,4044,4007,4044,1565,28,1132,3899,0,1148,315,177,0,580,339,0.2838773491592483,0.07789317507418397,0.15636042402826855,0.0,0.1447466932867482,0.08382789317507418,0.017891373801916934,0.0,0,0,0,0,0,0,0,0,0,0,0,0,NA
06013306004,06,013,306004,3891,3891,3891,1279,32,998,3667,164,2489,259,210,136,928,840,0.6396813158571062,0.0665638653302493,0.21042084168336672,0.037087537496591216,0.23849910048830636,0.2158828064764842,0.02501954652071931,0.12822517591868648,0,0,1,1,0,0,0,0,0,0,0,0,NA
06013304004,06,013,304004,3935,3935,3935,1618,25,1270,3719,50,860,124,92,44,403,457,0.21855146124523506,0.031512071156289706,0.07244094488188976,0.011831137402527562,0.10241423125794155,0.11613722998729352,0.015451174289245983,0.030902348578491966,0,0,0,0,0,0,0,0,0,0,0,0,NA
06013304005,06,013,304005,8623,8623,8623,2392,83,2075,8171,62,3547,305,257,14,1307,617,0.4113417604082106,0.03537052070045228,0.12385542168674699,0.0017133765756945293,0.1515713788704627,0.07155282384321002,0.03469899665551839,0.025919732441471572,0,0,0,0,0,0,0,0,0,0,0,0,NA
06013306003,06,013,306003,5115,5026,5026,1595,92,1166,4855,288,3184,278,300,435,1522,721,0.6224828934506353,0.054349951124144674,0.25728987993138935,0.08959835221421215,0.30282530839633903,0.14345403899721448,0.05768025078369906,0.180564263322884,0,0,1,1,0,1,0,1,1,1,1,0,Highest
06013313203,06,013,313203,3299,3299,3279,944,30,832,3161,43,2426,143,113,145,571,391,0.7353743558654138,0.04334646862685662,0.13581730769230768,0.045871559633027525,0.17308275234919673,0.11924367185117414,0.03177966101694915,0.045550847457627115,0,1,0,0,0,0,0,0,0,0,0,0,NA
06013313204,06,013,313204,5711,5705,5696,1720,90,1373,5286,161,4415,172,289,894,1702,489,0.7730695149711084,0.030117317457538085,0.21048798252002912,0.16912599318955732,0.2983347940403155,0.0858497191011236,0.05232558139534884,0.0936046511627907,0,1,1,0,1,1,0,0,1,1,1,0,Highest
06013313205,06,013,313205,1676,1676,1676,507,15,438,1589,60,1361,21,74,108,264,171,0.8120525059665871,0.012529832935560859,0.1689497716894977,0.06796727501573317,0.1575178997613365,0.10202863961813842,0.029585798816568046,0.11834319526627218,0,1,0,0,0,0,0,0,0,0,0,0,NA
