"","GEOID","STATE","COUNTY_FIPS","TRACT","TOT_POP_MIN","TOT_POP_SEN","TOT_POP_POV","TOT_POP_CIV_NI","TOT_HH","TOT_FAM_CHILD","TOT_POP_OVER5","TOT_RENT_OCC_HOUS","POP_MINORITY","POP_OVER75","POP_SPFAM","POP_LEP","POP_BELOW200","POP_DISABILITY","POP_HUS_RENT50","POP_ZVHHS","PCT_OVER75","PCT_MINORITY","PCT_SPFAM","PCT_LEP","PCT_BELOW200","PCT_DISAB","PCT_ZVHHS","PCT_HUS_RENT50","OVER75_10","MINORITY_70","SPFAM_20","DISAB_25","LEP_20","BELOW200_30","ZVHH_10","HUS_RENT50_15","Count_DisadFact","COC_FLAG"
"732","06075017801","06","075","017801",3209,3209,3209,3209,2242,52,3155,1844,122,1181,52,1582,1749,1280,1682,1534,0.368027422873169,0.038018074166407,1,0.501426307448494,0.54502960423808,0.398878155188532,0.684210526315789,0.912147505422993,1,0,1,1,1,1,1,1,7,1
"733","06075017802","06","075","017802",4856,4856,4845,4825,2286,254,4762,1741,772,162,297,843,2015,1036,1326,1262,0.0333607907742998,0.158978583196046,1.16929133858268,0.177026459470811,0.415892672858617,0.214715025906736,0.552055993000875,0.761631246410109,0,0,1,0,0,1,1,1,4,1
"734","06075017902","06","075","017902",3090,3090,2973,3090,602,204,3026,602,980,3,352,485,2017,472,476,183,0.000970873786407767,0.317152103559871,1.72549019607843,0.160277594183741,0.678439286915574,0.152750809061489,0.303986710963455,0.790697674418605,0,0,1,0,0,1,1,1,4,1
"735","06075018000","06","075","018000",3279,3279,2877,2895,1314,95,3173,741,452,8,75,219,878,436,588,314,0.00243976822201891,0.137846904544068,0.789473684210526,0.0690198550267885,0.305179005908933,0.150604490500864,0.23896499238965,0.793522267206478,0,0,1,0,0,1,1,1,4,1
"736","06075020100","06","075","020100",5959,5959,5955,5959,3115,341,5705,2549,2785,325,286,1639,3096,1437,1976,1846,0.0545393522403088,0.467360295351569,0.838709677419355,0.287291849255039,0.519899244332494,0.241147843597919,0.592616372391653,0.775205963122793,0,0,1,0,1,1,1,1,5,1
"737","06075020200","06","075","020200",6013,6013,6013,6013,3189,286,5772,2629,1270,371,401,704,2087,1192,2282,1502,0.0616996507566938,0.211209047064693,1.4020979020979,0.121968121968122,0.347081323798437,0.198237152835523,0.470994042019442,0.868010650437429,0,0,1,0,0,1,1,1,4,1
"738","06075020300","06","075","020300",3161,3161,3161,3161,1738,177,3081,1273,446,126,248,163,553,311,1153,644,0.0398608035431825,0.141094590319519,1.40112994350282,0.0529049010061668,0.174944637772857,0.0983865865232521,0.37054085155351,0.9057344854674,0,0,1,0,0,0,1,1,3,0
"739","06075020401","06","075","020401",3118,3118,3118,3118,1595,135,2992,695,162,60,135,44,388,230,581,199,0.0192431045542014,0.0519563822963438,1,0.0147058823529412,0.124438742783836,0.0737652341244387,0.124764890282132,0.835971223021583,0,0,1,0,0,0,1,1,3,0
"740","06075020402","06","075","020402",4461,4461,4461,4461,2501,199,4305,1893,812,332,186,194,709,453,1564,266,0.0744227751625196,0.182021968168572,0.934673366834171,0.0450638792102207,0.158932974669357,0.101546738399462,0.106357457017193,0.826201796090861,0,0,1,0,0,0,1,1,3,0
"741","06075020500","06","075","020500",2890,2890,2859,2859,1401,220,2793,868,224,80,187,72,275,265,744,289,0.027681660899654,0.0775086505190311,0.85,0.0257787325456498,0.0961874781392095,0.0926897516614201,0.206281227694504,0.857142857142857,0,0,1,0,0,0,1,1,3,0
"742","06075020600","06","075","020600",5052,5052,5052,5052,2729,226,4812,1623,297,264,205,312,760,691,1394,848,0.0522565320665083,0.0587885985748219,0.907079646017699,0.0648379052369077,0.150435471100554,0.136777513855899,0.310736533528765,0.858903265557609,0,0,1,0,0,0,1,1,3,0
"743","06075020700","06","075","020700",5169,5169,5169,5169,2656,244,5011,1988,740,56,291,268,833,319,1809,899,0.0108338169858773,0.143161153027665,1.19262295081967,0.0534823388545201,0.161153027664926,0.0617140646159799,0.338478915662651,0.909959758551308,0,0,1,0,0,0,1,1,3,0
"744","06075020800","06","075","020800",6292,6292,6292,6292,2846,419,6090,2393,2652,292,458,1469,2487,754,1847,1517,0.0464081373172282,0.421487603305785,1.09307875894988,0.241215106732348,0.395263827082009,0.119834710743802,0.533028812368236,0.771834517342248,0,0,1,0,1,1,1,1,5,1
"745","06075020900","06","075","020900",4927,4927,4913,4927,1894,373,4848,1628,2384,187,476,1523,2094,640,1333,826,0.0379541303024153,0.483864420539882,1.27613941018767,0.314150165016502,0.426216161204966,0.129896488735539,0.436114044350581,0.818796068796069,0,0,1,0,1,1,1,1,5,1
"746","06075021000","06","075","021000",4618,4618,4577,4600,2165,209,4476,1685,957,142,244,176,836,492,1338,679,0.0307492420961455,0.207232568211347,1.16746411483254,0.0393208221626452,0.182652392396766,0.10695652173913,0.313625866050808,0.79406528189911,0,0,1,0,0,0,1,1,3,0
"747","06075021100","06","075","021100",4180,4180,4180,4180,1919,392,3946,1060,408,258,385,217,414,355,937,302,0.0617224880382775,0.0976076555023923,0.982142857142857,0.0549923973644197,0.0990430622009569,0.0849282296650718,0.157373632100052,0.883962264150943,0,0,1,0,0,0,1,1,3,0
"748","06075021200","06","075","021200",3098,3098,3086,3086,1421,344,2862,567,237,86,341,54,295,129,474,80,0.0277598450613299,0.0765009683666882,0.991279069767442,0.0188679245283019,0.0955930006480881,0.041801685029164,0.0562983814215341,0.835978835978836,0,0,1,0,0,0,0,1,2,0
"749","06075021300","06","075","021300",2714,2714,2714,2714,1227,279,2504,511,201,119,283,113,201,163,475,97,0.0438467207074429,0.0740604274134119,1.01433691756272,0.0451277955271566,0.0740604274134119,0.0600589535740604,0.0790546047269764,0.929549902152642,0,0,1,0,0,0,0,1,2,0
"750","06075021400","06","075","021400",3736,3736,3736,3736,1666,332,3414,789,457,142,375,166,260,288,698,243,0.0380085653104925,0.122323340471092,1.12951807228916,0.0486233157586409,0.069593147751606,0.0770877944325482,0.145858343337335,0.884664131812421,0,0,1,0,0,0,1,1,3,0
"751","06075021500","06","075","021500",4920,4920,4920,4920,2580,421,4622,1458,391,192,442,138,594,276,1309,563,0.0390243902439024,0.0794715447154472,1.04988123515439,0.0298572046733016,0.120731707317073,0.0560975609756098,0.218217054263566,0.897805212620027,0,0,1,0,0,0,1,1,3,0
"752","06075021600","06","075","021600",4551,4551,4551,4551,2171,371,4347,811,628,258,406,161,574,384,736,240,0.0566908371786421,0.137991650186772,1.09433962264151,0.037037037037037,0.126126126126126,0.0843770599868161,0.11054813450023,0.907521578298397,0,0,1,0,0,0,1,1,3,0
"753","06075021700","06","075","021700",4094,4094,4094,4094,1839,429,3855,605,583,257,521,395,738,324,434,170,0.0627747923790914,0.142403517342452,1.21445221445221,0.102464332036316,0.180263800683928,0.0791402051783097,0.0924415443175639,0.717355371900826,0,0,1,0,0,0,0,1,2,0
"754","06075021800","06","075","021800",4112,4112,4112,4112,1867,439,3824,730,474,179,504,124,304,162,720,210,0.0435311284046693,0.115272373540856,1.14806378132118,0.0324267782426778,0.0739299610894942,0.0393968871595331,0.112479914301018,0.986301369863014,0,0,1,0,0,0,1,1,3,0
"755","06075022600","06","075","022600",2082,2082,2082,2082,949,162,1932,474,184,19,138,63,164,78,439,113,0.00912584053794428,0.0883765609990394,0.851851851851852,0.0326086956521739,0.0787704130643612,0.037463976945245,0.119072708113804,0.926160337552743,0,0,1,0,0,0,1,1,3,0
"756","06075022702","06","075","022702",2239,2239,2201,2201,1003,191,2075,669,222,51,187,49,114,63,615,84,0.0227780259044216,0.0991514068780706,0.979057591623037,0.0236144578313253,0.0517946388005452,0.0286233530213539,0.0837487537387837,0.919282511210762,0,0,1,0,0,0,0,1,2,0
"757","06075022704","06","075","022704",3411,3411,3411,3411,1636,332,3194,700,241,197,358,81,314,309,626,101,0.0577543242450894,0.0706537672236881,1.07831325301205,0.0253600500939261,0.0920551158018176,0.0905892700087951,0.0617359413202934,0.894285714285714,0,0,1,0,0,0,0,1,2,0
"758","06075022801","06","075","022801",5278,5278,5237,5266,1947,489,4938,1158,1892,97,504,1226,1643,267,893,394,0.0183781735505873,0.358469117089807,1.03067484662577,0.248278655326043,0.313729234294443,0.0507026205848842,0.20236260914227,0.771157167530225,0,0,1,0,1,1,1,1,5,1
"759","06075022802","06","075","022802",2402,2402,1983,1983,672,98,2284,527,1102,225,112,558,893,277,398,217,0.0936719400499584,0.458784346378018,1.14285714285714,0.24430823117338,0.450327786182552,0.139687342410489,0.322916666666667,0.755218216318786,0,0,1,0,1,1,1,1,5,1
"760","06075022803","06","075","022803",4637,4637,4607,4607,1570,453,4347,981,2224,145,472,1152,1371,403,867,300,0.0312702178132413,0.47962044425275,1.04194260485651,0.265010351966874,0.297590622965053,0.0874755806381593,0.191082802547771,0.883792048929664,0,0,1,0,1,0,1,1,4,0
"761","06075022901","06","075","022901",5691,5691,5691,5691,1540,495,5197,1238,3464,215,525,1840,2294,607,997,670,0.0377789492180636,0.608680372518011,1.06060606060606,0.354050413700212,0.403092602354595,0.106659638024952,0.435064935064935,0.805331179321486,0,0,1,0,1,1,1,1,5,1
"762","06075022902","06","075","022902",2712,2712,2712,2712,832,186,2576,516,1115,130,225,444,772,226,419,211,0.0479351032448378,0.411135693215339,1.20967741935484,0.172360248447205,0.284660766961652,0.0833333333333333,0.253605769230769,0.812015503875969,0,0,1,0,0,0,1,1,3,0
"763","06075022903","06","075","022903",3148,3148,3116,3148,1157,310,2951,670,1524,140,297,467,820,339,582,284,0.0444726810673443,0.484116899618806,0.958064516129032,0.158251440189766,0.263157894736842,0.107687420584498,0.245462402765774,0.86865671641791,0,0,1,0,0,0,1,1,3,0
"764","06075023001","06","075","023001",5204,5204,5193,5193,1333,503,4921,343,386,263,629,2367,1885,417,222,188,0.0505380476556495,0.074173712528824,1.25049701789264,0.48099979678927,0.362988638551897,0.0803004043905257,0.141035258814704,0.647230320699708,0,0,1,0,1,1,1,1,5,1
"765","06075023003","06","075","023003",4330,4330,4243,4330,1190,385,4171,227,790,221,366,1277,1119,301,165,114,0.0510392609699769,0.182448036951501,0.950649350649351,0.306161591944378,0.263728493990101,0.0695150115473441,0.0957983193277311,0.726872246696035,0,0,1,0,1,0,0,1,3,0
"766","06075023102","06","075","023102",4653,4653,4639,4653,1567,626,4096,1024,599,210,1117,501,2488,438,811,393,0.0451321727917473,0.128734150010746,1.78434504792332,0.122314453125,0.536322483293813,0.0941328175370729,0.250797702616465,0.7919921875,0,0,1,0,0,1,1,1,4,1
"767","06075023103","06","075","023103",2904,2904,2904,2904,1045,527,2623,924,526,56,853,220,2225,449,678,382,0.0192837465564738,0.181129476584022,1.61859582542695,0.0838734273732367,0.766184573002755,0.154614325068871,0.36555023923445,0.733766233766234,0,0,1,0,0,1,1,1,4,1
"768","06075023200","06","075","023200",4414,4414,4399,4414,1253,495,4117,547,1722,178,607,1156,1615,504,290,250,0.0403262347077481,0.390122338015406,1.22626262626263,0.28078698081127,0.367128892930211,0.114182147711826,0.19952114924182,0.530164533820841,0,0,1,0,1,1,1,1,5,1
"769","06075023300","06","075","023300",3203,3203,3193,3203,949,394,3031,383,618,139,452,1567,1053,265,260,175,0.0433968154854824,0.192944114892288,1.14720812182741,0.516991092048829,0.329783902286251,0.0827349359975023,0.184404636459431,0.678851174934726,0,0,1,0,1,1,1,1,5,1
"770","06075023400","06","075","023400",3176,3176,3166,3176,861,369,2956,439,1036,166,543,985,1739,268,355,179,0.0522670025188917,0.326196473551637,1.47154471544715,0.333220568335589,0.549273531269741,0.0843828715365239,0.207897793263647,0.808656036446469,0,0,1,0,1,1,1,1,5,1
"771","06075025100","06","075","025100",3620,3620,3620,3606,1400,334,3387,396,690,187,354,288,703,258,303,115,0.0516574585635359,0.19060773480663,1.05988023952096,0.0850310008857396,0.194198895027624,0.0715474209650582,0.0821428571428571,0.765151515151515,0,0,1,0,0,0,0,1,2,0
"772","06075025200","06","075","025200",5845,5845,5845,5845,2117,523,5344,893,1365,145,570,334,972,421,790,303,0.0248075278015398,0.233532934131737,1.08986615678776,0.0625,0.166295979469632,0.072027373823781,0.143127066603684,0.884658454647256,0,0,1,0,0,0,1,1,3,0
"773","06075025300","06","075","025300",4349,4349,4270,4270,1734,369,4079,1012,1087,221,395,454,1029,164,842,302,0.0508162796045068,0.249942515520809,1.07046070460705,0.111301789654327,0.240983606557377,0.0384074941451991,0.174163783160323,0.83201581027668,0,0,1,0,0,0,1,1,3,0
"774","06075025401","06","075","025401",4044,4044,3978,4044,1307,504,3900,740,1808,127,613,739,1099,413,620,335,0.031404549950544,0.447082096933729,1.21626984126984,0.189487179487179,0.276269482151835,0.102126607319486,0.256312165263963,0.837837837837838,0,0,1,0,0,0,1,1,3,0
"775","06075025402","06","075","025402",2965,2965,2965,2965,1117,238,2706,279,616,193,251,564,516,290,270,98,0.0650927487352445,0.207757166947723,1.0546218487395,0.208425720620843,0.174030354131535,0.0978077571669477,0.0877350044762757,0.967741935483871,0,0,1,0,1,0,0,1,3,0
"776","06075025403","06","075","025403",5315,5315,5298,5315,1447,638,4953,622,2110,269,856,1479,1467,712,458,185,0.0506114769520226,0.396989651928504,1.34169278996865,0.298606904906118,0.276896942242356,0.133960489181562,0.127850725639254,0.736334405144695,0,0,1,0,1,0,1,1,4,0
"777","06075025500","06","075","025500",9446,9446,9390,9436,2741,998,8652,795,3374,642,1160,2349,1736,591,481,341,0.0679652763074317,0.3571882278213,1.1623246492986,0.271497919556172,0.184877529286475,0.0626324713861806,0.124407150674936,0.60503144654088,0,0,1,0,1,0,1,1,4,0
"778","06075025600","06","075","025600",5504,5504,5504,5504,1598,474,5243,481,1172,373,522,2105,1382,445,379,154,0.0677688953488372,0.212936046511628,1.10126582278481,0.401487697882891,0.25109011627907,0.0808502906976744,0.0963704630788486,0.787941787941788,0,0,1,0,1,0,0,1,3,0
"779","06075025701","06","075","025701",5116,5116,5067,5116,1475,491,4970,404,1156,462,576,1844,979,532,263,208,0.0903049257232213,0.225957779515246,1.17311608961303,0.37102615694165,0.193210972962305,0.10398749022674,0.141016949152542,0.650990099009901,0,0,1,0,1,0,1,1,4,0
"780","06075025702","06","075","025702",4739,4739,4734,4734,1217,440,4456,613,1272,307,546,2060,2020,350,471,226,0.064781599493564,0.26841105718506,1.24090909090909,0.46229802513465,0.426700464723278,0.0739332488381918,0.185702547247329,0.768352365415987,0,0,1,0,1,1,1,1,5,1
"781","06075025800","06","075","025800",2061,2061,2047,2061,619,204,1894,242,758,119,226,682,711,146,193,82,0.0577389616690927,0.367782629791363,1.1078431372549,0.360084477296726,0.34733756717147,0.0708393983503154,0.132471728594507,0.797520661157025,0,0,1,0,1,1,1,1,5,1
"782","06075025900","06","075","025900",4498,4498,4498,4498,1504,380,4364,448,1104,398,372,1206,578,471,349,169,0.0884837705646954,0.245442418852823,0.978947368421053,0.276351970669111,0.128501556247221,0.104713205869275,0.112367021276596,0.779017857142857,0,0,1,0,1,0,1,1,4,0
"783","06075026001","06","075","026001",5901,5901,5901,5901,1566,641,5496,761,2563,262,771,2071,2203,499,447,310,0.0443992543636672,0.43433316387053,1.20280811232449,0.376819505094614,0.373326554821217,0.0845619386544653,0.197956577266922,0.587385019710907,0,0,1,0,1,1,1,1,5,1
"784","06075026002","06","075","026002",3359,3359,3100,3100,984,304,3248,231,1030,373,359,814,782,342,210,88,0.111044953855314,0.306638880619232,1.18092105263158,0.250615763546798,0.252258064516129,0.110322580645161,0.0894308943089431,0.909090909090909,1,0,1,0,1,0,0,1,4,0
"785","06075026003","06","075","026003",5261,5261,5241,5261,1395,605,5034,529,2570,390,743,1787,1517,555,377,127,0.0741303934613191,0.488500285116898,1.22809917355372,0.354986094557012,0.28944857851555,0.105493252233416,0.0910394265232975,0.712665406427221,0,0,1,0,1,0,0,1,3,0
"786","06075026004","06","075","026004",4924,4924,4924,4924,1276,380,4729,522,1694,219,419,1775,1453,420,308,148,0.0444760357432981,0.344029244516653,1.10263157894737,0.375343624444914,0.295085296506905,0.0852965069049553,0.115987460815047,0.590038314176245,0,0,1,0,1,0,1,1,4,0
"787","06075026100","06","075","026100",7156,7156,7132,7156,1993,498,6712,845,2063,455,561,3078,1782,765,549,377,0.0635830072666294,0.288289547233091,1.12650602409639,0.458581644815256,0.249859786876052,0.106903297931805,0.189162067235324,0.649704142011834,0,0,1,0,1,0,1,1,4,0
"788","06075026200","06","075","026200",7671,7671,7627,7661,2003,645,7421,654,1720,390,635,2534,2410,554,568,213,0.0508408290965976,0.22422109242602,0.984496124031008,0.341463414634146,0.315982693064114,0.0723143192794674,0.106340489266101,0.868501529051988,0,0,1,0,1,1,1,1,5,1
"789","06075026301","06","075","026301",4830,4830,4812,4820,1406,365,4703,584,1390,349,382,2173,1644,525,485,228,0.0722567287784679,0.287784679089027,1.04657534246575,0.462045502870508,0.341645885286783,0.108921161825726,0.162162162162162,0.830479452054795,0,0,1,0,1,1,1,1,5,1
"790","06075026302","06","075","026302",4717,4717,4709,4717,1533,404,4626,602,1195,400,448,1882,776,572,489,132,0.0847996608013568,0.253338986644053,1.10891089108911,0.406830955469088,0.164790826077723,0.12126351494594,0.086105675146771,0.812292358803987,0,0,1,0,1,0,0,1,3,0
"791","06075026303","06","075","026303",4844,4844,4780,4780,1216,495,4621,462,1392,340,541,2079,1504,439,286,131,0.0701899256812552,0.287365813377374,1.09292929292929,0.449902618480848,0.314644351464435,0.0918410041841004,0.107730263157895,0.619047619047619,0,0,1,0,1,1,1,1,5,1
"792","06075026401","06","075","026401",3710,3710,3700,3710,1061,339,3590,298,597,381,408,1647,1351,395,159,222,0.102695417789757,0.160916442048518,1.20353982300885,0.458774373259053,0.365135135135135,0.106469002695418,0.20923656927427,0.533557046979866,1,0,1,0,1,1,1,1,6,1
"793","06075026402","06","075","026402",4734,4734,4667,4715,1194,500,4396,423,1382,234,568,1729,898,465,344,87,0.0494296577946768,0.291930713983946,1.136,0.393312101910828,0.192414827512321,0.0986214209968187,0.0728643216080402,0.813238770685579,0,0,1,0,1,0,0,1,3,0
"794","06075026403","06","075","026403",3868,3868,3737,3825,1051,375,3587,511,826,282,360,1845,1079,415,340,236,0.0729058945191313,0.213547052740434,0.96,0.514357401728464,0.288734278833289,0.108496732026144,0.224548049476689,0.665362035225049,0,0,1,0,1,0,1,1,4,0
"795","06075026404","06","075","026404",2823,2823,2806,2823,700,315,2603,365,624,109,374,1136,1372,210,187,104,0.0386114063053489,0.221041445270988,1.18730158730159,0.436419515943143,0.488952245188881,0.0743889479277365,0.148571428571429,0.512328767123288,0,0,1,0,1,1,1,1,5,1
"796","06075030101","06","075","030101",4936,4936,4799,4936,2114,288,4733,1474,457,218,297,321,1017,461,1280,594,0.0441653160453809,0.0925850891410049,1.03125,0.0678216775829284,0.21191914982288,0.0933954619124797,0.280983916745506,0.868385345997286,0,0,1,0,0,0,1,1,3,0
"797","06075030102","06","075","030102",5073,5073,4604,5073,2242,370,4863,1148,435,394,396,345,431,310,988,266,0.0776660753006111,0.0857480780603193,1.07027027027027,0.0709438618136952,0.093614248479583,0.0611078257441356,0.11864406779661,0.860627177700348,0,0,1,0,0,0,1,1,3,0
"798","06075030201","06","075","030201",4327,4327,4291,4327,1907,304,4206,1450,244,247,294,705,651,330,1261,289,0.0570834296279177,0.0563901086202912,0.967105263157895,0.167617689015692,0.151712887438825,0.0762653108389184,0.151546932354483,0.869655172413793,0,0,1,0,0,0,1,1,3,0
"799","06075030202","06","075","030202",4621,4621,4621,4621,2149,318,4427,1563,681,205,248,676,814,159,1442,543,0.0443626920579961,0.147370698982904,0.779874213836478,0.152699344928846,0.176152347976628,0.0344081367669336,0.252675663099116,0.922584772872681,0,0,1,0,0,0,1,1,3,0
"800","06075030301","06","075","030301",6024,6024,5968,5968,2361,538,5560,1065,370,431,554,860,969,568,872,323,0.0715471447543161,0.0614209827357238,1.02973977695167,0.154676258992806,0.162365951742627,0.0951742627345844,0.136806437950021,0.818779342723005,0,0,1,0,0,0,1,1,3,0
"801","06075030302","06","075","030302",4143,4143,4143,4143,1464,431,3993,285,353,299,469,777,670,315,197,119,0.072169925174994,0.0852039584841902,1.08816705336427,0.194590533433509,0.161718561428916,0.0760318609703114,0.0812841530054645,0.691228070175439,0,0,1,0,0,0,0,1,2,0
"802","06075030400","06","075","030400",5568,5568,5553,5568,1967,603,5214,412,201,469,667,803,791,313,340,134,0.0842313218390805,0.0360991379310345,1.106135986733,0.154008438818565,0.142445524941473,0.0562140804597701,0.0681240467717336,0.825242718446602,0,0,1,0,0,0,0,1,2,0
"803","06075030500","06","075","030500",2950,2950,2419,2419,1040,236,2837,288,373,513,253,479,292,425,262,126,0.173898305084746,0.126440677966102,1.07203389830508,0.168840324286218,0.120711037618851,0.175692434890451,0.121153846153846,0.909722222222222,1,0,1,0,0,0,1,1,4,0
"804","06075030600","06","075","030600",2424,2424,2419,2424,878,301,2221,125,322,215,321,164,232,184,96,29,0.0886963696369637,0.132838283828383,1.06644518272425,0.0738406123367852,0.0959073997519636,0.0759075907590759,0.0330296127562642,0.768,0,0,1,0,0,0,0,1,2,0
"805","06075030700","06","075","030700",6673,6673,6673,6673,2652,654,6250,475,804,675,745,570,987,664,401,60,0.101153903791398,0.120485538738199,1.13914373088685,0.0912,0.147909485988311,0.0995054698036865,0.0226244343891403,0.84421052631579,1,0,1,0,0,0,0,1,3,0
"806","06075030800","06","075","030800",6136,6136,6074,6094,2260,608,5720,530,634,592,636,722,496,439,436,177,0.0964797913950456,0.103324641460235,1.04605263157895,0.126223776223776,0.0816595324333224,0.0720380702330161,0.0783185840707965,0.822641509433962,0,0,1,0,0,0,0,1,2,0
"807","06075030900","06","075","030900",6891,6891,6872,6886,2343,735,6763,223,524,723,702,715,793,638,223,64,0.104919460165433,0.0760412131766072,0.955102040816327,0.105722312583173,0.115395809080326,0.0926517571884984,0.0273154075970977,1,1,0,1,0,0,0,0,1,3,0
"808","06075031000","06","075","031000",3601,3601,3601,3601,1302,356,3387,277,498,357,343,599,349,331,226,121,0.0991391280199944,0.138294918078312,0.963483146067416,0.176852671981104,0.0969175229103027,0.0919189114134963,0.0929339477726575,0.815884476534296,0,0,1,0,0,0,0,1,2,0
"809","06075031100","06","075","031100",6885,6885,6885,6885,2488,572,6544,840,930,526,640,993,911,601,773,348,0.076397966594045,0.135076252723312,1.11888111888112,0.151742053789731,0.132316630355846,0.0872912127814089,0.139871382636656,0.920238095238095,0,0,1,0,0,0,1,1,3,0
"810","06075031201","06","075","031201",7331,7331,7299,7264,1983,484,7115,847,883,407,493,2489,1978,769,609,344,0.0555176647114991,0.120447415086618,1.01859504132231,0.349824314827829,0.270996026852994,0.105864537444934,0.173474533535048,0.71900826446281,0,0,1,0,1,0,1,1,4,0
"811","06075031202","06","075","031202",3220,3220,3207,3220,862,264,3067,277,370,237,311,1099,891,305,195,115,0.0736024844720497,0.114906832298137,1.1780303030303,0.358330616237366,0.277829747427502,0.0947204968944099,0.133410672853828,0.703971119133574,0,0,1,0,1,0,1,1,4,0
"812","06075031301","06","075","031301",4477,4477,4477,4453,1314,413,4288,288,341,340,477,1151,1451,467,223,158,0.0759437123073487,0.0761670761670762,1.15496368038741,0.268423507462687,0.324100960464597,0.104873119245453,0.120243531202435,0.774305555555556,0,0,1,0,1,1,1,1,5,1
"813","06075031302","06","075","031302",5989,5989,5952,5989,1942,551,5592,663,1119,378,691,1932,1984,741,447,134,0.0631157121389214,0.18684254466522,1.2540834845735,0.34549356223176,0.333333333333333,0.123726832526298,0.0690010298661174,0.67420814479638,0,0,1,0,1,1,0,1,4,1
"814","06075031400","06","075","031400",6990,6990,6956,6980,1861,569,6705,689,1612,382,761,2654,2979,641,415,254,0.0546494992846924,0.230615164520744,1.33743409490334,0.395824011931394,0.428263369752731,0.0918338108882522,0.136485760343901,0.602322206095791,0,0,1,0,1,1,1,1,5,1
"815","06075032601","06","075","032601",4908,4908,4908,4908,1828,362,4748,1066,340,261,395,1111,872,470,941,246,0.0531784841075795,0.0692746536267319,1.09116022099448,0.233993260320135,0.177669111654442,0.095762021189894,0.134573304157549,0.882739212007505,0,0,1,0,1,0,1,1,4,0
"816","06075032602","06","075","032602",4662,4662,4634,4662,1718,347,4452,910,267,476,346,1281,1224,548,661,322,0.102102102102102,0.0572715572715573,0.997118155619596,0.287735849056604,0.264134656883902,0.117546117546118,0.187427240977881,0.726373626373626,1,0,1,0,1,0,1,1,5,0
"817","06075032700","06","075","032700",7113,7113,7095,7113,2461,548,6918,792,340,628,618,1759,1375,689,600,264,0.0882890482215661,0.047799803177281,1.12773722627737,0.254264238219138,0.193798449612403,0.096864895262196,0.107273466070703,0.757575757575758,0,0,1,0,1,0,1,1,4,0
"818","06075032801","06","075","032801",4207,4207,4060,4064,1460,414,3958,672,310,474,447,1231,844,456,479,184,0.112669360589494,0.0736867126218208,1.07971014492754,0.311015664477009,0.207881773399015,0.112204724409449,0.126027397260274,0.712797619047619,1,0,1,0,1,0,1,1,5,0
"819","06075032802","06","075","032802",4383,4383,4383,4383,1544,406,4260,558,142,319,482,1200,739,335,364,220,0.0727812000912617,0.0323979009810632,1.1871921182266,0.28169014084507,0.168605977640885,0.0764316678074378,0.142487046632124,0.652329749103943,0,0,1,0,1,0,1,1,4,0
"820","06075032901","06","075","032901",5757,5757,5686,5736,1819,411,5539,560,409,648,469,1732,1075,657,384,159,0.112558624283481,0.0710439464999131,1.14111922141119,0.312691821628453,0.189060851213507,0.114539748953975,0.0874106652006597,0.685714285714286,1,0,1,0,1,0,0,1,4,0
"821","06075032902","06","075","032902",4463,4463,4395,4463,1385,339,4191,424,208,446,390,1549,909,512,333,139,0.0999327806408246,0.0466054223616401,1.15044247787611,0.369601527081842,0.206825938566553,0.114721039659422,0.100361010830325,0.785377358490566,0,0,1,0,1,0,1,1,4,0
"822","06075033000","06","075","033000",8165,8165,8082,8117,2710,808,7662,1115,661,651,840,1936,1910,806,840,246,0.079730557256583,0.0809552969993876,1.03960396039604,0.252675541634038,0.236327641672853,0.0992977701121104,0.0907749077490775,0.753363228699552,0,0,1,0,1,0,0,1,3,0
"823","06075033100","06","075","033100",4042,4042,4021,4021,1463,415,3915,152,167,549,421,634,572,357,110,69,0.135823849579416,0.041316180108857,1.0144578313253,0.161941251596424,0.142253170853022,0.0887838846058194,0.0471633629528366,0.723684210526316,1,0,1,0,0,0,0,1,3,0
"824","06075033201","06","075","033201",4165,4165,1624,4165,640,50,4156,640,1274,65,56,404,1224,297,264,281,0.0156062424969988,0.305882352941176,1.12,0.09720885466795,0.753694581280788,0.0713085234093637,0.4390625,0.4125,0,0,1,0,0,1,1,1,4,1
"825","06075033203","06","075","033203",4212,4212,4212,4206,1586,273,4060,1586,672,181,388,895,1965,323,986,400,0.0429724596391263,0.15954415954416,1.42124542124542,0.220443349753695,0.466524216524217,0.0767950546837851,0.252206809583859,0.621689785624212,0,0,1,0,1,1,1,1,5,1
"826","06075033204","06","075","033204",4262,4262,4262,4255,1591,201,4183,1591,671,178,239,1087,2155,312,1042,372,0.0417644298451431,0.157437822618489,1.18905472636816,0.259861343533349,0.505631159080244,0.0733254994124559,0.233815210559397,0.654934003771213,0,0,1,0,1,1,1,1,5,1
"827","06075035100","06","075","035100",8868,8868,8812,8868,2849,863,8437,1116,690,769,941,2445,1475,701,958,347,0.0867162832656743,0.077807848443843,1.09038238702202,0.2897949508119,0.167385383567862,0.0790482634190347,0.121797121797122,0.8584229390681,0,0,1,0,1,0,1,1,4,0
"828","06075035201","06","075","035201",5841,5841,5835,5811,1960,543,5574,689,321,400,588,1317,1126,395,534,198,0.0684814244136278,0.0549563430919363,1.0828729281768,0.236275565123789,0.192973436161097,0.0679745310617794,0.101020408163265,0.775036284470247,0,0,1,0,1,0,1,1,4,0
