"","state","county","tract","B25064_001E","B19013_001E","B25003_001E","B25003_002E","B25003_003E","B25003A_001E","B25003A_002E","B25003A_003E","B25003B_001E","B25003B_002E","B25003B_003E","B25003C_001E","B25003C_002E","B25003C_003E","B25003D_001E","B25003D_002E","B25003D_003E","B25003E_001E","B25003E_002E","B25003E_003E","B25003F_001E","B25003F_002E","B25003F_003E","B25003G_001E","B25003G_002E","B25003G_003E","B25003H_001E","B25003H_002E","B25003H_003E","B25003I_001E","B25003I_002E","B25003I_003E"
"566","06","013","392000",2450,150179,1165,1044,121,968,860,108,13,13,0,16,16,0,125,125,0,0,0,0,0,0,0,43,30,13,945,852,93,46,31,15
"567","06","013","392200",1714,74750,3205,1989,1216,1398,813,585,525,254,271,20,9,11,766,614,152,0,0,0,306,168,138,190,131,59,793,617,176,916,413,503
"568","06","013","392300",976,125875,888,690,198,162,136,26,134,92,42,0,0,0,533,450,83,0,0,0,13,6,7,46,6,40,92,84,8,93,52,41
"569","06","013","990000",-666666666,-666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"570","06","041","101100",2328,138140,1064,939,125,1011,886,125,0,0,0,0,0,0,53,53,0,0,0,0,0,0,0,0,0,0,994,869,125,17,17,0
"571","06","041","101200",2494,93088,1122,961,161,936,797,139,0,0,0,0,0,0,52,52,0,0,0,0,109,103,6,25,9,16,858,731,127,203,169,34
"572","06","041","102100",2000,103958,985,781,204,901,717,184,18,18,0,0,0,0,40,40,0,0,0,0,13,0,13,13,6,7,875,691,184,46,26,20
"573","06","041","102202",1813,98505,2235,1716,519,1833,1535,298,14,14,0,0,0,0,154,131,23,0,0,0,154,0,154,80,36,44,1640,1373,267,416,187,229
"574","06","041","102203",1658,64306,2188,779,1409,1493,594,899,97,12,85,0,0,0,139,81,58,0,0,0,295,41,254,164,51,113,1351,563,788,480,89,391
"575","06","041","103100",1767,112708,2881,2545,336,2684,2377,307,18,0,18,0,0,0,122,111,11,0,0,0,0,0,0,57,57,0,2620,2331,289,80,62,18
"576","06","041","103200",1672,81585,2774,1798,976,2285,1508,777,48,17,31,36,36,0,243,202,41,0,0,0,111,17,94,51,18,33,2163,1472,691,233,53,180
"577","06","041","104101",1998,90573,3146,2198,948,2759,1957,802,13,13,0,22,0,22,163,135,28,0,0,0,45,26,19,144,67,77,2447,1785,662,417,223,194
"578","06","041","104102",1696,67917,2147,954,1193,1479,767,712,64,64,0,21,0,21,254,26,228,0,0,0,281,75,206,48,22,26,1304,723,581,440,119,321
"579","06","041","104200",2084,92054,2528,1654,874,2281,1539,742,74,0,74,0,0,0,98,90,8,0,0,0,50,0,50,25,25,0,2223,1539,684,108,0,108
"580","06","041","104300",2786,90625,684,597,87,602,526,76,8,8,0,13,5,8,40,37,3,0,0,0,6,6,0,15,15,0,591,515,76,17,17,0
"581","06","041","105000",1371,59779,2685,1818,867,2154,1535,619,101,27,74,0,0,0,204,188,16,0,0,0,148,25,123,78,43,35,1853,1413,440,449,147,302
"582","06","041","106001",2155,59081,2118,884,1234,1631,773,858,116,0,116,0,0,0,206,65,141,0,0,0,91,11,80,74,35,39,1565,707,858,164,77,87
"583","06","041","106002",1695,86047,2127,1563,564,1649,1329,320,0,0,0,0,0,0,164,146,18,0,0,0,218,51,167,96,37,59,1566,1310,256,250,19,231
"584","06","041","107000",2347,119413,2393,2005,388,2163,1791,372,12,12,0,0,0,0,135,135,0,13,13,0,16,0,16,54,54,0,2024,1751,273,190,75,115
"585","06","041","108100",2563,110768,2739,2328,411,2423,2062,361,34,34,0,0,0,0,144,144,0,50,22,28,21,21,0,67,45,22,2341,1999,342,149,108,41
"586","06","041","108200",1430,82000,2878,1570,1308,2278,1382,896,30,0,30,40,40,0,287,124,163,0,0,0,160,8,152,83,16,67,2177,1318,859,289,100,189
"587","06","041","109001",1443,78750,1726,744,982,1305,668,637,51,0,51,0,0,0,86,29,57,0,0,0,229,0,229,55,47,8,1194,655,539,348,13,335
"588","06","041","109002",1505,101705,1803,1185,618,1687,1112,575,6,6,0,0,0,0,52,44,8,0,0,0,3,3,0,55,20,35,1602,1091,511,88,24,64
"589","06","041","110100",1409,91827,2358,1429,929,2066,1353,713,76,18,58,0,0,0,112,58,54,0,0,0,69,0,69,35,0,35,1954,1263,691,181,90,91
"590","06","041","110200",2676,156417,2163,1988,175,2020,1845,175,10,10,0,16,16,0,117,117,0,0,0,0,0,0,0,0,0,0,1982,1807,175,54,54,0
"591","06","041","111000",1575,77122,2743,819,1924,2192,787,1405,227,0,227,0,0,0,39,18,21,0,0,0,178,0,178,107,14,93,2046,773,1273,324,14,310
"592","06","041","112100",1489,68667,1850,965,885,1411,847,564,35,15,20,0,0,0,89,36,53,0,0,0,255,33,222,60,34,26,1253,815,438,449,91,358
"593","06","041","112201",1512,32452,1680,114,1566,530,63,467,55,8,47,20,0,20,71,28,43,0,0,0,980,15,965,24,0,24,150,63,87,1442,20,1422
"594","06","041","112202",1684,66568,1267,542,725,588,445,143,25,5,20,0,0,0,185,59,126,0,0,0,432,29,403,37,4,33,443,386,57,589,74,515
"595","06","041","113000",1679,87038,1593,1153,440,1565,1125,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,1488,1058,430,77,67,10
"596","06","041","114100",1875,119044,2211,1617,594,2046,1558,488,19,19,0,12,0,12,26,26,0,0,0,0,0,0,0,108,14,94,1991,1503,488,67,55,12
"597","06","041","114200",1563,79091,1376,856,520,1283,829,454,14,14,0,7,0,7,48,7,41,0,0,0,0,0,0,24,6,18,1206,809,397,102,20,82
"598","06","041","115000",1813,130921,2796,2441,355,2663,2360,303,23,0,23,0,0,0,80,65,15,0,0,0,0,0,0,30,16,14,2617,2314,303,62,62,0
"599","06","041","116000",1921,120638,1277,866,411,1197,851,346,0,0,0,25,0,25,24,15,9,0,0,0,0,0,0,31,0,31,1153,827,326,44,24,20
"600","06","041","117000",1519,96607,2048,1361,687,1971,1331,640,19,0,19,18,0,18,23,13,10,0,0,0,0,0,0,17,17,0,1956,1316,640,15,15,0
"601","06","041","118100",2266,210000,772,693,79,721,642,79,14,14,0,0,0,0,26,26,0,0,0,0,4,4,0,7,7,0,706,627,79,19,19,0
"602","06","041","119100",1500,167917,1987,1437,550,1910,1376,534,0,0,0,8,0,8,35,35,0,0,0,0,8,8,0,26,18,8,1872,1338,534,46,38,8
"603","06","041","119201",1795,79177,1888,568,1320,1635,535,1100,17,11,6,0,0,0,145,22,123,0,0,0,63,0,63,28,0,28,1529,521,1008,177,14,163
"604","06","041","119202",3384,174183,1221,1096,125,1126,1013,113,27,27,0,0,0,0,68,56,12,0,0,0,0,0,0,0,0,0,1048,935,113,78,78,0
"605","06","041","120000",1823,104074,2838,1663,1175,2652,1555,1097,34,0,34,0,0,0,125,81,44,0,0,0,0,0,0,27,27,0,2557,1555,1002,114,19,95
"606","06","041","121100",1938,126127,2100,1337,763,1877,1265,612,26,0,26,0,0,0,100,55,45,0,0,0,97,17,80,0,0,0,1785,1237,548,140,28,112
"607","06","041","121200",2259,91792,2445,1407,1038,2136,1285,851,24,0,24,0,0,0,136,89,47,0,0,0,13,0,13,136,33,103,2088,1267,821,61,18,43
"608","06","041","122000",-666666666,-666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"609","06","041","123000",2408,177232,919,743,176,878,702,176,0,0,0,0,0,0,32,32,0,0,0,0,0,0,0,9,9,0,853,688,165,25,14,11
"610","06","041","124100",2040,139079,2214,1343,871,2034,1280,754,0,0,0,0,0,0,86,63,23,0,0,0,44,0,44,50,0,50,1840,1191,649,194,89,105
"611","06","041","124200",2421,151765,2550,1706,844,2405,1678,727,22,0,22,0,0,0,85,19,66,0,0,0,15,0,15,23,9,14,2281,1655,626,153,23,130
"612","06","041","125000",1585,97125,2025,898,1127,1604,759,845,22,0,22,0,0,0,277,103,174,48,0,48,26,13,13,48,23,25,1492,692,800,164,80,84
"613","06","041","126100",2444,170591,2272,1658,614,2163,1604,559,0,0,0,0,0,0,35,22,13,0,0,0,0,0,0,74,32,42,2119,1591,528,86,13,73
"614","06","041","126200",1738,104444,1952,1135,817,1752,1073,679,23,0,23,19,0,19,64,15,49,0,0,0,30,0,30,64,47,17,1652,999,653,174,104,70
"615","06","041","127000",1911,149080,2107,1519,588,1965,1442,523,0,0,0,0,0,0,75,58,17,0,0,0,0,0,0,67,19,48,1769,1336,433,196,106,90
"616","06","041","128100",2657,137703,2737,2024,713,2395,1769,626,17,0,17,0,0,0,123,103,20,0,0,0,12,12,0,190,140,50,2369,1755,614,94,82,12
"617","06","041","128200",2142,143125,1858,1423,435,1715,1341,374,15,0,15,0,0,0,128,82,46,0,0,0,0,0,0,0,0,0,1686,1312,374,29,29,0
"618","06","041","129000",1391,36550,1075,185,890,445,60,385,291,81,210,0,0,0,123,5,118,6,6,0,142,0,142,68,33,35,320,45,275,228,15,213
"619","06","041","130201",2474,133571,1944,998,946,1840,940,900,8,8,0,9,0,9,67,40,27,10,0,10,0,0,0,10,10,0,1740,892,848,109,48,61
"620","06","041","130202",1887,107054,2427,1248,1179,2241,1165,1076,104,14,90,0,0,0,69,69,0,0,0,0,13,0,13,0,0,0,2223,1147,1076,31,18,13
"621","06","041","131100",1775,122750,407,270,137,384,247,137,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,13,13,0,384,247,137,0,0,0
"622","06","041","132100",1874,85156,868,564,304,809,526,283,6,6,0,0,0,0,19,13,6,0,0,0,0,0,0,34,19,15,803,526,277,10,0,10
"623","06","041","132200",1272,57308,860,371,489,789,366,423,10,0,10,0,0,0,14,0,14,0,0,0,47,5,42,0,0,0,761,366,395,57,0,57
"624","06","041","133000",1195,61696,1349,744,605,1205,709,496,0,0,0,0,0,0,32,32,0,0,0,0,92,0,92,20,3,17,1158,697,461,131,12,119
"625","06","041","990100",-666666666,-666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"626","06","055","200201",1301,68362,1308,644,664,1189,626,563,0,0,0,0,0,0,8,8,0,0,0,0,111,10,101,0,0,0,903,596,307,397,40,357
"627","06","055","200202",1078,52620,1243,311,932,1063,290,773,12,0,12,0,0,0,9,9,0,0,0,0,113,0,113,46,12,34,806,283,523,370,7,363
"628","06","055","200203",1124,58808,851,339,512,731,306,425,21,0,21,11,0,11,0,0,0,0,0,0,67,33,34,21,0,21,548,255,293,271,84,187
"629","06","055","200301",1341,58023,1730,809,921,1387,737,650,8,8,0,23,0,23,26,13,13,10,0,10,239,24,215,37,27,10,1119,672,447,560,109,451
"630","06","055","200302",1726,83293,936,691,245,711,559,152,7,7,0,9,9,0,45,38,7,0,0,0,107,21,86,57,57,0,625,495,130,251,143,108
"631","06","055","200400",1730,95128,1552,899,653,1395,842,553,0,0,0,0,0,0,29,4,25,0,0,0,87,12,75,41,41,0,1291,820,471,191,34,157
"632","06","055","200501",1391,57149,1651,812,839,1299,604,695,7,7,0,17,10,7,0,0,0,0,0,0,290,157,133,38,34,4,920,489,431,707,306,401
"633","06","055","200503",1234,61964,678,173,505,584,154,430,0,0,0,19,19,0,5,0,5,0,0,0,70,0,70,0,0,0,419,126,293,246,39,207
"634","06","055","200504",1458,70619,2167,977,1190,1766,891,875,37,0,37,79,0,79,95,34,61,0,0,0,151,34,117,39,18,21,1338,731,607,661,194,467
"635","06","055","200505",1642,67073,1058,244,814,797,231,566,5,0,5,0,0,0,74,5,69,0,0,0,157,0,157,25,8,17,605,181,424,350,55,295
"636","06","055","200601",2079,88673,1596,1121,475,1254,929,325,0,0,0,0,0,0,50,35,15,0,0,0,242,146,96,50,11,39,1036,762,274,451,313,138
"637","06","055","200602",1385,67664,1767,1071,696,1536,947,589,12,0,12,0,0,0,87,87,0,0,0,0,108,37,71,24,0,24,1331,880,451,328,104,224
"638","06","055","200703",2293,105795,1057,976,81,1029,955,74,0,0,0,0,0,0,21,14,7,0,0,0,0,0,0,7,7,0,976,909,67,53,46,7
"639","06","055","200704",1333,56887,1643,907,736,1301,747,554,8,0,8,9,0,9,46,0,46,0,0,0,240,135,105,39,25,14,1066,642,424,499,255,244
"640","06","055","200705",1485,74250,962,492,470,832,477,355,0,0,0,15,0,15,14,10,4,0,0,0,89,5,84,12,0,12,674,440,234,258,42,216
"641","06","055","200706",2451,105642,1137,953,184,943,807,136,0,0,0,19,19,0,42,32,10,0,0,0,110,85,25,23,10,13,849,734,115,204,158,46
"642","06","055","200707",1663,73293,1287,657,630,1148,588,560,8,8,0,14,0,14,34,0,34,0,0,0,75,53,22,8,8,0,967,518,449,270,123,147
"643","06","055","200802",1579,70675,2199,961,1238,1901,872,1029,21,21,0,98,16,82,63,52,11,0,0,0,58,0,58,58,0,58,1662,780,882,384,108,276
"644","06","055","200803",926,81838,849,617,232,781,606,175,11,11,0,0,0,0,0,0,0,0,0,0,57,0,57,0,0,0,693,579,114,145,27,118
"645","06","055","200804",1333,64161,1703,863,840,1102,663,439,16,0,16,0,0,0,0,0,0,0,0,0,508,140,368,77,60,17,751,466,285,885,346,539
"646","06","055","200900",-666666666,-666666666,45,0,45,12,0,12,7,0,7,0,0,0,6,0,6,0,0,0,20,0,20,0,0,0,12,0,12,20,0,20
"647","06","055","201003",1218,98906,1440,984,456,627,449,178,122,16,106,0,0,0,520,423,97,0,0,0,152,77,75,19,19,0,505,371,134,281,162,119
"648","06","055","201004",1429,71165,1959,1616,343,936,826,110,191,149,42,0,0,0,644,530,114,0,0,0,107,70,37,81,41,40,666,584,82,408,343,65
"649","06","055","201005",2058,95179,636,544,92,387,316,71,26,26,0,0,0,0,144,142,2,0,0,0,45,45,0,34,15,19,302,236,66,141,136,5
"650","06","055","201006",1693,75000,912,691,221,580,444,136,39,35,4,5,5,0,172,157,15,19,8,11,97,42,55,0,0,0,420,335,85,257,151,106
"651","06","055","201007",1858,89474,1090,843,247,586,479,107,64,23,41,32,0,32,288,239,49,8,0,8,79,69,10,33,33,0,378,344,34,294,211,83
"652","06","055","201101",2658,132500,794,715,79,714,648,66,13,0,13,7,7,0,31,31,0,0,0,0,29,29,0,0,0,0,689,623,66,54,54,0
"653","06","055","201102",1125,96250,756,540,216,731,515,216,0,0,0,0,0,0,14,14,0,0,0,0,6,6,0,5,5,0,697,508,189,34,7,27
"654","06","055","201200",1253,59024,1968,1634,334,1796,1509,287,0,0,0,0,0,0,64,28,36,0,0,0,57,46,11,51,51,0,1437,1276,161,416,279,137
"655","06","055","201300",2100,72194,1372,936,436,1253,865,388,31,0,31,0,0,0,36,30,6,0,0,0,29,29,0,23,12,11,1167,816,351,127,90,37
"656","06","055","201401",2762,129028,1257,1060,197,1183,1026,157,12,12,0,0,0,0,0,0,0,0,0,0,12,12,0,50,10,40,1171,1014,157,24,24,0
"657","06","055","201402",2275,135357,1190,1034,156,1080,959,121,0,0,0,0,0,0,16,16,0,0,0,0,74,39,35,20,20,0,1070,949,121,84,49,35
"658","06","055","201403",1578,77813,264,190,74,246,187,59,0,0,0,7,0,7,3,3,0,0,0,0,8,0,8,0,0,0,212,172,40,49,15,34
"659","06","055","201500",1875,90208,798,566,232,688,517,171,0,0,0,0,0,0,11,11,0,0,0,0,99,38,61,0,0,0,602,493,109,180,57,123
"660","06","055","201601",1566,60500,1016,460,556,888,433,455,0,0,0,0,0,0,43,6,37,0,0,0,70,15,55,15,6,9,667,371,296,291,77,214
"661","06","055","201602",1420,98333,1520,1017,503,1399,950,449,22,22,0,0,0,0,0,0,0,0,0,0,42,0,42,57,45,12,1250,924,326,191,26,165
"662","06","055","201700",1346,72308,1698,946,752,1425,871,554,40,11,29,5,5,0,71,30,41,5,5,0,108,5,103,44,19,25,1272,807,465,264,68,196
"663","06","055","201800",1111,64432,741,597,144,687,557,130,17,17,0,6,0,6,2,2,0,0,0,0,19,11,8,10,10,0,626,515,111,80,53,27
"664","06","055","201900",1228,85000,538,339,199,479,326,153,4,4,0,0,0,0,0,0,0,0,0,0,39,0,39,16,9,7,436,295,141,89,38,51
"665","06","055","202000",1153,60534,2007,1182,825,1791,1114,677,0,0,0,51,0,51,40,11,29,0,0,0,125,57,68,0,0,0,1314,869,445,641,290,351
"666","06","075","010100",1653,59519,2059,214,1845,1213,157,1056,81,0,81,0,0,0,619,57,562,0,0,0,90,0,90,56,0,56,1120,157,963,197,0,197
"667","06","075","010200",2249,110536,2547,843,1704,2175,724,1451,0,0,0,0,0,0,217,105,112,0,0,0,78,0,78,77,14,63,2137,724,1413,116,0,116
"668","06","075","010300",1893,99120,2034,534,1500,1435,341,1094,0,0,0,0,0,0,506,178,328,0,0,0,0,0,0,93,15,78,1340,300,1040,120,41,79
"669","06","075","010400",2229,102986,2501,858,1643,1662,632,1030,0,0,0,5,0,5,596,193,403,0,0,0,69,0,69,169,33,136,1555,632,923,275,0,275
"670","06","075","010500",2326,119750,1614,336,1278,1068,276,792,46,0,46,0,0,0,380,28,352,12,0,12,0,0,0,108,32,76,983,242,741,98,47,51
"671","06","075","010600",995,36949,1812,229,1583,878,46,832,8,0,8,0,0,0,862,174,688,0,0,0,49,0,49,15,9,6,841,36,805,94,10,84
"672","06","075","010700",628,22425,2496,210,2286,574,60,514,0,0,0,21,0,21,1866,150,1716,0,0,0,35,0,35,0,0,0,535,45,490,74,15,59
"673","06","075","010800",1509,94875,2425,422,2003,1315,166,1149,0,0,0,0,0,0,935,232,703,0,0,0,87,12,75,88,12,76,1206,149,1057,229,29,200
"674","06","075","010900",2066,117181,2717,600,2117,1996,394,1602,58,18,40,0,0,0,618,188,430,0,0,0,25,0,25,20,0,20,1974,394,1580,47,0,47
"675","06","075","011000",1598,115100,2624,488,2136,1435,282,1153,58,15,43,0,0,0,1057,176,881,0,0,0,19,0,19,55,15,40,1265,185,1080,189,97,92
"676","06","075","011100",1419,84442,3073,289,2784,1972,203,1769,154,0,154,0,0,0,822,86,736,0,0,0,21,0,21,104,0,104,1845,181,1664,183,22,161
"677","06","075","011200",1615,100139,1916,576,1340,1251,473,778,87,0,87,0,0,0,525,103,422,0,0,0,9,0,9,44,0,44,1174,437,737,100,36,64
"678","06","075","011300",907,24426,1534,172,1362,339,81,258,45,0,45,15,0,15,1072,91,981,0,0,0,0,0,0,63,0,63,339,81,258,15,0,15
"679","06","075","011700",1043,50223,1061,48,1013,512,26,486,73,0,73,0,0,0,384,22,362,0,0,0,76,0,76,16,0,16,398,26,372,201,0,201
"680","06","075","011800",622,20800,708,5,703,91,0,91,0,0,0,6,0,6,587,5,582,0,0,0,7,0,7,17,0,17,78,0,78,32,0,32
"681","06","075","011901",1627,72364,1488,454,1034,996,320,676,28,0,28,27,0,27,393,134,259,0,0,0,28,0,28,16,0,16,915,299,616,136,21,115
"682","06","075","011902",1498,74077,1835,110,1725,1107,52,1055,39,0,39,0,0,0,520,48,472,0,0,0,106,10,96,63,0,63,974,39,935,239,23,216
"683","06","075","012000",1198,37219,2594,66,2528,1349,45,1304,202,0,202,0,0,0,720,21,699,0,0,0,74,0,74,249,0,249,1224,28,1196,224,17,207
"684","06","075","012100",1448,53595,2133,132,2001,1322,132,1190,29,0,29,27,0,27,577,0,577,0,0,0,60,0,60,118,0,118,1078,132,946,340,0,340
"685","06","075","012201",1342,43698,2937,137,2800,1580,100,1480,373,0,373,0,0,0,486,37,449,0,0,0,280,0,280,218,0,218,1314,100,1214,568,0,568
"686","06","075","012202",988,31202,1563,71,1492,791,49,742,162,0,162,19,0,19,392,22,370,0,0,0,145,0,145,54,0,54,695,49,646,274,0,274
"687","06","075","012301",704,15272,1340,8,1332,661,0,661,152,0,152,9,0,9,383,8,375,0,0,0,115,0,115,20,0,20,473,0,473,325,0,325
"688","06","075","012302",1426,39081,1906,10,1896,1005,0,1005,123,0,123,0,0,0,622,10,612,0,0,0,78,0,78,78,0,78,851,0,851,260,0,260
"689","06","075","012401",832,18979,2664,0,2664,1100,0,1100,271,0,271,18,0,18,730,0,730,44,0,44,384,0,384,117,0,117,900,0,900,649,0,649
"690","06","075","012402",1019,40453,2326,152,2174,1213,35,1178,207,0,207,0,0,0,702,117,585,25,0,25,118,0,118,61,0,61,890,35,855,439,0,439
"691","06","075","012501",592,19328,2179,62,2117,995,13,982,416,0,416,11,0,11,614,49,565,0,0,0,143,0,143,0,0,0,802,13,789,336,0,336
"692","06","075","012502",350,11971,2201,21,2180,701,21,680,263,0,263,31,0,31,1018,0,1018,0,0,0,139,0,139,49,0,49,516,0,516,290,21,269
"693","06","075","012601",1930,125139,1518,257,1261,1306,233,1073,28,0,28,0,0,0,127,24,103,0,0,0,0,0,0,57,0,57,1123,198,925,240,35,205
"694","06","075","012602",2096,122212,1672,313,1359,1373,240,1133,14,0,14,0,0,0,216,50,166,0,0,0,10,0,10,59,23,36,1318,240,1078,65,0,65
"695","06","075","012700",2193,131568,2187,584,1603,1943,492,1451,11,11,0,0,0,0,117,46,71,21,21,0,0,0,0,95,14,81,1866,434,1432,98,79,19
"696","06","075","012800",2278,126716,2371,761,1610,2084,628,1456,0,0,0,0,0,0,178,85,93,0,0,0,43,14,29,66,34,32,1945,571,1374,187,71,116
"697","06","075","012901",1793,142500,1512,364,1148,1278,328,950,0,0,0,23,0,23,121,36,85,0,0,0,0,0,0,90,0,90,1212,328,884,77,0,77
"698","06","075","012902",1908,119007,2057,446,1611,1688,323,1365,22,0,22,0,0,0,311,123,188,0,0,0,10,0,10,26,0,26,1528,311,1217,172,12,160
"699","06","075","013000",2102,151477,2562,637,1925,2091,564,1527,0,0,0,8,0,8,308,73,235,0,0,0,39,0,39,116,0,116,2054,564,1490,91,0,91
"700","06","075","013101",2291,124063,2555,459,2096,2105,413,1692,91,0,91,0,0,0,223,28,195,0,0,0,30,0,30,106,18,88,1955,377,1578,203,36,167
"701","06","075","013102",2377,124330,1641,373,1268,1321,290,1031,20,9,11,0,0,0,251,74,177,13,0,13,12,0,12,24,0,24,1224,277,947,131,13,118
"702","06","075","013200",2335,131806,2229,789,1440,1792,673,1119,0,0,0,0,0,0,418,116,302,0,0,0,0,0,0,19,0,19,1731,673,1058,61,0,61
"703","06","075","013300",1912,141019,1892,884,1008,1583,749,834,19,14,5,0,0,0,238,121,117,0,0,0,0,0,0,52,0,52,1470,696,774,113,53,60
"704","06","075","013400",2229,136700,2032,668,1364,1707,521,1186,28,11,17,0,0,0,199,109,90,0,0,0,39,0,39,59,27,32,1616,502,1114,130,19,111
"705","06","075","013500",1727,120714,1604,356,1248,1161,269,892,78,9,69,10,0,10,272,78,194,0,0,0,25,0,25,58,0,58,1108,239,869,73,30,43
"706","06","075","015100",1882,83750,1488,422,1066,965,264,701,0,0,0,0,0,0,437,158,279,0,0,0,54,0,54,32,0,32,926,264,662,111,18,93
"707","06","075","015200",1653,89440,2431,525,1906,1556,266,1290,155,36,119,0,0,0,668,209,459,0,0,0,0,0,0,52,14,38,1438,212,1226,133,69,64
"708","06","075","015300",2155,111250,950,304,646,692,215,477,68,20,48,0,0,0,127,54,73,21,0,21,24,5,19,18,10,8,666,208,458,38,12,26
"709","06","075","015400",2085,118674,2941,856,2085,2066,566,1500,68,33,35,0,0,0,648,257,391,88,0,88,51,0,51,20,0,20,1928,566,1362,201,0,201
"710","06","075","015500",1333,55313,2280,318,1962,1210,214,996,90,0,90,0,0,0,895,104,791,0,0,0,58,0,58,27,0,27,1071,199,872,197,15,182
"711","06","075","015600",1674,85625,1462,310,1152,832,169,663,20,0,20,0,0,0,507,141,366,0,0,0,7,0,7,96,0,96,776,169,607,71,0,71
"712","06","075","015700",2058,102152,2677,771,1906,1704,385,1319,49,14,35,0,0,0,774,340,434,44,0,44,55,32,23,51,0,51,1613,369,1244,164,48,116
"713","06","075","015801",1109,66698,1727,490,1237,696,304,392,618,51,567,0,0,0,291,89,202,0,0,0,32,0,32,90,46,44,654,282,372,74,22,52
"714","06","075","015802",1401,107143,1564,335,1229,1182,288,894,140,21,119,17,0,17,97,15,82,0,0,0,95,11,84,33,0,33,1116,269,847,184,30,154
"715","06","075","015900",1714,52479,2116,470,1646,910,165,745,315,39,276,21,0,21,786,266,520,25,0,25,47,0,47,12,0,12,891,165,726,121,0,121
"716","06","075","016000",1270,62719,1737,473,1264,963,319,644,156,16,140,0,0,0,479,138,341,0,0,0,21,0,21,118,0,118,901,299,602,169,20,149
"717","06","075","016100",758,23840,2602,187,2415,830,26,804,1058,25,1033,0,0,0,613,125,488,0,0,0,37,0,37,64,11,53,798,26,772,69,0,69
"718","06","075","016200",1479,80651,1784,232,1552,1244,161,1083,88,15,73,0,0,0,307,47,260,0,0,0,75,0,75,70,9,61,1152,161,991,139,0,139
"719","06","075","016300",1663,116928,2037,465,1572,1249,386,863,341,15,326,0,0,0,259,47,212,0,0,0,29,0,29,159,17,142,1110,372,738,185,31,154
"720","06","075","016400",1901,107254,1874,385,1489,1521,282,1239,167,81,86,0,0,0,81,22,59,0,0,0,14,0,14,91,0,91,1437,282,1155,112,0,112
"721","06","075","016500",1681,104097,2383,584,1799,1743,453,1290,198,76,122,11,0,11,123,55,68,0,0,0,212,0,212,96,0,96,1617,402,1215,338,51,287
"722","06","075","016600",1781,118167,2494,453,2041,1900,388,1512,52,0,52,14,0,14,383,65,318,0,0,0,14,0,14,131,0,131,1738,388,1350,162,0,162
"723","06","075","016700",1861,147237,2422,712,1710,1974,578,1396,79,38,41,0,0,0,208,79,129,0,0,0,45,0,45,116,17,99,1768,528,1240,268,50,218
"724","06","075","016801",1638,88929,1602,324,1278,1319,294,1025,117,11,106,0,0,0,89,9,80,0,0,0,0,0,0,77,10,67,1223,259,964,110,35,75
"725","06","075","016802",1348,79167,1794,357,1437,1116,250,866,128,9,119,52,0,52,339,98,241,0,0,0,124,0,124,35,0,35,1024,250,774,224,0,224
"726","06","075","016900",1666,102218,1532,420,1112,1197,296,901,81,7,74,0,0,0,226,96,130,0,0,0,12,12,0,16,9,7,1125,287,838,84,21,63
