GEOID,STATE,COUNTY_FIPS,TRACT,TOT_POP_MIN,TOT_POP_SEN,TOT_POP_POV,TOT_POP_CIV_NI,TOT_HH,TOT_FAM,TOT_POP_OVER5,POP_MINORITY,POP_OVER75,POP_SPFAM,POP_LEP,POP_BELOW200,POP_DISABILITY,POP_HUS_RENT50,POP_ZVHHS,PCT_OVER75,PCT_MINORITY,PCT_SPFAM,PCT_LEP,PCT_BELOW200,PCT_DISAB,PCT_ZVHHS,PCT_HUS_RENT50,OVER75_HALFSD,MINORITY_HALFSD,SPFAM_HALFSD,DISAB_HALFSD,LEP_HALFSD,BELOW200_HALFSD,ZVHH_HALFSD,HUS_RENT50_HALFSD,Count_DisadFact_HALFSD,COC_FLAG_2018,COC_CLASS
6075017902,6,75,17902,3090,3090,2973,3090,602,328,3026,2328,3,162,182,2017,472,126,183,0.000970874,0.753398058,0.493902439,0.060145406,0.678439287,0.152750809,0.303986711,0.209302326,0,1,1,1,0,1,1,1,4,1,High
6075018000,6,75,18000,3279,3279,2877,2895,1314,508,3173,2005,8,20,117,878,436,153,314,0.002439768,0.611466911,0.039370079,0.036873621,0.305179006,0.150604491,0.238964992,0.116438356,0,0,0,1,0,1,1,0,2,0,NA
6075020100,6,75,20100,5959,5959,5955,5959,3115,867,5705,4323,325,195,879,3096,1437,573,1846,0.054539352,0.725457291,0.224913495,0.154075372,0.519899244,0.241147844,0.592616372,0.183948636,0,1,1,1,1,1,1,1,5,1,High
6075020200,6,75,20200,6013,6013,6013,6013,3189,879,5772,2853,371,115,370,2087,1192,347,1502,0.061699651,0.474471977,0.130830489,0.064102564,0.347081324,0.198237153,0.470994042,0.10881154,0,0,0,1,0,1,1,0,2,0,NA
6075020300,6,75,20300,3161,3161,3161,3161,1738,517,3081,1146,126,71,53,553,311,120,644,0.039860804,0.362543499,0.137330754,0.017202207,0.174944638,0.098386587,0.370540852,0.069044879,0,0,0,0,0,0,1,0,1,0,NA
6075020401,6,75,20401,3118,3118,3118,3118,1595,453,2992,904,60,0,34,388,230,114,199,0.019243105,0.289929442,0,0.011363636,0.124438743,0.073765234,0.12476489,0.071473354,0,0,0,0,0,0,1,0,1,0,NA
6075020402,6,75,20402,4461,4461,4461,4461,2501,660,4305,1673,332,29,112,709,453,329,266,0.074422775,0.375028021,0.043939394,0.02601626,0.158932975,0.101546738,0.106357457,0.131547381,0,0,0,0,0,0,1,0,1,0,NA
6075020500,6,75,20500,2890,2890,2859,2859,1401,532,2793,584,80,75,38,275,265,124,289,0.027681661,0.202076125,0.140977444,0.013605442,0.096187478,0.092689752,0.206281228,0.088508208,0,0,0,0,0,0,1,0,1,0,NA
6075020600,6,75,20600,5052,5052,5052,5052,2729,745,4812,1314,264,27,154,760,691,229,848,0.052256532,0.260095012,0.036241611,0.032003325,0.150435471,0.136777514,0.310736534,0.083913521,0,0,0,1,0,0,1,0,2,0,NA
6075020700,6,75,20700,5169,5169,5169,5169,2656,596,5011,1824,56,47,179,833,319,179,899,0.010833817,0.352872896,0.07885906,0.035721413,0.161153028,0.061714065,0.338478916,0.067394578,0,0,0,0,0,0,1,0,1,0,NA
6075020800,6,75,20800,6292,6292,6292,6292,2846,878,6090,4186,292,87,733,2487,754,546,1517,0.046408137,0.665289256,0.099088838,0.120361248,0.395263827,0.119834711,0.533028812,0.191848208,0,0,0,0,1,1,1,1,3,1,High
6075020900,6,75,20900,4927,4927,4913,4927,1894,800,4848,3262,187,191,987,2094,640,295,826,0.03795413,0.662066166,0.23875,0.203589109,0.426216161,0.129896489,0.436114044,0.155755016,0,0,1,1,1,1,1,1,5,1,High
6075021000,6,75,21000,4618,4618,4577,4600,2165,786,4476,1916,142,35,65,836,492,347,679,0.030749242,0.414898224,0.044529262,0.014521895,0.182652392,0.106956522,0.313625866,0.160277136,0,0,0,0,0,0,1,1,2,0,NA
6075021100,6,75,21100,4180,4180,4180,4180,1919,928,3946,1181,258,65,119,414,355,123,302,0.061722488,0.282535885,0.070043103,0.030157121,0.099043062,0.08492823,0.157373632,0.064095883,0,0,0,0,0,0,1,0,1,0,NA
6075021200,6,75,21200,3098,3098,3086,3086,1421,684,2862,804,86,45,22,295,129,93,80,0.027759845,0.259522272,0.065789474,0.007686932,0.095593001,0.041801685,0.056298381,0.065446868,0,0,0,0,0,0,0,0,0,0,NA
6075021300,6,75,21300,2714,2714,2714,2714,1227,642,2504,781,119,26,38,201,163,36,97,0.043846721,0.287767133,0.040498442,0.015175719,0.074060427,0.060058954,0.079054605,0.029339853,0,0,0,0,0,0,0,0,0,0,NA
6075021400,6,75,21400,3736,3736,3736,3736,1666,736,3414,1153,142,43,61,260,288,91,243,0.038008565,0.308618844,0.058423913,0.017867604,0.069593148,0.077087794,0.145858343,0.054621849,0,0,0,0,0,0,1,0,1,0,NA
6075021500,6,75,21500,4920,4920,4920,4920,2580,849,4622,1233,192,59,40,594,276,149,563,0.03902439,0.250609756,0.069493522,0.008654262,0.120731707,0.056097561,0.218217054,0.057751938,0,0,0,0,0,0,1,0,1,0,NA
6075021600,6,75,21600,4551,4551,4551,4551,2171,1011,4347,2007,258,167,13,574,384,75,240,0.056690837,0.441001978,0.165182987,0.002990568,0.126126126,0.08437706,0.110548135,0.034546292,0,0,0,0,0,0,1,0,1,0,NA
6075021700,6,75,21700,4094,4094,4094,4094,1839,1012,3855,1853,257,116,129,738,324,171,170,0.062774792,0.452613581,0.114624506,0.033463035,0.180263801,0.079140205,0.092441544,0.092985318,0,0,0,0,0,0,0,0,0,0,NA
6075021800,6,75,21800,4112,4112,4112,4112,1867,1046,3824,1124,179,85,23,304,162,10,210,0.043531128,0.273346304,0.08126195,0.006014644,0.073929961,0.039396887,0.112479914,0.005356186,0,0,0,0,0,0,1,0,1,0,NA
6075022600,6,75,22600,2082,2082,2082,2082,949,425,1932,845,19,42,24,164,78,35,113,0.009125841,0.40585975,0.098823529,0.01242236,0.078770413,0.037463977,0.119072708,0.036880927,0,0,0,0,0,0,1,0,1,0,NA
6075022702,6,75,22702,2239,2239,2201,2201,1003,508,2075,694,51,30,36,114,63,54,84,0.022778026,0.309959803,0.059055118,0.017349398,0.051794639,0.028623353,0.083748754,0.053838485,0,0,0,0,0,0,0,0,0,0,NA
6075022704,6,75,22704,3411,3411,3411,3411,1636,755,3194,1072,197,26,52,314,309,74,101,0.057754324,0.314277338,0.034437086,0.016280526,0.092055116,0.09058927,0.061735941,0.045232274,0,0,0,0,0,0,0,0,0,0,NA
6075022801,6,75,22801,5278,5278,5237,5266,1947,1025,4938,3168,97,135,769,1643,267,265,394,0.018378174,0.600227359,0.131707317,0.155731065,0.313729234,0.050702621,0.202362609,0.136106831,0,0,0,0,1,1,1,0,2,0,NA
6075022802,6,75,22802,2402,2402,1983,1983,672,327,2284,1621,225,38,296,893,277,129,217,0.09367194,0.674854288,0.116207951,0.129597198,0.450327786,0.139687342,0.322916667,0.191964286,0,0,0,1,1,1,1,1,4,1,High
6075022803,6,75,22803,4637,4637,4607,4607,1570,815,4347,2888,145,101,493,1371,403,114,300,0.031270218,0.622816476,0.12392638,0.113411548,0.297590623,0.087475581,0.191082803,0.072611465,0,0,0,0,0,0,1,0,1,0,NA
6075022901,6,75,22901,5691,5691,5691,5691,1540,908,5197,4110,215,234,1325,2294,607,241,670,0.037778949,0.722192936,0.257709251,0.254954782,0.403092602,0.106659638,0.435064935,0.156493506,0,1,1,0,1,1,1,1,4,1,High
6075022902,6,75,22902,2712,2712,2712,2712,832,485,2576,1628,130,69,257,772,226,97,211,0.047935103,0.600294985,0.142268041,0.099767081,0.284660767,0.083333333,0.253605769,0.116586538,0,0,0,0,0,0,1,0,1,0,NA
6075022903,6,75,22903,3148,3148,3116,3148,1157,646,2951,2203,140,171,224,820,339,88,284,0.044472681,0.699809403,0.264705882,0.075906472,0.263157895,0.107687421,0.245462403,0.076058773,0,0,1,0,0,0,1,0,2,0,NA
6075023001,6,75,23001,5204,5204,5193,5193,1333,1075,4921,4876,263,126,1573,1885,417,121,188,0.050538048,0.93697156,0.117209302,0.319650478,0.362988639,0.080300404,0.141035259,0.090772693,0,1,0,0,1,1,1,0,2,1,High
6075023003,6,75,23003,4330,4330,4243,4330,1190,934,4171,4001,221,131,725,1119,301,62,114,0.051039261,0.924018476,0.140256959,0.173819228,0.263728494,0.069515012,0.095798319,0.05210084,0,1,0,0,1,0,0,0,1,0,NA
6075023102,6,75,23102,4653,4653,4639,4653,1567,974,4096,4402,210,509,326,2488,438,213,393,0.045132173,0.946056308,0.522587269,0.079589844,0.536322483,0.094132818,0.250797703,0.135928526,0,1,1,0,0,1,1,0,2,1,Highest
6075023103,6,75,23103,2904,2904,2904,2904,1045,687,2623,2778,56,402,82,2225,449,246,382,0.019283747,0.95661157,0.585152838,0.031261914,0.766184573,0.154614325,0.365550239,0.235406699,0,1,1,1,0,1,1,1,4,1,Highest
6075023200,6,75,23200,4414,4414,4399,4414,1253,843,4117,4163,178,224,542,1615,504,257,250,0.040326235,0.943135478,0.265717675,0.131649259,0.367128893,0.114182148,0.199521149,0.205107741,0,1,1,0,1,1,1,1,4,1,High
6075023300,6,75,23300,3203,3203,3193,3203,949,790,3031,2966,139,132,1032,1053,265,123,175,0.043396815,0.926006869,0.167088608,0.340481689,0.329783902,0.082734936,0.184404636,0.129610116,0,1,0,0,1,1,1,0,2,1,High
6075023400,6,75,23400,3176,3176,3166,3176,861,699,2956,3024,166,230,669,1739,268,84,179,0.052267003,0.952141058,0.329041488,0.22631935,0.549273531,0.084382872,0.207897793,0.097560976,0,1,1,0,1,1,1,0,3,1,Highest
6075025100,6,75,25100,3620,3620,3620,3606,1400,770,3387,1762,187,40,57,703,258,93,115,0.051657459,0.486740331,0.051948052,0.016829052,0.194198895,0.071547421,0.082142857,0.066428571,0,0,0,0,0,0,0,0,0,0,NA
6075025200,6,75,25200,5845,5845,5845,5845,2117,1090,5344,2441,145,47,169,972,421,103,303,0.024807528,0.417621899,0.043119266,0.031624251,0.166295979,0.072027374,0.143127067,0.048653755,0,0,0,0,0,0,1,0,1,0,NA
6075025300,6,75,25300,4349,4349,4270,4270,1734,893,4079,2000,221,78,273,1029,164,170,302,0.05081628,0.459875834,0.087346025,0.066928169,0.240983607,0.038407494,0.174163783,0.098039216,0,0,0,0,0,0,1,0,1,0,NA
6075025401,6,75,25401,4044,4044,3978,4044,1307,817,3900,2531,127,127,344,1099,413,120,335,0.03140455,0.62586548,0.155446756,0.088205128,0.276269482,0.102126607,0.256312165,0.091813313,0,0,0,0,0,0,1,0,1,0,NA
6075025402,6,75,25402,2965,2965,2965,2965,1117,623,2706,1628,193,13,162,516,290,9,98,0.065092749,0.549072513,0.020866774,0.059866962,0.174030354,0.097807757,0.087735004,0.008057296,0,0,0,0,0,0,0,0,0,0,NA
6075025403,6,75,25403,5315,5315,5298,5315,1447,1020,4953,4082,269,252,785,1467,712,164,185,0.050611477,0.768015052,0.247058824,0.158489804,0.276896942,0.133960489,0.127850726,0.113337941,0,1,1,1,1,0,1,0,4,0,NA
6075025500,6,75,25500,9446,9446,9390,9436,2741,2058,8652,7549,642,248,1161,1736,591,314,341,0.067965276,0.799174254,0.120505345,0.134188627,0.184877529,0.062632471,0.124407151,0.114556731,0,1,0,0,1,0,1,0,2,0,NA
6075025600,6,75,25600,5504,5504,5504,5504,1598,1148,5243,4601,373,48,1299,1382,445,102,154,0.067768895,0.8359375,0.041811847,0.247758917,0.251090116,0.080850291,0.096370463,0.063829787,0,1,0,0,1,0,0,0,1,0,NA
6075025701,6,75,25701,5116,5116,5067,5116,1475,1081,4970,4528,462,85,1193,979,532,141,208,0.090304926,0.885066458,0.078630897,0.240040241,0.193210973,0.10398749,0.141016949,0.09559322,0,1,0,0,1,0,1,0,2,0,NA
6075025702,6,75,25702,4739,4739,4734,4734,1217,1025,4456,4467,307,156,1492,2020,350,142,226,0.064781599,0.942603925,0.152195122,0.334829443,0.426700465,0.073933249,0.185702547,0.116680362,0,1,0,0,1,1,1,0,2,1,High
6075025800,6,75,25800,2061,2061,2047,2061,619,419,1894,1770,119,90,395,711,146,49,82,0.057738962,0.858806405,0.214797136,0.208553326,0.347337567,0.070839398,0.132471729,0.079159935,0,1,1,0,1,1,1,0,3,1,High
6075025900,6,75,25900,4498,4498,4498,4498,1504,922,4364,3574,398,82,739,578,471,99,169,0.088483771,0.794575367,0.088937093,0.169340055,0.128501556,0.104713206,0.112367021,0.065824468,0,1,0,0,1,0,1,0,2,0,NA
6075026001,6,75,26001,5901,5901,5901,5901,1566,1227,5496,5312,262,208,1140,2203,499,314,310,0.044399254,0.900186409,0.169519152,0.207423581,0.373326555,0.084561939,0.197956577,0.200510856,0,1,0,0,1,1,1,1,3,1,High
6075026002,6,75,26002,3359,3359,3100,3100,984,664,3248,2528,373,85,480,782,342,21,88,0.111044954,0.752604942,0.128012048,0.147783251,0.252258065,0.110322581,0.089430894,0.021341463,1,1,0,0,1,0,0,0,2,0,NA
6075026003,6,75,26003,5261,5261,5241,5261,1395,1094,5034,4571,390,158,985,1517,555,152,127,0.074130393,0.868846227,0.144424132,0.195669448,0.289448579,0.105493252,0.091039427,0.108960573,0,1,0,0,1,0,0,0,1,0,NA
6075026004,6,75,26004,4924,4924,4924,4924,1276,922,4729,4416,219,39,1194,1453,420,214,148,0.044476036,0.896831844,0.042299349,0.252484669,0.295085297,0.085296507,0.115987461,0.167711599,0,1,0,0,1,0,1,1,3,0,NA
6075026100,6,75,26100,7156,7156,7132,7156,1993,1451,6712,6573,455,63,2082,1782,765,296,377,0.063583007,0.918529905,0.043418332,0.310190703,0.249859787,0.106903298,0.189162067,0.148519819,0,1,0,0,1,0,1,0,2,0,NA
6075026200,6,75,26200,7671,7671,7627,7661,2003,1620,7421,6964,390,80,1437,2410,554,86,213,0.050840829,0.907834702,0.049382716,0.193639671,0.315982693,0.072314319,0.106340489,0.042935597,0,1,0,0,1,1,1,0,2,1,High
6075026301,6,75,26301,4830,4830,4812,4820,1406,1008,4703,4179,349,123,1254,1644,525,99,228,0.072256729,0.865217391,0.12202381,0.266638316,0.341645885,0.108921162,0.162162162,0.070412518,0,1,0,0,1,1,1,0,2,1,High
6075026302,6,75,26302,4717,4717,4709,4717,1533,1214,4626,4071,400,124,1099,776,572,113,132,0.084799661,0.863048548,0.10214168,0.237570255,0.164790826,0.121263515,0.086105675,0.073711676,0,1,0,1,1,0,0,0,2,0,NA
6075026303,6,75,26303,4844,4844,4780,4780,1216,1027,4621,4271,340,138,1200,1504,439,176,131,0.070189926,0.881709331,0.134371957,0.259684051,0.314644351,0.091841004,0.107730263,0.144736842,0,1,0,0,1,1,1,0,2,1,High
6075026401,6,75,26401,3710,3710,3700,3710,1061,893,3590,3553,381,91,1111,1351,395,139,222,0.102695418,0.957681941,0.101903695,0.309470752,0.365135135,0.106469003,0.209236569,0.131008483,1,1,0,0,1,1,1,0,3,1,High
6075026402,6,75,26402,4734,4734,4667,4715,1194,897,4396,4340,234,190,907,898,465,79,87,0.049429658,0.916772286,0.211817168,0.206323931,0.192414828,0.098621421,0.072864322,0.066164154,0,1,1,0,1,0,0,0,2,0,NA
6075026403,6,75,26403,3868,3868,3737,3825,1051,856,3587,3665,282,69,1222,1079,415,171,236,0.072905895,0.947518097,0.080607477,0.340674658,0.288734279,0.108496732,0.224548049,0.162702188,0,1,0,0,1,0,1,1,3,0,NA
6075026404,6,75,26404,2823,2823,2806,2823,700,548,2603,2721,109,101,756,1372,210,178,104,0.038611406,0.963868225,0.184306569,0.290434114,0.488952245,0.074388948,0.148571429,0.254285714,0,1,0,0,1,1,1,1,3,1,Highest
6075030101,6,75,30101,4936,4936,4799,4936,2114,850,4733,2027,218,45,189,1017,461,194,594,0.044165316,0.410656402,0.052941176,0.03993239,0.21191915,0.093395462,0.280983917,0.091769158,0,0,0,0,0,0,1,0,1,0,NA
6075030102,6,75,30102,5073,5073,4604,5073,2242,1005,4863,1852,394,68,105,431,310,160,266,0.077666075,0.365069978,0.067661692,0.02159161,0.093614248,0.061107826,0.118644068,0.071364853,0,0,0,0,0,0,1,0,1,0,NA
6075030201,6,75,30201,4327,4327,4291,4327,1907,916,4206,2009,247,60,382,651,330,189,289,0.05708343,0.464293968,0.065502183,0.090822634,0.151712887,0.076265311,0.151546932,0.099108547,0,0,0,0,0,0,1,0,1,0,NA
6075030202,6,75,30202,4621,4621,4621,4621,2149,1041,4427,2507,205,70,375,814,159,121,543,0.044362692,0.542523263,0.067243036,0.084707477,0.176152348,0.034408137,0.252675663,0.056305258,0,0,0,0,0,0,1,0,1,0,NA
6075030301,6,75,30301,6024,6024,5968,5968,2361,1359,5560,3359,431,90,511,969,568,193,323,0.071547145,0.557602922,0.066225166,0.091906475,0.162365952,0.095174263,0.136806438,0.081745023,0,0,0,0,0,0,1,0,1,0,NA
6075030302,6,75,30302,4143,4143,4143,4143,1464,970,3993,2553,299,38,369,670,315,88,119,0.072169925,0.61622013,0.039175258,0.092411721,0.161718561,0.076031861,0.081284153,0.06010929,0,0,0,0,0,0,0,0,0,0,NA
6075030400,6,75,30400,5568,5568,5553,5568,1967,1461,5214,2899,469,78,296,791,313,72,134,0.084231322,0.520653736,0.05338809,0.056770234,0.142445525,0.05621408,0.068124047,0.036603965,0,0,0,0,0,0,0,0,0,0,NA
6075030500,6,75,30500,2950,2950,2419,2419,1040,614,2837,1597,513,35,263,292,425,26,126,0.173898305,0.541355932,0.057003257,0.09270356,0.120711038,0.175692435,0.121153846,0.025,1,0,0,1,0,0,1,0,3,0,NA
6075030600,6,75,30600,2424,2424,2419,2424,878,639,2221,1168,215,26,36,232,184,29,29,0.08869637,0.481848185,0.040688576,0.016208915,0.0959074,0.075907591,0.033029613,0.033029613,0,0,0,0,0,0,0,0,0,0,NA
6075030700,6,75,30700,6673,6673,6673,6673,2652,1922,6250,3185,675,115,187,987,664,74,60,0.101153904,0.477296568,0.059833507,0.02992,0.147909486,0.09950547,0.022624434,0.027903469,1,0,0,0,0,0,0,0,1,0,NA
6075030800,6,75,30800,6136,6136,6074,6094,2260,1614,5720,3081,592,74,297,496,439,94,177,0.096479791,0.502118644,0.045848823,0.051923077,0.081659532,0.07203807,0.078318584,0.04159292,0,0,0,0,0,0,0,0,0,0,NA
6075030900,6,75,30900,6891,6891,6872,6886,2343,1917,6763,3843,723,165,307,793,638,0,64,0.10491946,0.557683936,0.086071987,0.045394056,0.115395809,0.092651757,0.027315408,0,1,0,0,0,0,0,0,0,1,0,NA
6075031000,6,75,31000,3601,3601,3601,3601,1302,1018,3387,1887,357,37,295,349,331,51,121,0.099139128,0.524021105,0.036345776,0.087097727,0.096917523,0.091918911,0.092933948,0.039170507,0,0,0,0,0,0,0,0,0,0,NA
6075031100,6,75,31100,6885,6885,6885,6885,2488,1558,6544,3883,526,104,466,911,601,67,348,0.076397967,0.563979666,0.066752246,0.071210269,0.13231663,0.087291213,0.139871383,0.02692926,0,0,0,0,0,0,1,0,1,0,NA
6075031201,6,75,31201,7331,7331,7299,7264,1983,1366,7115,6124,407,117,1537,1978,769,238,344,0.055517665,0.835356704,0.085651537,0.216022488,0.270996027,0.105864537,0.173474534,0.120020171,0,1,0,0,1,0,1,0,2,0,NA
6075031202,6,75,31202,3220,3220,3207,3220,862,615,3067,2876,237,81,794,891,305,82,115,0.073602484,0.893167702,0.131707317,0.258884904,0.277829747,0.094720497,0.133410673,0.09512761,0,1,0,0,1,0,1,0,2,0,NA
6075031301,6,75,31301,4477,4477,4477,4453,1314,922,4288,3681,340,124,657,1451,467,65,158,0.075943712,0.822202368,0.134490239,0.153218284,0.32410096,0.104873119,0.120243531,0.049467275,0,1,0,0,1,1,1,0,2,1,High
6075031302,6,75,31302,5989,5989,5952,5989,1942,1186,5592,5337,378,250,1080,1984,741,216,134,0.063115712,0.891133745,0.21079258,0.193133047,0.333333333,0.123726833,0.06900103,0.111225541,0,1,1,1,1,1,0,0,3,1,High
6075031400,6,75,31400,6990,6990,6956,6980,1861,1305,6705,6305,382,210,1706,2979,641,274,254,0.054649499,0.902002861,0.16091954,0.254436987,0.42826337,0.091833811,0.13648576,0.147232671,0,1,0,0,1,1,1,0,2,1,Higher
6075032601,6,75,32601,4908,4908,4908,4908,1828,1190,4748,3200,261,85,635,872,470,125,246,0.053178484,0.65199674,0.071428571,0.133740522,0.177669112,0.095762021,0.134573304,0.068380744,0,0,0,0,1,0,1,0,2,0,NA
6075032602,6,75,32602,4662,4662,4634,4662,1718,984,4452,3243,476,63,703,1224,548,249,322,0.102102102,0.695624196,0.06402439,0.157906559,0.264134657,0.117546118,0.187427241,0.144935972,1,0,0,0,1,0,1,0,3,0,NA
6075032700,6,75,32700,7113,7113,7095,7113,2461,1684,6918,4767,628,130,956,1375,689,192,264,0.088289048,0.670181358,0.07719715,0.138190228,0.19379845,0.096864895,0.107273466,0.078017066,0,0,0,0,1,0,1,0,2,0,NA
6075032801,6,75,32801,4207,4207,4060,4064,1460,983,3958,2909,474,47,735,844,456,193,184,0.112669361,0.691466603,0.047812818,0.185699848,0.207881773,0.112204724,0.126027397,0.132191781,1,0,0,0,1,0,1,0,3,0,NA
6075032802,6,75,32802,4383,4383,4383,4383,1544,1008,4260,3434,319,90,492,739,335,194,220,0.0727812,0.783481634,0.089285714,0.115492958,0.168605978,0.076431668,0.142487047,0.125647668,0,1,0,0,0,0,1,0,1,0,NA
6075032901,6,75,32901,5757,5757,5686,5736,1819,1326,5539,4194,648,58,983,1075,657,176,159,0.112558624,0.728504429,0.043740573,0.177468857,0.189060851,0.114539749,0.087410665,0.09675646,1,1,0,0,1,0,0,0,2,0,NA
6075032902,6,75,32902,4463,4463,4395,4463,1385,1000,4191,3378,446,51,926,909,512,91,139,0.099932781,0.756889984,0.051,0.220949654,0.206825939,0.11472104,0.100361011,0.065703971,0,1,0,0,1,0,1,0,2,0,NA
6075033000,6,75,33000,8165,8165,8082,8117,2710,1717,7662,5231,651,32,958,1910,806,275,246,0.079730557,0.640661359,0.018637158,0.125032629,0.236327642,0.09929777,0.090774908,0.101476015,0,0,0,0,1,0,0,0,1,0,NA
6075033100,6,75,33100,4042,4042,4021,4021,1463,1082,3915,2461,549,24,188,572,357,42,69,0.13582385,0.608857001,0.022181146,0.048020434,0.142253171,0.088783885,0.047163363,0.028708134,1,0,0,0,0,0,0,0,1,0,NA
6075033201,6,75,33201,4165,4165,1624,4165,640,186,4156,2679,65,18,135,1224,297,376,281,0.015606242,0.643217287,0.096774194,0.032483157,0.753694581,0.071308523,0.4390625,0.5875,0,0,0,0,0,1,1,1,2,0,NA
6075033203,6,75,33203,4212,4212,4212,4206,1586,705,4060,2521,181,131,263,1965,323,600,400,0.04297246,0.598528015,0.185815603,0.064778325,0.466524217,0.076795055,0.25220681,0.378310214,0,0,0,0,0,1,1,1,2,0,NA
6075033204,6,75,33204,4262,4262,4262,4255,1591,611,4183,2918,178,38,394,2155,312,549,372,0.04176443,0.684655092,0.062193126,0.094190772,0.505631159,0.073325499,0.233815211,0.345065996,0,0,0,0,0,1,1,1,2,0,NA
6075035100,6,75,35100,8868,8868,8812,8868,2849,1919,8437,5804,769,234,1314,1475,701,158,347,0.086716283,0.654488047,0.12193851,0.155742563,0.167385384,0.079048263,0.121797122,0.055458055,0,0,0,0,1,0,1,0,2,0,NA
6075035201,6,75,35201,5841,5841,5835,5811,1960,1229,5574,3685,400,91,680,1126,395,155,198,0.068481424,0.630885122,0.074043938,0.121994977,0.192973436,0.067974531,0.101020408,0.079081633,0,0,0,0,1,0,1,0,2,0,NA
6075035202,6,75,35202,4650,4650,4650,4650,1834,934,4430,2715,236,65,552,1083,370,321,311,0.050752688,0.583870968,0.069593148,0.124604966,0.232903226,0.079569892,0.1695747,0.175027263,0,0,0,0,1,0,1,1,3,0,NA
6075035300,6,75,35300,7514,7514,7490,7514,2594,1881,7068,5784,636,133,1358,1610,727,323,217,0.084642002,0.769763109,0.070707071,0.19213356,0.214953271,0.096752728,0.083654588,0.124518119,0,1,0,0,1,0,0,0,1,0,NA
6075035400,6,75,35400,6473,6473,6457,6473,2514,1655,6279,4374,619,120,1209,1059,876,246,384,0.095627993,0.675729955,0.072507553,0.192546584,0.164008053,0.135331376,0.15274463,0.097852029,0,0,0,1,1,0,1,0,3,0,NA
6075040100,6,75,40100,4525,4525,4464,4464,1946,916,4250,1995,285,54,413,997,411,230,405,0.062983425,0.440883978,0.058951965,0.097176471,0.223342294,0.092069892,0.208119219,0.118191161,0,0,0,0,0,0,1,0,1,0,NA
6075040200,6,75,40200,5563,5563,5541,5563,2433,1077,5227,2732,540,88,772,1049,578,284,747,0.097069926,0.491101923,0.081708449,0.147694662,0.189316008,0.103900773,0.30702836,0.116728319,0,0,0,0,1,0,1,0,2,0,NA
6075042601,6,75,42601,4175,4175,4175,4175,1788,790,3850,2159,365,77,712,1383,282,354,623,0.08742515,0.517125749,0.097468354,0.184935065,0.331257485,0.06754491,0.348434004,0.197986577,0,0,0,0,1,1,1,1,3,1,High
6075042602,6,75,42602,3090,3090,3090,3077,1383,762,2869,1401,249,40,188,351,266,188,274,0.080582524,0.453398058,0.052493438,0.065528059,0.113592233,0.086447839,0.198120029,0.13593637,0,0,0,0,0,0,1,0,1,0,NA
6075042700,6,75,42700,4897,4897,4897,4897,2338,1096,4688,2811,464,36,812,1676,804,513,751,0.094751889,0.574024913,0.032846715,0.173208191,0.342250357,0.164182152,0.321214713,0.219418306,0,0,0,1,1,1,1,1,4,1,High
6075042800,6,75,42800,2456,2456,2456,2456,897,663,2278,703,245,64,67,183,160,48,30,0.0997557,0.286237785,0.09653092,0.029411765,0.074511401,0.06514658,0.033444816,0.053511706,0,0,0,0,0,0,0,0,0,0,NA
6075045100,6,75,45100,5093,5093,5093,5093,2109,939,4905,2707,374,57,473,1374,385,286,618,0.073434125,0.531513843,0.060702875,0.096432212,0.269782054,0.075593952,0.293029872,0.135609294,0,0,0,0,0,0,1,0,1,0,NA
6075045200,6,75,45200,7322,7322,7310,7310,3020,1663,7235,4030,474,53,869,1948,670,520,551,0.064736411,0.550396067,0.031870114,0.120110574,0.266484268,0.091655267,0.182450331,0.17218543,0,0,0,0,1,0,1,1,3,0,NA
6075047600,6,75,47600,5647,5647,5647,5647,2211,1346,5387,3398,458,90,833,689,349,202,325,0.081105012,0.601735435,0.066864785,0.15463152,0.122011688,0.061802727,0.146992311,0.091361375,0,0,0,0,1,0,1,0,2,0,NA
6075047701,6,75,47701,4322,4322,4313,4322,1907,964,4258,2664,463,31,851,1202,426,295,456,0.10712633,0.616381305,0.032157676,0.199859089,0.278692326,0.098565479,0.239119035,0.154693235,1,0,0,0,1,0,1,1,4,0,NA
6075047702,6,75,47702,4218,4218,4218,4218,1564,964,4099,2573,346,75,567,866,339,203,392,0.082029398,0.610004742,0.07780083,0.138326421,0.205310574,0.080369844,0.250639386,0.129795396,0,0,0,0,1,0,1,0,2,0,NA
6075047801,6,75,47801,4023,4023,4001,4012,1590,979,3844,2844,481,37,749,837,495,192,279,0.119562516,0.706935123,0.037793667,0.194849116,0.209197701,0.12337986,0.175471698,0.120754717,1,1,0,1,1,0,1,0,4,0,NA
6075047802,6,75,47802,3937,3937,3878,3937,1477,761,3802,2686,351,55,492,1120,470,218,267,0.089154178,0.682245364,0.072273325,0.129405576,0.288808664,0.119380239,0.180771835,0.147596479,0,0,0,0,1,0,1,0,2,0,NA
6075047901,6,75,47901,6860,6860,6837,6786,2679,1526,6402,3989,607,202,494,1443,694,390,365,0.088483965,0.58148688,0.132372215,0.077163386,0.211057481,0.102269378,0.136244867,0.145576708,0,0,0,0,0,0,1,0,1,0,NA
