tract_geoid,county_fip,tot_pop_poc,tot_pop_se,tot_pop_po,tot_pop_ci,tot_pop_ov,tot_hh,tot_fam,pop_poc,pop_over75,pop_spfam,pop_lep,pop_below2,pop_disabi,pop_hus_re,pop_zvhhs,pct_poc,pct_over75,pct_spfam,pct_lep,pct_below2,pct_disab,pct_hus_re,pct_zvhhs,poc_1_2,over75_1_2,spfam_1_2,lep_1_2,disab_1_2,below2_1_2,hus_re_1_2,zvhh_1_2,epc_2050p,epc_class
06013319002,013,3943,3943,3931,3943,3765,1517,1017,1600,223,94,48,537,842,86,16,0.4057823991884352,0.056555921886888155,0.09242871189773845,0.012749003984063745,0.13660646146018826,0.213542987572914,0.05669083717864205,0.01054713249835201,0,0,0,0,1,0,0,0,0,NA
06013320001,013,3100,3100,3078,3100,2988,1024,699,1315,192,102,36,593,433,66,54,0.4241935483870968,0.06193548387096774,0.1459227467811159,0.012048192771084338,0.1926575698505523,0.1396774193548387,0.064453125,0.052734375,0,0,0,0,1,0,0,0,0,NA
06013320003,013,3068,3068,3068,3068,2938,1092,806,1118,109,43,54,129,292,28,0,0.3644067796610169,0.03552803129074315,0.05334987593052109,0.018379850238257316,0.04204693611473272,0.09517601043024772,0.02564102564102564,0.0,0,0,0,0,0,0,0,0,0,NA
06013320004,013,6599,6599,6599,6599,5723,2610,1689,2687,359,188,38,511,903,233,54,0.407182906500985,0.05440218214881042,0.11130846654825341,0.006639874191857418,0.07743597514774966,0.13683891498711925,0.089272030651341,0.020689655172413793,0,0,0,0,1,0,0,0,0,NA
06013321101,013,6866,6866,6569,6603,6402,2516,1819,3297,518,216,64,575,453,82,72,0.4801922516749199,0.07544421788523158,0.11874656404617923,0.00999687597625742,0.08753234891155427,0.06860517946388005,0.03259141494435612,0.028616852146263912,0,0,0,0,0,0,0,0,0,NA
06013321102,013,6133,6133,6043,6133,5878,2556,1773,2063,636,163,44,533,966,0,84,0.3363769770096201,0.10370128811348443,0.09193457416807671,0.00748553929908132,0.08820122455733907,0.15750856024783955,0.0,0.03286384976525822,0,1,0,0,1,0,0,0,0,NA
06013321103,013,4546,4546,4537,4546,4348,1763,1276,1380,495,97,32,361,494,38,0,0.3035635723713154,0.10888693356797184,0.07601880877742946,0.007359705611775529,0.0795679964734406,0.10866695996480423,0.021554169030062395,0.0,0,1,0,0,0,0,0,0,0,NA
06013321200,013,5616,5616,5616,5616,5393,2354,1557,3371,366,414,450,1109,286,133,79,0.6002492877492878,0.06517094017094018,0.2658959537572254,0.08344149823845726,0.19747150997150997,0.05092592592592592,0.05649957519116398,0.033559898045879354,0,0,1,0,0,0,0,0,0,NA
06013322000,013,6755,6755,6694,6748,6486,2458,1751,3104,658,204,255,963,1072,297,133,0.45951147298297557,0.09740932642487046,0.11650485436893204,0.0393154486586494,0.143860173289513,0.15886188500296383,0.12082994304312449,0.054109031733116354,0,0,0,0,1,0,0,0,0,NA
06013323000,013,4669,4669,4607,4669,4487,1725,1332,1688,248,196,30,516,403,105,40,0.3615335189548083,0.05311629899336046,0.14714714714714713,0.006685981724983285,0.11200347297590622,0.08631398586421075,0.06086956521739131,0.02318840579710145,0,0,0,0,0,0,0,0,0,NA
06013324002,013,4740,4740,4705,4705,4518,2464,1074,2220,208,241,95,595,444,256,240,0.46835443037974683,0.04388185654008439,0.22439478584729983,0.021027003098716246,0.12646121147715197,0.09436769394261424,0.1038961038961039,0.09740259740259741,0,0,1,0,0,0,0,0,0,NA
06013324003,013,3449,3449,3449,3369,3328,1908,691,1592,98,48,307,955,252,395,41,0.4615830675558133,0.028414033053058858,0.0694645441389291,0.09224759615384616,0.2768918527109307,0.07479964381121995,0.2070230607966457,0.02148846960167715,0,0,0,0,0,1,1,0,0,NA
06013324004,013,2413,2413,2404,2404,2242,1280,500,944,271,15,7,340,377,243,46,0.39121425611272276,0.11230832987981765,0.03,0.0031222123104371097,0.14143094841930118,0.15682196339434276,0.18984375,0.0359375,0,1,0,0,1,0,1,0,0,NA
06013325000,013,6161,6161,5955,5980,5716,2268,1463,2840,698,76,99,630,1026,222,269,0.46096412919980523,0.11329329654276903,0.05194805194805195,0.017319804058782366,0.10579345088161209,0.17157190635451505,0.09788359788359788,0.11860670194003527,0,1,0,0,1,0,0,0,0,NA
06013326000,013,3639,3639,3628,3542,3438,1415,1096,1165,391,137,98,644,364,36,23,0.3201428964001099,0.10744710085188239,0.125,0.028504944735311226,0.17750826901874311,0.10276679841897234,0.025441696113074206,0.01625441696113074,0,1,0,0,0,0,0,0,0,NA
06013327001,013,3479,3479,3479,3479,3258,1235,849,1976,231,83,180,507,689,40,72,0.5679793043978154,0.06639839034205232,0.0977620730270907,0.055248618784530384,0.1457315320494395,0.19804541534923828,0.032388663967611336,0.058299595141700404,0,0,0,0,1,0,0,0,0,NA
06013327002,013,3833,3833,3801,3833,3502,1509,926,2221,112,86,123,877,311,55,149,0.5794416905817897,0.02921993216801461,0.09287257019438445,0.03512278697886922,0.23072875559063405,0.08113749021654057,0.03644797879390325,0.09874088800530152,0,0,0,0,0,0,0,0,0,NA
06013328000,013,2326,2326,2237,2237,2248,1432,372,1225,400,61,308,952,573,518,347,0.5266552020636286,0.17196904557179707,0.1639784946236559,0.13701067615658363,0.4255699597675458,0.2561466249441216,0.361731843575419,0.24231843575418993,0,1,1,1,1,1,1,1,1,Highest
06013329000,013,6488,6488,6488,6488,5843,2089,1418,4066,283,91,478,807,1049,211,190,0.6266954377311961,0.043618988902589396,0.06417489421720733,0.08180729077528667,0.12438347718865599,0.16168310727496918,0.10100526567735758,0.09095260890378172,0,0,0,0,1,0,0,0,0,NA
06013330000,013,5587,5587,5525,5568,5308,2032,1527,2945,305,152,412,1053,876,127,29,0.5271165204940039,0.05459101485591552,0.09954158480681075,0.07761868877166542,0.19058823529411764,0.15732758620689655,0.0625,0.014271653543307087,0,0,0,0,1,0,0,0,0,NA
06013331000,013,7789,7789,7596,7704,7283,2816,1613,4425,556,178,334,2053,1445,353,204,0.5681088714854282,0.07138271921941199,0.11035337879727217,0.04586022243580942,0.27027382833070035,0.18756490134994808,0.12535511363636365,0.07244318181818182,0,0,0,0,1,1,0,0,0,NA
06013332000,013,8109,8109,8015,8015,7707,2789,2185,4687,456,211,492,1047,815,182,90,0.5779997533604637,0.05623381428042915,0.0965675057208238,0.06383806928766057,0.130630068621335,0.10168434185901434,0.06525636428827537,0.0322696306920043,0,0,0,0,0,0,0,0,0,NA
06013333101,013,3951,3951,3951,3951,3714,1509,1015,1637,290,24,54,386,638,44,35,0.4143254872184257,0.07339913945836497,0.023645320197044337,0.014539579967689823,0.09769678562389268,0.16147810680840294,0.0291583830351226,0.023194168323392977,0,0,0,0,1,0,0,0,0,NA
06013333102,013,4251,4251,4238,4238,4076,1518,1082,1604,249,38,109,619,519,58,29,0.37732298282757,0.05857445306986592,0.03512014787430684,0.02674190382728165,0.14605946201038225,0.12246342614440774,0.03820816864295125,0.019104084321475624,0,0,0,0,1,0,0,0,0,NA
06013333200,013,5866,5866,5856,5857,5584,2090,1506,2577,435,216,203,509,694,21,39,0.43931128537333786,0.07415615410842141,0.14342629482071714,0.036353868194842404,0.08691939890710383,0.11849069489499744,0.010047846889952153,0.018660287081339714,0,0,0,0,0,0,0,0,0,NA
06013334001,013,3960,3960,3934,3935,3752,1392,999,2081,255,152,110,875,521,200,145,0.5255050505050505,0.06439393939393939,0.15215215215215216,0.02931769722814499,0.22241992882562278,0.1324015247776366,0.14367816091954022,0.10416666666666667,0,0,0,0,1,0,1,0,0,NA
06013334006,013,4731,4731,4731,4715,4446,1657,1334,2181,298,201,47,441,345,76,51,0.461001902346227,0.06298879729444092,0.15067466266866567,0.010571300044984255,0.0932149651236525,0.07317073170731707,0.045866022933011466,0.030778515389257695,0,0,0,0,0,0,0,0,0,NA
06013334007,013,3435,3435,3435,3435,3353,1865,857,1897,550,65,238,960,557,250,188,0.5522561863173217,0.16011644832605532,0.07584597432905485,0.0709812108559499,0.2794759825327511,0.16215429403202328,0.13404825737265416,0.10080428954423593,0,1,0,0,1,1,0,0,0,NA
06013334008,013,3793,3793,3776,3793,3351,1607,1002,2059,157,113,95,660,516,87,154,0.5428420775112048,0.041392037964671766,0.11277445109780439,0.028349746344374812,0.17478813559322035,0.1360400738201951,0.054138145612943375,0.09583074051026758,0,0,0,0,1,0,0,0,0,NA
06013334200,013,7547,7547,7173,7173,7230,2859,2034,2505,1204,171,201,555,1036,506,407,0.3319199681992845,0.15953358950576388,0.084070796460177,0.02780082987551867,0.07737348389795065,0.14443050327617454,0.1769849597761455,0.14235746764603008,0,1,0,0,1,0,1,0,0,NA
06013335000,013,3612,3612,3602,3612,3212,1159,825,1879,108,93,206,938,412,31,16,0.5202104097452934,0.029900332225913623,0.11272727272727273,0.06413449564134496,0.26041088284286507,0.11406423034330011,0.026747195858498704,0.013805004314063849,0,0,0,0,0,1,0,0,0,NA
06013336101,013,4438,4438,4423,4438,4249,1608,918,3637,98,151,623,1661,509,403,46,0.8195132942767012,0.022082018927444796,0.1644880174291939,0.14662273476112025,0.37553696586027585,0.11469130238846327,0.2506218905472637,0.028606965174129355,1,0,1,1,0,1,1,0,1,High
06013336103,013,4862,4862,4862,4862,4239,1633,1133,4321,18,225,836,2146,559,427,167,0.8887289181406829,0.003702180172768408,0.19858781994704325,0.19721632460485963,0.4413821472645002,0.11497326203208556,0.26148193508879364,0.10226576852418862,1,0,1,1,0,1,1,0,1,Higher
06013336104,013,2539,2539,2539,2539,2287,1054,562,1832,48,153,376,832,296,197,60,0.7215439149271367,0.018905080740448995,0.2722419928825623,0.1644075207695671,0.32768806616778257,0.1165813312327688,0.1869070208728653,0.056925996204933584,1,0,1,1,0,1,1,0,1,Higher
06013336201,013,3376,3376,3376,3365,3245,1356,790,2044,348,68,310,872,496,124,76,0.6054502369668247,0.10308056872037914,0.08607594936708861,0.09553158705701079,0.25829383886255924,0.1473997028231798,0.09144542772861357,0.05604719764011799,0,1,0,0,1,1,0,0,0,NA
06013336202,013,6012,6012,5927,5963,5423,1728,1317,4847,38,245,1473,2818,626,339,81,0.8062208915502329,0.006320691949434464,0.18602885345482156,0.2716208740549511,0.4754513244474439,0.10498071440550058,0.19618055555555555,0.046875,1,0,1,1,0,1,1,0,1,High
06013337100,013,3160,3160,3136,3136,3064,1163,870,2002,333,63,220,621,343,59,25,0.6335443037974684,0.10537974683544304,0.07241379310344828,0.07180156657963446,0.19802295918367346,0.109375,0.05073086844368014,0.021496130696474634,0,1,0,0,0,0,0,0,0,NA
06013337201,013,3139,3139,3093,3122,2959,1213,676,1617,160,142,202,743,192,391,60,0.5151322077094617,0.05097164702134438,0.21005917159763313,0.0682663061845218,0.24021985127707726,0.06149903907751442,0.32234130255564714,0.0494641384995878,0,0,1,0,0,1,1,0,0,NA
06013337202,013,5515,5515,5303,5303,5064,1992,1216,2604,551,205,339,1356,823,168,216,0.47216681776971897,0.09990933816863101,0.16858552631578946,0.0669431279620853,0.25570431831039037,0.1551951725438431,0.08433734939759036,0.10843373493975904,0,0,1,0,1,1,0,0,0,NA
06013337300,013,5994,5994,5928,5956,5641,2371,1580,2122,607,85,252,745,662,222,70,0.3540206873540207,0.10126793460126793,0.05379746835443038,0.044672930331501506,0.12567476383265858,0.11114842175957018,0.09363137916490932,0.029523407844791228,0,1,0,0,0,0,0,0,0,NA
06013338101,013,5543,5543,5530,5530,5021,1836,1273,3524,218,425,1007,1715,643,261,149,0.6357568103914848,0.03932888327620422,0.33385703063629224,0.20055765783708424,0.310126582278481,0.1162748643761302,0.14215686274509803,0.08115468409586056,0,0,1,1,0,1,1,0,1,High
06013338102,013,3231,3231,3221,3221,3142,1269,897,1293,315,40,60,347,384,30,55,0.40018570102135564,0.09749303621169916,0.044593088071348944,0.019096117122851686,0.10773051847252406,0.11921763427506986,0.02364066193853428,0.04334121355397951,0,0,0,0,0,0,0,0,0,NA
06013338201,013,4019,4019,3922,3922,3848,1558,1146,1316,560,24,186,316,573,43,121,0.3274446379696442,0.13933814381686987,0.020942408376963352,0.04833679833679834,0.08057113717491075,0.14609892911779704,0.027599486521181,0.07766367137355584,0,1,0,0,1,0,0,0,0,NA
06013338203,013,5431,5431,5396,5431,5175,2707,1367,3144,190,48,116,326,480,263,256,0.5788989136438961,0.03498434910697846,0.03511338697878566,0.02241545893719807,0.06041512231282432,0.08838151353341926,0.09715552271887698,0.09456963428149243,0,0,0,0,0,0,0,0,0,NA
06013338204,013,6600,6600,6600,6580,6232,2981,1752,2901,599,230,149,653,493,169,78,0.4395454545454546,0.09075757575757576,0.1312785388127854,0.023908857509627728,0.09893939393939394,0.0749240121580547,0.056692385105669235,0.02616571620261657,0,0,0,0,0,0,0,0,0,NA
06013338301,013,2910,2910,2882,2882,2788,1086,903,912,351,9,43,90,323,12,25,0.3134020618556701,0.12061855670103093,0.009966777408637873,0.015423242467718794,0.031228313671061762,0.11207494795281055,0.011049723756906077,0.02302025782688766,0,1,0,0,0,0,0,0,0,NA
06013338302,013,5513,5513,5484,5484,5245,2027,1593,2302,444,0,98,232,402,29,14,0.41755849809541085,0.08053691275167785,0.0,0.018684461391801716,0.04230488694383661,0.07330415754923414,0.014306857424765663,0.006906758756783424,0,0,0,0,0,0,0,0,0,NA
06013339001,013,3659,3659,3649,3622,3449,1939,806,1643,100,79,244,916,386,405,130,0.44902978955998907,0.027329871549603715,0.09801488833746898,0.07074514351986083,0.251027678816114,0.10657095527332965,0.20887055183084063,0.06704486848891181,0,0,0,0,0,1,1,0,0,NA
06013339003,013,4153,4153,4153,4153,3945,2482,858,1457,382,108,77,625,419,244,347,0.35083072477726945,0.09198169997592102,0.1258741258741259,0.019518377693282636,0.15049361907055142,0.10089092222489766,0.09830781627719581,0.13980660757453667,0,0,0,0,0,0,0,0,0,NA
06013339004,013,3319,3319,3319,3319,3174,1774,670,1474,73,182,93,576,265,327,127,0.44410967158782766,0.021994576679722808,0.2716417910447761,0.02930056710775047,0.1735462488701416,0.07984332630310334,0.1843291995490417,0.07158962795941376,0,0,1,0,0,0,1,0,0,NA
06013340001,013,6118,6118,6084,6069,5622,2221,1371,2691,253,119,160,1358,545,180,59,0.4398496240601504,0.041353383458646614,0.08679795769511306,0.028459622909996443,0.22320841551610782,0.08980062613280607,0.08104457451598379,0.02656461053579469,0,0,0,0,0,0,0,0,0,NA
06013340003,013,3718,3718,3671,3689,3541,1487,1001,1528,308,89,146,607,351,65,42,0.4109736417428725,0.08284023668639054,0.08891108891108891,0.04123129059587687,0.16535004086080088,0.09514773651396043,0.04371217215870881,0.02824478816408877,0,0,0,0,0,0,0,0,0,NA
06013340004,013,3940,3940,3938,3938,3640,1625,1053,1301,501,57,1,255,505,33,210,0.3302030456852792,0.12715736040609138,0.05413105413105413,0.0002747252747252747,0.06475368207211783,0.1282376841036059,0.020307692307692308,0.12923076923076923,0,1,0,0,1,0,0,0,0,NA
06013341000,013,4760,4760,4740,4740,4445,2047,1130,1753,325,57,58,414,247,149,16,0.36827731092436977,0.06827731092436974,0.050442477876106194,0.013048368953880765,0.08734177215189873,0.05210970464135021,0.07278944797264289,0.007816316560820713,0,0,0,0,0,0,0,0,0,NA
06013343001,013,5940,5940,5901,5940,5856,2282,1687,1602,335,135,90,406,550,119,131,0.2696969696969697,0.0563973063973064,0.08002371072910491,0.015368852459016393,0.06880189798339265,0.09259259259259259,0.05214723926380368,0.05740578439964943,0,0,0,0,0,0,0,0,0,NA
06013343002,013,4658,4658,4456,4478,4485,1737,1252,1694,485,135,202,605,494,88,225,0.36367539716616576,0.10412194074710177,0.10782747603833866,0.04503901895206243,0.13577199281867144,0.11031710585082626,0.050662061024755324,0.12953367875647667,0,1,0,0,0,0,0,0,0,NA
06013343003,013,3847,3847,3847,3847,3696,1392,1111,799,419,33,49,221,316,10,15,0.20769430725240448,0.10891603847153626,0.0297029702970297,0.013257575757575758,0.0574473615804523,0.08214192877566935,0.007183908045977011,0.010775862068965518,0,1,0,0,0,0,0,0,0,NA
06013345101,013,6622,6622,6552,6613,6138,2119,1740,4266,546,57,297,260,489,61,100,0.6442162488674117,0.0824524312896406,0.032758620689655175,0.04838709677419355,0.03968253968253968,0.07394525933766823,0.02878716375648891,0.04719207173194903,0,0,0,0,0,0,0,0,0,NA
06013345102,013,4533,4533,4533,4533,4304,1335,1221,2092,170,76,116,271,340,8,29,0.4615045223913523,0.03750275755570263,0.062244062244062245,0.02695167286245353,0.05978380763291419,0.07500551511140525,0.00599250936329588,0.021722846441947566,0,0,0,0,0,0,0,0,0,NA
06013345103,013,5286,5286,5260,5282,5181,2000,1464,2467,641,111,88,323,682,155,169,0.46670450245932654,0.1212637154748392,0.07581967213114754,0.016985138004246284,0.06140684410646388,0.12911775842483908,0.0775,0.0845,0,1,0,0,1,0,0,0,0,NA
06013345105,013,6233,6233,6227,6227,5929,2097,1625,2359,345,154,29,275,443,13,27,0.3784694368682817,0.055350553505535055,0.09476923076923077,0.004891212683420475,0.04416251806648466,0.07114180183073711,0.00619933237958989,0.012875536480686695,0,0,0,0,0,0,0,0,0,NA
06013345111,013,5850,5850,5806,5850,5436,2037,1581,4155,198,157,159,800,312,180,72,0.7102564102564103,0.033846153846153845,0.09930423782416192,0.02924944812362031,0.13778849466069584,0.05333333333333334,0.08836524300441827,0.035346097201767304,0,0,0,0,0,0,0,0,0,NA
06013345112,013,7723,7723,7723,7701,7201,2676,2121,4931,347,206,337,420,367,197,125,0.6384824550045319,0.044930726401657385,0.09712399811409712,0.04679905568671018,0.054383011782985886,0.04765614855213609,0.07361733931240658,0.04671150971599402,0,0,0,0,0,0,0,0,0,NA
06013345113,013,4767,4767,4767,4767,4442,1743,1402,2420,358,65,214,520,293,30,83,0.5076568072162786,0.0750996433815817,0.046362339514978604,0.04817649707339036,0.10908328088944828,0.061464233270400674,0.01721170395869191,0.047619047619047616,0,0,0,0,0,0,0,0,0,NA
06013345114,013,6571,6571,6571,6571,6398,2472,2014,1459,969,131,14,304,532,42,0,0.2220362197534622,0.14746613909602801,0.0650446871896723,0.002188183807439825,0.04626388677522447,0.08096180185664283,0.01699029126213592,0.0,0,1,0,0,0,0,0,0,0,NA
06013345115,013,6758,6758,6758,6758,6434,2175,1885,3237,458,92,311,559,363,17,122,0.4789878662326132,0.06777153003847292,0.04880636604774536,0.04833695990052844,0.08271678011245931,0.05371411660254513,0.007816091954022988,0.056091954022988506,0,0,0,0,0,0,0,0,0,NA
06013345116,013,2961,2961,2955,2955,2741,921,803,1455,151,29,64,65,234,10,30,0.49138804457953394,0.050996285038838234,0.0361145703611457,0.02334914264866837,0.021996615905245348,0.07918781725888324,0.010857763300760043,0.03257328990228013,0,0,0,0,0,0,0,0,0,NA
06013345117,013,4652,4652,4652,4652,4526,1945,1224,2382,295,125,204,64,225,94,26,0.5120378331900258,0.06341358555460017,0.10212418300653595,0.04507291206363235,0.013757523645743766,0.048366294067067925,0.04832904884318766,0.013367609254498715,0,0,0,0,0,0,0,0,0,NA
06013345118,013,3525,3525,3525,3525,3501,1612,1025,1974,288,225,59,401,257,183,109,0.56,0.08170212765957446,0.21951219512195122,0.016852327906312484,0.11375886524822695,0.07290780141843972,0.11352357320099256,0.06761786600496278,0,0,1,0,0,0,0,0,0,NA
06013345203,013,6954,6954,6851,6915,6836,2733,1749,1256,420,283,16,1076,340,153,80,0.180615473109002,0.060396893874029335,0.16180674671240708,0.0023405500292568754,0.15705736388848343,0.049168474331164135,0.05598243688254665,0.029271862422246615,0,0,1,0,0,0,0,0,0,NA
06013345204,013,3152,3152,3119,3152,3028,1083,892,577,369,52,17,101,233,0,20,0.18305837563451777,0.11706852791878172,0.05829596412556054,0.005614266842800529,0.0323821737736454,0.07392131979695432,0.0,0.018467220683287166,0,1,0,0,0,0,0,0,0,NA
06013345205,013,5779,5779,5779,5779,5277,2334,1400,3126,235,86,75,632,298,92,26,0.5409240353002249,0.040664474822633676,0.06142857142857143,0.014212620807276862,0.10936148122512546,0.05156601488146738,0.03941730934018852,0.011139674378748929,0,0,0,0,0,0,0,0,0,NA
06013345206,013,3622,3622,3622,3622,3529,1309,1096,1274,166,86,9,250,157,54,0,0.35173937051352844,0.04583103257868581,0.07846715328467153,0.0025502975347123833,0.06902263942573164,0.04334621755935947,0.04125286478227655,0.0,0,0,0,0,0,0,0,0,0,NA
06013346101,013,3364,3364,3364,3364,3149,1288,1077,961,374,38,21,231,203,0,18,0.2856718192627824,0.11117717003567182,0.035283194057567316,0.006668783740870117,0.06866825208085613,0.0603448275862069,0.0,0.013975155279503106,0,1,0,0,0,0,0,0,0,NA
06013346102,013,5396,5396,5366,5382,5302,1808,1611,1441,634,26,95,395,476,0,30,0.26704966641957006,0.11749444032616753,0.016139044072004966,0.017917766880422483,0.07361162877376072,0.08844295800817539,0.0,0.016592920353982302,0,1,0,0,0,0,0,0,0,NA
06013346203,013,4033,4033,4033,4033,3871,1453,1175,862,486,107,0,206,369,54,7,0.2137366724522688,0.12050582692784528,0.09106382978723404,0.0,0.051078601537317136,0.09149516488966031,0.03716448726772195,0.004817618719889883,0,1,0,0,0,0,0,0,0,NA
06013346204,013,7894,7894,7879,7894,7630,2712,2293,2306,609,82,314,238,412,56,76,0.29212059792247275,0.07714720040537117,0.035761011774967294,0.041153342070773265,0.03020687904556416,0.052191537876868505,0.02064896755162242,0.028023598820058997,0,0,0,0,0,0,0,0,0,NA
06013346205,013,4325,4325,4325,4325,4090,1530,1372,893,559,57,20,456,376,12,30,0.20647398843930637,0.1292485549132948,0.04154518950437318,0.004889975550122249,0.1054335260115607,0.0869364161849711,0.00784313725490196,0.0196078431372549,0,1,0,0,0,0,0,0,0,NA
06013346206,013,3216,3216,3216,3216,3036,1174,897,1076,490,29,0,296,414,101,106,0.3345771144278607,0.15236318407960198,0.032329988851727984,0.0,0.09203980099502487,0.1287313432835821,0.08603066439522998,0.09028960817717206,0,1,0,0,1,0,0,0,0,NA
06013347000,013,6724,6724,6724,6724,6528,2226,1951,1655,482,139,146,442,590,27,44,0.24613325401546698,0.07168352171326592,0.07124551512045105,0.022365196078431373,0.06573468173706128,0.08774538964901844,0.012129380053908356,0.019766397124887692,0,0,0,0,0,0,0,0,0,NA
06013348000,013,4819,4819,4809,4819,4539,1536,1335,972,519,56,52,297,473,21,31,0.2017015978418759,0.1076986926748288,0.041947565543071164,0.011456267900418595,0.061759201497192766,0.09815314380576882,0.013671875,0.020182291666666668,0,1,0,0,0,0,0,0,0,NA
06013349000,013,5815,5815,5797,5797,5659,2191,1326,1469,513,131,86,1009,454,154,160,0.2526225279449699,0.0882201203783319,0.09879336349924585,0.015197031277610885,0.1740555459720545,0.0783163705364844,0.07028753993610223,0.0730260155180283,0,0,0,0,0,0,0,0,0,NA
06013350000,013,6150,6150,6139,6139,5832,2344,1667,2133,390,63,8,297,416,142,16,0.3468292682926829,0.06341463414634146,0.03779244151169766,0.0013717421124828531,0.048379214855839715,0.06776347939403812,0.060580204778156996,0.006825938566552901,0,0,0,0,0,0,0,0,0,NA
06013351101,013,2737,2737,2737,2737,2737,2029,655,306,1573,0,16,346,762,0,108,0.11180124223602485,0.5747168432590427,0.0,0.005845816587504567,0.12641578370478626,0.278407014979905,0.0,0.05322819122720552,0,1,0,0,1,0,0,0,0,NA
06013351103,013,1929,1929,1915,1915,1929,1294,509,384,1162,0,79,243,489,9,80,0.19906687402799378,0.6023846552617936,0.0,0.04095386210471747,0.12689295039164492,0.25535248041775455,0.006955177743431221,0.061823802163833076,0,1,0,0,1,0,0,0,0,NA
06013351104,013,1667,1667,1667,1667,1667,1220,422,237,918,0,28,224,544,100,83,0.14217156568686262,0.5506898620275945,0.0,0.016796640671865627,0.13437312537492502,0.32633473305338934,0.08196721311475409,0.0680327868852459,0,1,0,0,1,0,0,0,0,NA
06013351105,013,1814,1814,1736,1736,1814,1270,377,275,1194,0,27,514,736,13,195,0.1515986769570011,0.6582138919514884,0.0,0.014884233737596472,0.2960829493087558,0.423963133640553,0.010236220472440945,0.15354330708661418,0,1,0,0,1,1,0,0,0,NA
06013351200,013,5525,5525,5482,5509,5252,1971,1716,1059,587,145,8,271,268,0,16,0.19167420814479638,0.10624434389140272,0.0844988344988345,0.0015232292460015233,0.04943451295147756,0.048647667453258304,0.0,0.008117706747843734,0,1,0,0,0,0,0,0,0,NA
06013352101,013,3628,3628,2621,3628,3555,907,746,1492,404,18,83,140,393,6,12,0.41124586549062847,0.1113561190738699,0.024128686327077747,0.023347398030942334,0.0534147272033575,0.10832414553472988,0.006615214994487321,0.013230429988974642,0,1,0,0,0,0,0,0,0,NA
06013352102,013,5187,5187,4591,5187,4981,1659,1429,2154,348,155,32,204,352,29,10,0.41526894158473104,0.0670908039329092,0.10846745976207138,0.0064244127685203775,0.044434763668046176,0.0678619625988047,0.017480409885473176,0.006027727546714889,0,0,0,0,0,0,0,0,0,NA
06013352201,013,6070,6070,6030,6030,5766,2315,1434,2409,444,51,284,1475,399,230,22,0.39686985172981876,0.07314662273476112,0.03556485355648536,0.0492542490461325,0.24461028192371476,0.06616915422885572,0.09935205183585313,0.009503239740820735,0,0,0,0,0,1,0,0,0,NA
06013352202,013,2674,2674,2674,2674,2524,1079,718,783,458,45,70,177,278,16,21,0.29281974569932684,0.1712789827973074,0.06267409470752089,0.0277337559429477,0.0661929693343306,0.10396409872849663,0.014828544949026877,0.019462465245597776,0,1,0,0,0,0,0,0,0,NA
06013353001,013,4420,4420,4420,4420,3887,1506,1260,1776,441,0,11,82,349,10,20,0.40180995475113124,0.0997737556561086,0.0,0.002829945973758683,0.018552036199095023,0.07895927601809954,0.006640106241699867,0.013280212483399735,0,0,0,0,0,0,0,0,0,NA
06013353002,013,4182,4182,4170,4170,4017,1535,1271,1038,464,94,20,84,273,9,30,0.24820659971305595,0.11095169775227164,0.07395751376868608,0.004978839930296241,0.02014388489208633,0.06546762589928058,0.005863192182410423,0.019543973941368076,0,1,0,0,0,0,0,0,0,NA
06013354001,013,2396,2396,2396,2396,2287,849,662,675,234,39,9,155,190,37,0,0.2817195325542571,0.09766277128547579,0.05891238670694864,0.003935286401399213,0.06469115191986645,0.07929883138564274,0.043580683156654886,0.0,0,0,0,0,0,0,0,0,0,NA
06013354002,013,6943,6943,6889,6900,6867,2841,1920,1639,1086,50,121,697,722,0,247,0.23606510154112056,0.15641653463920496,0.026041666666666668,0.01762050385903597,0.1011757874872986,0.10463768115942029,0.0,0.08694121788102781,0,1,0,0,0,0,0,0,0,NA
06013355107,013,5607,5607,5602,5602,5423,1833,1483,3749,148,353,178,1140,736,52,29,0.6686285000891743,0.02639557695737471,0.2380310182063385,0.03282316061220727,0.2034987504462692,0.13138164941092467,0.028368794326241134,0.015821058374249863,0,0,1,0,1,0,0,0,0,NA
06013355109,013,7471,7471,7258,7376,7091,1992,1645,5391,477,128,200,2196,1124,357,44,0.721590148574488,0.06384687458171596,0.07781155015197569,0.02820476660555634,0.3025626894461284,0.15238611713665945,0.17921686746987953,0.02208835341365462,1,0,0,0,1,1,1,0,1,High
06013355110,013,4112,4112,4112,4068,3703,1199,1021,3204,83,153,285,777,502,95,78,0.7791828793774319,0.020184824902723737,0.14985308521057786,0.0769646232784229,0.1889591439688716,0.12340216322517207,0.07923269391159299,0.06505421184320268,1,0,0,0,1,0,0,0,0,NA
06013355111,013,6569,6569,6540,6569,6261,2079,1558,4680,144,177,402,1299,844,128,42,0.7124372050540417,0.021921144770893592,0.11360718870346598,0.06420699568758984,0.19862385321100917,0.12848226518495967,0.06156806156806157,0.020202020202020204,0,0,0,0,1,0,0,0,0,NA
06013355112,013,5800,5800,5746,5746,5627,2189,1676,1692,660,0,53,509,402,0,24,0.29172413793103447,0.11379310344827587,0.0,0.009418873289497068,0.08858336233901845,0.06996171249564914,0.0,0.0109639104613979,0,1,0,0,0,0,0,0,0,NA
