,tract_geoid,county_fip_2021,tot_pop_poc_2021,tot_pop_se_2021,tot_pop_po_2021,tot_pop_ci_2021,tot_hh_2021,pop_zvhhs_2021,tot_fam_2021,tot_pop_ov_2021,pop_hus_re_2021,pop_poc_2021,pop_over75_2021,pop_spfam_2021,pop_lep_2021,pop_below2_2021,pop_disabi_2021,pct_poc_2021,pct_over75_2021,pct_spfam_2021,pct_lep_2021,pct_below2_2021,pct_disab_2021,pct_zvhhs_2021,pct_hus_re_2021,over75_1_2_2021,poc_1_2_2021,spfam_1_2_2021,disab_1_2_2021,lep_1_2_2021,below2_1_2_2021,zvhh_1_2_2021,hus_re_1_2_2021,epc_2050p_2021,epc_class_2021,ObjectId_2021,Shape__Area_2021,Shape__Length_2021,county_fip_2022,tot_pop_poc_2022,tot_pop_se_2022,tot_pop_po_2022,tot_pop_ci_2022,tot_pop_ov_2022,tot_hh_2022,tot_fam_2022,pop_poc_2022,pop_over75_2022,pop_spfam_2022,pop_lep_2022,pop_below2_2022,pop_disabi_2022,pop_hus_re_2022,pop_zvhhs_2022,pct_poc_2022,pct_over75_2022,pct_spfam_2022,pct_lep_2022,pct_below2_2022,pct_disab_2022,pct_hus_re_2022,pct_zvhhs_2022,poc_1_2_2022,over75_1_2_2022,spfam_1_2_2022,lep_1_2_2022,disab_1_2_2022,below2_1_2_2022,hus_re_1_2_2022,zvhh_1_2_2022,epc_2050p_2022,epc_class_2022,ObjectId_2022,Shape__Area_2022,Shape__Length_2022,epc_change,epc_change_class
707,06097153712,97,2094,2094,2094,2094,841,34,533,1887,71,592,155,107,9,520,272,0.2827125,0.07402101,0.2007505,0.004769475,0.2483286,0.1298949,0.04042806,0.0844233,0,0,1,1,0,0,0,0,0,NA,1084,23496596.546875,23819.2172813566,97,2019,2019,2019,2019,1815,824,553,571,158,111,10,487,267,45,31,0.2828133,0.07825656,0.2007233,0.005509642,0.2412085,0.1322437,0.05461165,0.03762136,0,0,1,0,1,1,0,0,0,NA,989,23495316.03125,23795.7851819222,0,no_change
708,06013364002,13,5588,5588,5588,5588,1889,123,1483,5225,123,4314,310,248,431,1268,621,0.7720115,0.05547602,0.1672286,0.08248804,0.2269148,0.111131,0.06511382,0.06511382,0,1,1,0,0,0,0,0,0,NA,1083,3407839.62890625,9353.48846352915,13,5426,5426,5425,5425,4996,1886,1454,4162,313,214,290,1253,599,96,168,0.7670475,0.05768522,0.1471802,0.05804644,0.2309677,0.1104147,0.05090138,0.08907741,1,0,0,0,0,0,0,0,0,NA,195,3420873.24609375,9376.12416519973,0,no_change
709,06001428302,1,7348,7348,7329,7300,2585,85,2052,7026,65,4119,634,53,200,411,517,0.5605607,0.08628199,0.02582846,0.0284657,0.05607859,0.07082192,0.03288201,0.02514507,0,0,0,0,0,0,0,0,0,NA,1082,3815208.328125,7966.73352871882,1,7022,7022,6991,6942,6759,2516,2049,3912,576,106,216,352,493,12,50,0.5571063,0.08202791,0.05173255,0.03195739,0.05035045,0.071017,0.004769475,0.01987281,0,0,0,0,0,0,0,0,0,NA,879,3815392.50390625,7966.7390384532,0,no_change
710,06085506605,85,4347,4347,4347,4347,1559,87,1061,4071,142,2641,175,98,299,721,534,0.6075454,0.04025765,0.09236569,0.07344633,0.1658615,0.1228433,0.055805,0.09108403,0,0,0,1,0,0,0,0,0,NA,1081,1585039.99609375,5195.15467589699,85,4397,4397,4397,4397,4210,1539,1089,2838,215,109,373,636,521,145,88,0.6454401,0.04889698,0.1000918,0.08859857,0.1446441,0.1184899,0.09421702,0.05717999,0,0,0,0,0,0,0,0,0,NA,1521,1584936.87109375,5195.15507117098,0,no_change
711,06013363000,13,7573,7573,7573,7573,2644,71,2122,7329,334,5187,267,339,486,1597,824,0.6849333,0.03525683,0.1597549,0.06631191,0.2108808,0.1088076,0.02685325,0.1263237,0,0,0,0,0,0,0,0,0,NA,1080,7095141.8984375,11178.9306518975,13,7793,7793,7793,7793,7546,2764,2149,5449,419,381,371,1370,927,369,95,0.6992173,0.0537662,0.1772918,0.04916512,0.1757988,0.1189529,0.1335022,0.03437048,0,0,1,0,0,0,0,0,0,NA,194,7095141.8984375,11178.9306518975,0,no_change
712,06097153709,97,1585,1585,1585,1579,680,33,329,1567,53,372,116,17,69,227,118,0.2347003,0.07318612,0.05167173,0.04403318,0.1432177,0.07473084,0.04852941,0.07794118,0,0,0,0,0,0,0,0,0,NA,1079,64730799.1835938,43683.7330365415,97,1576,1576,1576,1570,1569,721,356,386,86,29,51,307,88,87,43,0.2449239,0.05456853,0.08146068,0.03250478,0.1947969,0.05605096,0.1206657,0.05963939,0,0,0,0,0,0,0,0,0,NA,982,64730799.1835938,43683.7330365415,0,no_change
713,06001428301,1,7384,7384,7376,7384,2399,25,1985,6984,65,4861,420,163,323,427,372,0.6583153,0.05687974,0.08211587,0.04624857,0.05789046,0.0503792,0.01042101,0.02709462,0,0,0,0,0,0,0,0,0,NA,1078,7294568.32421875,15435.2252150458,1,7203,7203,7195,7203,6829,2326,1902,5329,574,158,453,322,529,44,30,0.7398306,0.07968902,0.08307045,0.06633475,0.0447533,0.07344162,0.0189166,0.01289768,1,0,0,0,0,0,0,0,0,NA,877,7294384.1484375,15435.2307247802,0,no_change
714,06085506604,85,7498,7498,7498,7498,2436,26,1986,6994,60,4259,220,38,181,465,507,0.5680181,0.02934116,0.01913394,0.02587933,0.06201654,0.06761803,0.01067324,0.02463054,0,0,0,0,0,0,0,0,0,NA,1077,3921200.6875,11385.9518037672,85,7362,7362,7362,7362,6919,2423,2021,4606,292,86,191,362,667,51,37,0.6256452,0.03966314,0.04255319,0.02760515,0.04917142,0.09060038,0.02104829,0.01527033,0,0,0,0,0,0,0,0,0,NA,1520,3920019.2578125,11384.7326589548,0,no_change
715,06013362000,13,2904,2904,2899,2899,1189,47,655,2782,59,1464,249,25,120,450,342,0.5041322,0.0857438,0.03816794,0.04313444,0.1552259,0.1179717,0.03952901,0.04962153,0,0,0,0,0,0,0,0,0,NA,1076,2133142.25390625,8322.87925560814,13,2832,2832,2827,2827,2714,1169,657,1277,191,32,115,397,294,61,48,0.4509181,0.0674435,0.04870624,0.04237288,0.1404316,0.1039972,0.05218135,0.04106073,0,0,0,0,0,0,0,0,0,NA,193,2133142.25390625,8322.87925560814,0,no_change
716,06001428200,1,6947,6947,6899,6932,2774,129,1760,6601,309,3563,552,137,274,1425,840,0.5128832,0.07945876,0.07784091,0.04150886,0.2065517,0.1211772,0.04650325,0.1113915,0,0,0,1,0,0,0,0,0,NA,1074,3015953.20703125,8740.29812610047,1,6475,6475,6425,6443,6113,2712,1721,3146,438,139,266,1157,801,372,148,0.4858687,0.06764479,0.080767,0.04351382,0.1800778,0.124321,0.1371681,0.05457227,0,0,0,0,1,0,0,0,0,NA,875,3015953.20703125,8740.29812610047,0,no_change
717,06085506603,85,4087,4087,4051,4051,1541,88,1081,3938,57,1981,271,72,157,411,301,0.4847076,0.06630781,0.06660499,0.03986795,0.1014564,0.07430264,0.05710578,0.03698897,0,0,0,0,0,0,0,0,0,NA,1073,2019699.15234375,5762.25698630633,85,4252,4252,4211,4211,4094,1515,1156,2328,279,81,197,401,319,93,82,0.547507,0.06561618,0.0700692,0.0481192,0.09522679,0.07575398,0.06138614,0.05412541,0,0,0,0,0,0,0,0,0,NA,1519,2021005.33203125,5760.84358224443,0,no_change
718,06001428100,1,4812,4812,4812,4802,1885,114,1200,4495,146,2449,301,107,156,496,443,0.508936,0.06255195,0.08916666,0.03470523,0.1030756,0.09225323,0.06047745,0.07745358,0,0,0,0,0,0,0,0,0,NA,1072,1666853.02734375,6411.44994536106,1,4866,4866,4866,4855,4623,1856,1236,2371,306,134,148,392,348,104,113,0.4872585,0.06288533,0.1084142,0.03201384,0.08055898,0.07167868,0.05603448,0.06088362,0,0,0,0,0,0,0,0,0,NA,873,1662216.3203125,6408.44405068011,0,no_change
719,06085506601,85,3921,3921,3921,3921,1580,104,1125,3652,228,2502,217,213,155,481,261,0.6381025,0.05534302,0.1893333,0.0424425,0.1226728,0.06656465,0.06582279,0.1443038,0,0,1,0,0,0,0,1,0,NA,1071,2487734.6015625,6387.68964198023,85,3887,3887,3887,3887,3682,1537,1083,2553,192,159,180,416,331,153,98,0.6568047,0.04939542,0.1468144,0.04888647,0.1070234,0.08515564,0.09954457,0.06376057,0,0,0,0,0,0,0,0,0,NA,1518,2486783.98046875,6391.46224922675,0,no_change
720,06013361000,13,5050,5050,5013,5013,1765,63,1332,4794,124,3491,267,224,354,1222,494,0.6912871,0.05287129,0.1681682,0.0738423,0.2437662,0.09854379,0.03569405,0.07025496,0,0,1,0,0,0,0,0,0,NA,1070,25672756.4101563,27809.6650962596,13,4973,4973,4929,4929,4706,1770,1344,3480,298,243,289,1202,445,142,60,0.6997788,0.05992359,0.1808036,0.06141096,0.2438629,0.09028201,0.08022599,0.03389831,0,0,1,0,0,1,0,0,0,NA,192,25662677.7773438,27812.6106032939,0,no_change
721,06097153707,97,1765,1765,1765,1765,872,51,437,1711,69,436,77,79,0,515,290,0.2470255,0.04362606,0.180778,0.0,0.2917847,0.164306,0.05848624,0.07912844,0,0,1,1,0,1,0,0,0,NA,1069,49353921.6640625,47256.0496368797,97,1558,1558,1558,1558,1531,803,447,242,79,37,0,365,228,45,49,0.1553273,0.05070603,0.08277405,0.0,0.2342747,0.1463415,0.05603985,0.06102117,0,0,0,0,1,0,0,0,0,NA,978,49327091.640625,47349.941615563,0,no_change
722,06001428000,1,2975,2975,2975,2964,1341,116,675,2668,259,1961,117,238,108,547,171,0.6591597,0.03932773,0.3525926,0.04047976,0.1838655,0.05769231,0.08650261,0.1931394,0,0,1,0,0,0,0,1,0,NA,1068,846399.1875,3895.25931799942,1,2906,2906,2906,2906,2567,1261,725,1981,114,262,63,480,132,282,51,0.6816931,0.03922918,0.3613793,0.02454227,0.1651755,0.04542326,0.223632,0.04044409,0,0,1,0,0,0,1,0,0,NA,871,846399.1875,3895.25931799942,0,no_change
723,06085506505,85,4648,4648,4540,4540,1416,80,970,4109,115,3556,139,163,473,899,107,0.7650602,0.02990534,0.1680412,0.1151132,0.1980176,0.02356828,0.05649718,0.08121469,0,1,1,0,1,0,0,0,0,NA,1067,1039414.63671875,4897.54248029964,85,4333,4333,4212,4212,3842,1409,925,3114,172,196,444,989,350,159,79,0.7186707,0.03969536,0.2118919,0.1155648,0.2348053,0.08309592,0.112846,0.05606813,0,0,1,1,0,0,0,0,0,NA,1517,1039784.96875,4897.55690978962,0,no_change
724,06013360200,13,5436,5436,5375,5436,1797,38,1302,5180,78,3889,391,273,749,974,785,0.7154158,0.07192789,0.2096774,0.1445946,0.1812093,0.1444077,0.02114636,0.04340567,0,0,1,1,1,0,0,0,0,NA,1066,3640351.01953125,8883.18181201128,13,5482,5482,5420,5481,5270,1803,1228,4214,303,280,823,815,551,61,42,0.7686976,0.0552718,0.228013,0.156167,0.150369,0.1005291,0.0338325,0.02329451,1,0,1,1,0,0,0,0,0,NA,191,3640351.01953125,8883.18181201128,0,no_change
725,06097153705,97,3739,3739,3739,3739,1579,8,870,3644,104,754,241,44,49,573,446,0.2016582,0.06445574,0.05057471,0.01344676,0.1532495,0.1192832,0.005066498,0.06586447,0,0,0,0,0,0,0,0,0,NA,1065,76383393.4882813,64804.4864619441,97,3424,3424,3424,3424,3292,1456,771,864,229,35,41,492,425,84,16,0.2523364,0.06688084,0.04539559,0.01245444,0.1436916,0.1241238,0.05769231,0.01098901,0,0,0,0,1,0,0,0,0,NA,975,76393897.5039063,64839.949242751,0,no_change
726,06001427900,1,4893,4893,4893,4865,2091,255,1186,4610,347,2358,191,110,193,760,517,0.4819129,0.03903536,0.09274874,0.04186551,0.1553239,0.1062693,0.1219512,0.1659493,0,0,0,0,0,0,0,1,0,NA,1063,1328766.5,4571.59032341695,1,4686,4686,4686,4662,4417,2009,1090,2245,197,107,172,847,554,345,214,0.4790866,0.04204012,0.09816514,0.03894046,0.1807512,0.1188331,0.1717272,0.1065207,0,0,0,0,0,0,1,0,0,NA,870,1328766.5,4571.59032341695,0,no_change
727,06013360101,13,4284,4284,4284,4284,1597,96,1088,3970,187,2655,479,85,249,493,670,0.6197479,0.1118114,0.078125,0.0627204,0.1150794,0.1563959,0.06011271,0.1170946,1,0,0,1,0,0,0,0,0,NA,1062,6323984.37109375,12553.4968673439,13,4224,4224,4206,4206,4005,1635,1079,2618,406,99,179,605,719,193,93,0.6197917,0.09611742,0.09175162,0.04469413,0.1438421,0.1709463,0.1180428,0.05688073,0,0,0,0,1,0,0,0,0,NA,189,6322882.203125,12552.962676573,0,no_change
728,06001427800,1,4268,4268,4268,4268,1886,153,936,4033,242,2143,245,156,65,608,439,0.5021087,0.05740394,0.1666667,0.01611703,0.1424555,0.1028585,0.08112407,0.1283139,0,0,1,0,0,0,0,0,0,NA,1061,1337291.8515625,5243.34827008463,1,4274,4274,4274,4274,3921,1778,985,2076,209,160,52,804,370,279,156,0.4857277,0.04890033,0.1624365,0.01326192,0.1881142,0.08656996,0.1569179,0.08773904,0,0,1,0,0,0,1,0,0,NA,868,1337291.8515625,5243.34827008463,0,no_change
729,06085506503,85,6149,6149,6133,6141,2761,576,1480,5722,446,3299,708,221,771,1539,681,0.53651,0.1151407,0.1493243,0.1347431,0.2509376,0.110894,0.2086201,0.1615357,1,0,0,0,1,0,1,1,0,NA,1060,2814187.1015625,7394.83499619474,85,6182,6182,6146,6146,5764,2753,1588,3041,1018,223,778,1119,708,293,576,0.491912,0.1646716,0.1404282,0.1349757,0.1820696,0.1151969,0.1064294,0.2092263,0,1,0,1,0,0,0,1,0,NA,1515,2814187.1015625,7394.83499619474,0,no_change
730,06013359204,13,4702,4702,4697,4697,1533,27,1249,4532,67,3794,453,149,389,566,640,0.8068907,0.09634198,0.1192954,0.08583407,0.1205024,0.1362572,0.01761252,0.04370515,0,1,0,1,0,0,0,0,0,NA,1059,5565808.41015625,10592.4611460894,13,4340,4340,4335,4335,4180,1475,1193,3640,528,151,220,482,599,121,89,0.8387097,0.121659,0.1265717,0.05263158,0.111188,0.1381776,0.08203389,0.06033898,1,1,0,0,1,0,0,0,0,NA,188,5565808.41015625,10592.4611460894,0,no_change
731,06001427700,1,5139,5139,5129,5139,2170,378,1153,4881,273,2160,125,71,129,877,687,0.4203152,0.0243238,0.06157849,0.02642901,0.1709885,0.1336836,0.1741935,0.1258065,0,0,0,1,0,0,1,0,0,NA,1058,2066204.18359375,6207.7856726608,1,5009,5009,4988,4995,4744,2173,1088,1957,217,40,72,834,621,298,365,0.3906967,0.04332202,0.03676471,0.01517707,0.1672013,0.1243243,0.1371376,0.1679706,0,0,0,0,1,0,0,1,0,NA,866,2063078.96875,6193.51788899789,0,no_change
732,06097153601,97,1875,1875,1800,1862,746,0,562,1811,15,360,156,34,0,215,215,0.192,0.0832,0.06049822,0.0,0.1194444,0.1154672,0.0,0.02010724,0,0,0,0,0,0,0,0,0,NA,1057,17446234.171875,19936.2062730024,97,1720,1720,1687,1715,1679,726,464,400,150,40,7,203,139,0,0,0.2325581,0.0872093,0.0862069,0.004169148,0.120332,0.08104956,0.0,0.0,0,0,0,0,0,0,0,0,0,NA,971,17446234.171875,19936.2062730024,0,no_change
733,06085506502,85,4555,4555,4555,4555,2054,58,1066,4142,319,2123,97,381,43,936,241,0.4660812,0.02129528,0.3574109,0.01038146,0.2054885,0.05290889,0.02823758,0.1553067,0,0,1,0,0,0,0,1,0,NA,1056,4852389.76171875,12968.3357347802,85,4893,4893,4893,4893,4479,2109,1096,2353,177,420,45,861,288,272,23,0.4808911,0.03617413,0.3832117,0.01004689,0.1759657,0.05885959,0.1289711,0.01090564,0,0,1,0,0,0,0,0,0,NA,1514,4849134.78515625,12965.3840921994,0,no_change
734,06013359203,13,6947,6947,6922,6862,2314,55,1899,6792,146,5236,442,145,232,913,775,0.7537066,0.06362458,0.07635598,0.03415783,0.1318983,0.1129408,0.02376837,0.06309421,0,1,0,0,0,0,0,0,0,NA,1055,5973465.2265625,12236.8786746362,13,7200,7200,7196,7184,6940,2268,1904,5227,418,106,331,1042,758,176,55,0.7259722,0.05805556,0.05567227,0.04769452,0.1448027,0.1055122,0.07760141,0.02425044,1,0,0,0,0,0,0,0,0,NA,187,5971743.61328125,12236.6107498834,0,no_change
735,06001427600,1,4861,4861,4823,4820,1943,276,1094,4517,464,3402,216,187,434,1437,538,0.699856,0.0444353,0.1709324,0.09608147,0.2979473,0.1116183,0.1420484,0.238806,0,0,1,0,0,1,0,1,0,NA,1054,935036.3046875,4402.4540963382,1,4740,4740,4709,4697,4427,1882,1037,3388,170,153,450,1171,504,445,270,0.7147679,0.03586498,0.147541,0.101649,0.2486728,0.1073025,0.2364506,0.1434644,0,0,0,0,0,1,1,0,0,NA,864,935036.3046875,4402.4540963382,0,no_change
736,06097153501,97,4860,4860,4848,4854,1761,13,1323,4710,90,1259,351,304,216,872,559,0.2590535,0.07222223,0.2297808,0.04585987,0.179868,0.1151628,0.007382169,0.05110732,0,0,1,0,0,0,0,0,0,NA,1053,74496714.0625,44760.2614379228,97,4410,4410,4403,4407,4266,1700,1227,1144,422,263,183,853,518,106,23,0.2594104,0.09569161,0.2143439,0.04289733,0.1937315,0.1175403,0.06235294,0.01352941,0,0,1,0,0,0,0,0,0,NA,968,74470778.0,44759.4457130475,0,no_change
737,06013359202,13,6748,6748,6693,6737,2336,311,1801,6373,42,4459,846,186,263,678,930,0.6607884,0.1253705,0.103276,0.04126785,0.1012999,0.1380436,0.1331336,0.01797945,1,0,0,1,0,0,0,0,0,NA,1052,15636130.4570313,24995.5159870138,13,6819,6819,6790,6814,6448,2357,1858,4471,856,197,309,633,954,47,306,0.655668,0.1255316,0.106028,0.04792184,0.09322533,0.1400059,0.0199406,0.1298261,0,1,0,0,1,0,0,0,0,NA,186,15624688.5664063,24969.4862657214,0,no_change
738,06085506402,85,5805,5805,5688,5680,2274,224,1532,5407,277,3381,620,266,280,981,647,0.5824289,0.1068045,0.1736292,0.05178472,0.1724683,0.1139084,0.09850483,0.1218118,1,0,1,0,0,0,0,0,0,NA,1051,2282851.16796875,6610.59167725731,85,5398,5398,5265,5257,5126,2181,1427,3073,651,274,253,792,621,270,271,0.5692849,0.1206002,0.1920112,0.04935622,0.1504274,0.1181282,0.1237964,0.1242549,0,1,1,0,0,0,0,0,0,NA,1513,2286832.5625,6576.10410560555,0,no_change
739,06001427300,1,5036,5036,5036,5036,2014,117,1273,4825,213,3371,274,123,262,808,533,0.6693805,0.05440826,0.09662215,0.05430052,0.1604448,0.105838,0.05809335,0.1057597,0,0,0,0,0,0,0,0,0,NA,1050,4456379.26171875,9176.97949850849,1,5283,5283,5283,5273,5043,2015,1275,3610,282,152,235,994,550,188,169,0.6833239,0.05337876,0.1192157,0.04659925,0.1881507,0.1043049,0.09330025,0.08387097,0,0,0,0,0,0,0,0,0,NA,862,4456379.26171875,9176.97949850849,0,no_change
740,06013359104,13,2594,2594,2571,2594,1252,22,555,2512,9,2097,75,191,65,384,168,0.808404,0.02891288,0.3441441,0.0258758,0.1493582,0.06476484,0.01757189,0.007188499,0,1,1,0,0,0,0,0,0,NA,1049,1016025.078125,5198.16164952211,13,2537,2537,2510,2537,2456,1244,533,2076,85,183,49,305,165,27,43,0.8182893,0.03350414,0.3433396,0.01995114,0.1215139,0.06503744,0.02170418,0.03456592,1,0,1,0,0,0,0,0,0,NA,184,1016025.078125,5198.16164952211,0,no_change
741,06097153406,97,2518,2518,2503,2509,1001,41,585,2347,101,636,81,41,268,348,140,0.2525814,0.03216839,0.07008547,0.1141883,0.1390332,0.05579912,0.04095904,0.1008991,0,0,0,0,1,0,0,0,0,NA,1048,4297531.7421875,13733.4537542597,97,2388,2388,2382,2382,2237,1020,613,699,95,62,279,326,124,123,31,0.2927136,0.03978224,0.1011419,0.1247206,0.1368598,0.05205709,0.1205882,0.03039216,0,0,0,1,0,0,0,0,0,NA,966,4296318.0,13771.0352690103,0,no_change
742,06085506304,85,6089,6089,6044,6046,2399,146,1353,5500,447,4647,144,270,679,1281,358,0.7631795,0.0236492,0.1995565,0.1234545,0.2119457,0.0592127,0.06085869,0.1863276,0,1,1,0,1,0,0,1,0,NA,1047,1700420.77734375,5205.21025578446,85,6164,6164,6134,6141,5610,2442,1447,4718,123,252,592,1265,435,395,210,0.7654121,0.01995458,0.1741534,0.1055258,0.2062276,0.07083537,0.1617527,0.08599509,1,0,1,0,0,0,1,0,0,NA,1510,1700420.77734375,5205.21025578446,0,no_change
743,06013359103,13,5309,5309,5240,5309,1926,116,1437,5144,82,3521,270,126,302,738,600,0.6632134,0.05085703,0.08768267,0.05870917,0.1408397,0.1130156,0.06022845,0.04257528,0,0,0,0,0,0,0,0,0,NA,1046,4132442.94140625,9613.22083999459,13,5435,5435,5406,5435,5261,1949,1399,3789,315,199,273,843,519,146,110,0.6971481,0.05795768,0.1422445,0.05189127,0.1559379,0.09549218,0.07491021,0.0564392,0,0,0,0,0,0,0,0,0,NA,183,4132442.94140625,9613.22083999459,0,no_change
744,06001427200,1,4418,4418,4287,4281,1582,141,1011,4117,119,2959,197,115,431,1021,420,0.66976,0.04459031,0.1137488,0.1046879,0.2381619,0.09810792,0.08912769,0.07522124,0,0,0,0,0,0,0,0,0,NA,1045,3113318.734375,9229.05905657092,1,4508,4508,4399,4391,4239,1602,1062,3040,215,164,285,853,411,136,146,0.6743567,0.04769299,0.1544256,0.06723284,0.1939077,0.09360055,0.08489388,0.09113608,0,0,0,0,0,0,0,0,0,NA,860,3113318.734375,9229.05905657092,0,no_change
745,06097153405,97,3803,3803,3784,3784,1382,63,1073,3759,51,1217,266,216,0,410,572,0.3200105,0.06994478,0.2013047,0.0,0.108351,0.1511628,0.04558611,0.03690304,0,0,1,1,0,0,0,0,0,NA,1044,13362828.546875,16595.2323838825,97,3704,3704,3689,3689,3646,1356,1062,1191,308,217,0,411,542,30,84,0.3215443,0.08315334,0.2043314,0.0,0.1114123,0.1469233,0.02212389,0.0619469,0,0,1,0,1,0,0,0,0,NA,964,13364042.2890625,16632.8138986332,0,no_change
746,06085506302,85,5503,5503,5455,5503,2311,61,1514,5339,128,2781,231,35,375,600,438,0.5053607,0.0419771,0.02311757,0.07023787,0.1099908,0.07959295,0.0263955,0.05538728,0,0,0,0,0,0,0,0,0,NA,1043,3190159.08984375,7414.86158454523,85,6180,6180,6114,6180,5986,2480,1634,3319,161,56,391,639,497,127,66,0.537055,0.02605178,0.03427172,0.06531908,0.1045142,0.08042071,0.05120968,0.0266129,0,0,0,0,0,0,0,0,0,NA,1509,3189788.7578125,7414.87601403522,0,no_change
747,06013359102,13,4927,4927,4904,4921,1809,107,1226,4619,187,3668,335,258,395,1026,598,0.7444692,0.06799269,0.2104405,0.08551635,0.209217,0.12152,0.0591487,0.103372,0,1,1,1,0,0,0,0,0,NA,1042,3518744.8125,8769.62114193616,13,5061,5061,5038,5055,4784,1823,1235,3746,422,285,346,1265,558,214,84,0.7401699,0.08338273,0.2307692,0.07232442,0.2510917,0.1103858,0.1173889,0.04607789,1,0,1,0,0,1,0,0,1,High,182,3505711.1953125,8792.25684360674,1,gain
748,06001427100,1,4389,4389,4245,4232,1435,22,1083,4084,45,2000,314,115,85,308,333,0.4556847,0.07154249,0.1061865,0.02081293,0.07255595,0.0786862,0.01533101,0.03135889,0,0,0,0,0,0,0,0,0,NA,1041,1889832.16015625,6624.27690889466,1,4222,4222,4058,4040,3906,1375,1084,1774,313,105,38,193,235,49,0,0.42018,0.07413548,0.09686347,0.009728623,0.04756038,0.05816832,0.03563637,0.0,0,0,0,0,0,0,0,0,0,NA,858,1894468.8671875,6621.2710142137,0,no_change
749,06097153404,97,3671,3671,3665,3665,1474,84,946,3594,62,784,490,52,125,964,575,0.2135658,0.1334786,0.05496829,0.03478019,0.2630287,0.1568895,0.05698779,0.04206242,1,0,0,1,0,1,0,0,0,NA,1040,14109606.2851563,16798.5039199809,97,3557,3557,3546,3554,3464,1490,892,805,437,12,108,942,463,59,89,0.2263143,0.1228563,0.01345291,0.03117783,0.2656514,0.1302757,0.03959731,0.05973154,0,1,0,0,1,1,0,0,0,NA,963,14135687.3007813,16764.4396286492,0,no_change
750,06085506301,85,5184,5184,5117,5118,2259,12,1282,4748,231,3191,348,118,313,736,343,0.6155478,0.06712963,0.09204368,0.06592249,0.1438343,0.06701837,0.005312085,0.1022576,0,0,0,0,0,0,0,0,0,NA,1039,2369578.22265625,6927.17048850125,85,5101,5101,5023,5025,4687,2154,1219,3195,424,128,333,639,306,197,93,0.6263478,0.08312096,0.1050041,0.07104758,0.1272148,0.06089552,0.09145775,0.04317549,0,0,0,0,0,0,0,0,0,NA,1508,2369578.22265625,6927.17048850125,0,no_change
751,06001426200,1,4871,4871,4871,4871,1675,43,1325,4543,19,1442,261,119,13,395,421,0.2960378,0.05358243,0.08981132,0.002861545,0.08109218,0.08642989,0.02567164,0.01134328,0,0,0,0,0,0,0,0,0,NA,1037,2187262.00390625,6000.58703155487,1,4861,4861,4861,4861,4585,1652,1332,1551,288,101,49,356,463,29,55,0.3190702,0.05924707,0.07582583,0.01068702,0.07323596,0.09524789,0.01755448,0.03329298,0,0,0,0,0,0,0,0,0,NA,856,2187311.24609375,5999.18244454358,0,no_change
752,06097153403,97,3796,3796,3690,3690,1596,141,938,3712,190,981,308,156,155,590,516,0.2584299,0.08113804,0.1663113,0.04175647,0.1598916,0.1398374,0.08834586,0.1190476,0,0,1,1,0,0,0,0,0,NA,1036,13961251.2421875,24920.9876235736,97,3689,3689,3573,3573,3598,1556,936,866,389,121,100,632,531,210,140,0.234752,0.1054486,0.1292735,0.02779322,0.1768822,0.1486146,0.1349614,0.08997429,0,1,0,0,1,0,0,0,0,NA,961,13932056.0546875,24901.8123505261,0,no_change
753,06085506202,85,8026,8026,7726,7784,2819,132,1856,7494,106,5749,1041,103,885,303,962,0.716297,0.1297035,0.05549569,0.1180945,0.03921822,0.1235868,0.04682511,0.03760199,1,0,0,1,1,0,0,0,0,NA,1035,3978704.73046875,8930.67499934694,85,8409,8409,8087,8138,7881,2770,2055,5895,989,110,791,400,691,100,67,0.7010346,0.1176121,0.05352798,0.100368,0.0494621,0.0849103,0.03610108,0.02418773,0,1,0,0,0,0,0,0,0,NA,1505,3975510.98828125,8933.91797036899,0,no_change
754,06001426100,1,6497,6497,6497,6497,2146,10,1750,6237,15,1887,530,111,35,130,479,0.2904418,0.08157611,0.06342857,0.005611672,0.02000923,0.07372633,0.004659832,0.006989748,0,0,0,0,0,0,0,0,0,NA,1034,4916936.4296875,10626.6321806039,1,6300,6300,6300,6300,5946,2137,1707,2012,631,60,48,150,428,0,10,0.3193651,0.1001587,0.03514938,0.008072654,0.02380952,0.06793651,0.0,0.004679457,0,1,0,0,0,0,0,0,0,NA,853,4931800.3515625,10625.0348099183,0,no_change
755,06013357000,13,3529,3529,3529,3529,1589,117,809,3423,198,1247,263,69,153,705,608,0.3533579,0.07452536,0.08529048,0.04469763,0.1997733,0.1722868,0.07363121,0.1246067,0,0,0,1,0,0,0,0,0,NA,1033,21989134.171875,27739.9319048788,13,3458,3458,3458,3458,3393,1623,819,1101,282,53,84,624,591,194,93,0.3183921,0.08155003,0.06471307,0.02475685,0.1804511,0.170908,0.1195317,0.05730129,0,0,0,0,1,0,0,0,0,NA,180,21968156.5390625,27743.8130548939,0,no_change
